line	token	word	case
1	2	voi	vocative
1	3	che	nominative
3	5	che	nominative
5	2	vi	reflexive
6	2	me	accusative
7	3	ch'	accusative
7	4	io	nominative
7	9	si	reflexive
8	4	conducemi	accusative
9	4	mi	dative
10	1	Voialtri	nominative
10	3	che	nominative
11	9	quale	genitive
12	5	sen	reflexive+ablative
15	5	che	nominative
16	3	che	nominative
17	2	s'	reflexive
17	5	voi	nominative
20	4	cen	accusative+ablative
22	5	io	nominative
22	7	lei	ablative
24	7	si	reflexive
25	2	mi	reflexive
26	1	mi	dative
26	6	sé	ablative
26	9	quella	nominative
27	1	cui	dative
28	3	me	ablative
29	7	mi	dative
30	2	n'	ablative
31	3	me	ablative
31	6	ne	ablative
33	3	che	nominative
34	3	sé	ablative
35	1	ne	ablative
37	2	io	nominative
37	8	si	reflexive
40	2	ne	ablative
41	6	che	ablative
41	7	si	reflexive
42	6	s'	reflexive
43	2	si	reflexive
43	4	ciò	accusative
43	5	che	accusative
44	6	sé	ablative
45	6	che	accusative
46	1	Io	nominative
47	6	lui	accusative
48	2	qual	nominative
48	6	m'	accusative
49	2	ditemi	dative
49	3	che	nominative
50	4	che	nominative
51	5	altrui	accusative
52	1	Ella	nominative
52	7	elli	nominative
53	3	mi	dative
55	3	ti	accusative
58	2	dimmi	dative
58	4	che	accusative
58	5	tu	nominative
58	7	te	ablative
58	8	ne	ablative
59	2	io	nominative
59	3	Ciò	accusative
59	4	che	nominative
59	5	n'	ablative
61	2	ella	nominative
63	4	io	nominative
63	5	li	accusative
64	4	vi	locative
65	3	quali	nominative
65	6	quale	ablative
65	9	quanto	ablative
66	2	si	reflexive
67	5	ciò	nominative
68	6	tutti	ablative
71	5	quei	nominative
74	2	che	accusative
74	3	tu	nominative
77	9	questo	nominative
82	1	Questo	nominative
83	3	altro	ablative
83	6	elli	nominative
83	9	io	nominative
83	10	l'	accusative
83	11	altro	accusative
85	2	elli	nominative
86	6	onde	ablative
88	6	si	reflexive
89	3	color	nominative
90	2	qual	nominative
90	6	sé	dative
91	3	tu	nominative
91	5	el	nominative
91	6	si	reflexive
94	5	deliberarti	dative
95	5	la	accusative
98	2	te	ablative
100	3	essi	ablative
101	1	ti	dative
101	5	che	nominative
102	4	te	ablative
103	7	si	reflexive
109	3	te	accusative
109	4	ne	ablative
111	2	ti	dative
113	1	si	reflexive
113	7	cui	genitive
115	4	c'	nominative
117	2	lui	ablative
117	6	lui	ablative
119	3	che	nominative
119	6	sé	ablative
122	2	tu	nominative
124	6	io	nominative
125	6	che	accusative
130	4	cui	accusative
131	5	che	nominative
131	6	lui	accusative
132	5	fassene	ablative
135	4	si	reflexive
138	2	sé	reflexive
140	4	ch'	accusative
140	5	ella	nominative
141	7	voi	ablative
141	8	si	reflexive
142	5	onde	ablative
145	2	essa	ablative
145	4	ciò	nominative
145	5	che	nominative
147	1	essa	nominative
147	5	che	nominative
