line	token	word	case
3	3	horum	genitive
5	4	me	ablative
6	6	s'	reflexive
7	2	essa	nominative
9	1	mi	dative
9	2	si	reflexive
10	1	Io	nominative
10	5	Dille	dative
10	6	dille	dative
11	2	me	ablative
11	3	dille	dative
12	2	mi	accusative
13	4	che	nominative
13	5	s'	reflexive
14	3	me	ablative
15	1	mi	accusative
15	6	ch'	nominative
16	3	me	accusative
21	3	t'	accusative
22	2	io	nominative
22	3	ti	dative
23	2	tu	nominative
24	4	ti	dative
25	7	che	nominative
26	5	quell'	nominative
26	7	che	nominative
27	2	sé	accusative
31	4	che	nominative
32	1	s'	reflexive
32	6	sé	dative
34	7	ch'	nominative
34	9	si	reflexive
37	3	sé	ablative
37	7	ella	nominative
38	5	si	reflexive
40	4	che	accusative
41	1	s'	reflexive
41	6	si	reflexive
42	1	nulla	nominative
43	3	nulla	nominative
44	5	che	nominative
45	2	che	ablative
48	2	lei	ablative
48	9	s'	reflexive
49	2	ti	dative
50	2	si	reflexive
52	2	io	nominative
54	2	qual	genitive
54	7	s'	reflexive
55	1	Tu	nominative
55	5	ciò	accusative
55	7	i'	nominative
56	5	m'	dative
59	5	ciascuno	genitive
59	7	cui	genitive
62	2	si	reflexive
62	6	si	reflexive
64	4	che	nominative
64	6	sé	ablative
65	5	sé	ablative
67	1	Ciò	nominative
67	2	che	nominative
67	4	lei	ablative
68	7	si	reflexive
69	5	ella	nominative
70	1	Ciò	nominative
70	2	che	nominative
70	4	essa	ablative
71	3	tutto	nominative
73	2	l'	dative
73	8	le	dative
74	5	ch'	nominative
76	5	s'	reflexive
77	6	una	nominative
79	5	quel	nominative
79	6	che	nominative
79	7	la	accusative
80	2	falla	accusative
81	2	che	nominative
81	7	s'	reflexive
88	5	tu	nominative
90	4	un	ablative
92	8	sé	ablative
92	9	isso	ablative
101	2	questa	nominative
101	7	che	ablative
102	5	sé	ablative
108	6	ond'	ablative
108	7	ell'	nominative
109	4	che	nominative
111	2	rilevarvi	accusative
114	4	una	ablative
114	8	altra	ablative
115	8	sé	accusative
116	7	rilevarsi	reflexive
117	3	elli	nominative
117	7	sé	ablative
121	3	empierti	accusative
122	3	dichiararti	dative
123	2	tu	nominative
123	7	io	nominative
124	1	Tu	nominative
124	3	Io	nominative
124	7	io	nominative
128	4	ciò	nominative
128	5	ch'	nominative
131	2	qual	ablative
131	3	tu	nominative
131	6	si	reflexive
132	5	loro	ablative
133	4	che	accusative
133	5	tu	nominative
134	4	che	nominative
134	6	lor	genitive
134	7	si	reflexive
136	5	ch'	accusative
136	6	elli	nominative
138	4	che	nominative
138	7	lor	ablative
143	5	la	accusative
144	2	sé	ablative
144	7	la	accusative
146	4	tu	nominative
