line	token	word	case
2	1	mi	dative
2	2	si	reflexive
3	1	che	accusative
4	4	che	nominative
5	4	colui	genitive
5	5	che	nominative
5	6	la	accusative
6	4	che	nominative
6	5	la	accusative
7	6	che	nominative
7	7	s'	reflexive
8	5	si	reflexive
9	5	s'	reflexive
10	5	che	nominative
10	6	s'	reflexive
18	2	elli	nominative
24	3	nulla	nominative
24	4	le	dative
28	4	che	nominative
29	6	li	accusative
32	6	si	reflexive
33	6	ella	nominative
37	1	ïo	nominative
37	2	che	nominative
40	2	che	ablative
41	3	esso	ablative
41	7	mi	dative
42	5	starmi	dative
43	4	che	nominative
43	5	si	reflexive
45	6	ello	nominative
47	2	ïo	nominative
50	2	altrui	genitive
55	2	volgeami	reflexive
57	2	che	ablative
58	1	Uno	nominative
58	4	altro	nominative
58	5	mi	dative
63	1	quale	nominative
63	5	si	reflexive
64	4	ella	nominative
64	7	io	nominative
65	2	elli	nominative
66	3	me	accusative
68	4	tu	nominative
68	5	la	accusative
69	3	che	accusative
69	6	le	dative
71	3	lei	accusative
71	4	che	nominative
71	5	si	reflexive
72	3	sé	ablative
73	4	che	nominative
74	3	alcun	nominative
75	1	qualunque	nominative
75	6	s'	reflexive
77	2	nulla	nominative
77	3	mi	dative
78	4	me	dative
79	4	cui	ablative
80	2	che	nominative
82	4	quant'	accusative
82	5	i'	nominative
85	1	Tu	nominative
85	2	m'	accusative
87	1	che	accusative
87	3	ciò	ablative
88	5	me	ablative
89	6	che	accusative
90	3	te	dative
90	6	si	reflexive
91	4	quella	nominative
92	5	riguardommi	accusative
93	2	si	reflexive
94	7	tu	nominative
96	2	che	ablative
96	7	mandommi	accusative
98	3	lui	accusative
98	4	t'	dative
100	6	ond'	ablative
100	7	ïo	nominative
101	4	ne	ablative
102	3	i'	nominative
103	1	Qual	nominative
103	3	colui	nominative
103	4	che	nominative
105	1	che	nominative
105	7	sen	reflexive+ablative
106	7	si	reflexive
109	3	io	nominative
110	3	colui	genitive
110	4	che	nominative
112	4	quest'	nominative
113	2	elli	nominative
113	4	ti	dative
117	1	cui	dative
118	1	Io	nominative
120	2	quella	accusative
124	5	s'	reflexive
125	1	che	nominative
125	6	s'	reflexive
126	7	si	reflexive
128	3	s'	reflexive
131	2	io	nominative
132	1	ciascun	nominative
133	3	lor	genitive
133	8	lor	genitive
134	4	che	nominative
136	3	io	nominative
141	8	lei	ablative
142	1	che	nominative
