line	token	word	case
1	2	io	nominative
2	5	che	nominative
2	6	lo	accusative
3	4	che	nominative
3	5	mi	accusative
4	4	tu	nominative
4	5	ti	reflexive
5	4	che	accusative
5	7	me	ablative
6	5	la	accusative
7	6	s'	reflexive
9	4	te	ablative
10	4	che	nominative
11	2	ti	accusative
12	3	ch'	accusative
13	1	Io	nominative
14	6	che	nominative
15	2	ella	nominative
15	6	ond'	ablative
15	7	io	nominative
16	3	che	nominative
18	1	mi	dative
19	4	che	nominative
20	2	m'	dative
21	4	mi	accusative
23	1	ti	dative
24	1	chi	nominative
25	2	io	nominative
26	4	che	nominative
27	6	me	ablative
27	7	si	reflexive
28	8	s'	reflexive
30	6	sé	ablative
32	4	che	nominative
32	7	lei	ablative
32	8	si	reflexive
34	7	si	reflexive
35	5	ciascun	ablative
35	6	che	nominative
36	4	che	ablative
36	5	si	reflexive
38	1	colui	nominative
38	2	che	nominative
38	3	mi	dative
40	1	Sternel	accusative
41	1	che	nominative
41	6	sé	genitive
42	1	Io	nominative
42	2	ti	dative
43	1	Sternilmi	accusative
43	2	tu	nominative
44	4	che	nominative
46	2	io	nominative
47	5	lui	ablative
49	5	tu	nominative
50	1	tirarti	accusative
50	3	lui	ablative
50	6	tu	nominative
51	6	ti	accusative
53	7	m'	reflexive
56	1	che	nominative
59	3	ch'	nominative
59	4	el	accusative
59	7	io	nominative
60	2	quel	nominative
60	3	che	accusative
60	8	io	nominative
62	2	m'	accusative
63	4	m'	accusative
64	3	onde	ablative
64	4	s'	reflexive
65	6	io	nominative
66	3	lui	ablative
66	5	lor	dative
67	3	io	nominative
70	6	si	reflexive
71	5	che	nominative
72	4	che	nominative
73	4	ciò	accusative
73	5	che	accusative
78	1	che	nominative
79	2	mei	genitive
79	3	che	accusative
81	5	ch'	accusative
81	6	io	nominative
81	9	noi	ablative
85	4	che	nominative
86	7	si	reflexive
87	5	che	nominative
87	6	la	accusative
88	2	io	nominative
88	4	tanto	ablative
88	7	ella	nominative
89	4	mi	dative
90	5	ond'	ablative
90	6	ïo	nominative
91	5	che	nominative
93	2	cui	ablative
94	5	te	ablative
95	2	mi	dative
95	4	tu	nominative
96	3	udirti	accusative
96	6	la	accusative
98	7	si	reflexive
99	4	che	accusative
99	7	lui	ablative
101	1	mi	dative
102	2	ella	nominative
102	4	compiacermi	dative
103	4	essermi	dative
104	2	te	ablative
105	2	tu	nominative
105	5	t'	dative
106	2	io	nominative
106	3	la	accusative
107	1	che	nominative
107	4	sé	reflexive
108	2	nulla	nominative
108	4	lui	accusative
108	6	sé	reflexive
109	1	Tu	nominative
109	8	mi	accusative
110	6	costei	nominative
111	5	ti	accusative
114	4	ch'	accusative
114	7	che	accusative
116	3	sé	ablative
121	3	lui	accusative
123	4	ïo	nominative
123	8	mi	reflexive
124	3	ch'	accusative
124	4	io	nominative
128	5	che	nominative
132	4	voi	dative
132	7	v'	dative
133	3	i'	nominative
134	1	I	nominative
134	2	s'	reflexive
135	5	che	nominative
135	6	mi	accusative
136	2	El	nominative
136	3	si	reflexive
136	7	ciò	nominative
138	3	che	nominative
138	4	sen	reflexive+ablative
139	3	che	nominative
139	4	si	reflexive
140	2	io	nominative
141	6	quella	ablative
141	7	che	nominative
