line	token	word	case
1	1	Qual	nominative
2	2	ciò	ablative
2	3	ch'	nominative
2	7	sé	dative
3	1	quei	nominative
3	2	ch'	nominative
4	3	io	nominative
6	4	me	ablative
8	4	mi	dative
8	8	ella	nominative
11	6	t'	reflexive
12	9	ti	accusative
13	5	che	nominative
13	7	t'	reflexive
17	5	sé	ablative
18	2	cui	dative
19	3	io	nominative
20	5	che	nominative
22	2	mi	dative
23	5	io	nominative
23	6	mi	reflexive
26	5	mi	dative
26	6	s'	reflexive
28	3	io	nominative
29	1	che	nominative
29	3	m'	dative
31	5	che	ablative
32	2	s'	reflexive
33	5	che	nominative
37	3	che	nominative
38	6	si	reflexive
41	7	che	ablative
41	8	si	reflexive
42	2	che	nominative
44	5	mi	dative
45	5	che	nominative
45	6	ti	dative
45	7	s'	reflexive
46	2	si	reflexive
48	5	ti	dative
49	1	Questo	nominative
49	2	si	reflexive
49	5	questo	nominative
49	7	si	reflexive
50	6	chi	ablative
50	7	ciò	accusative
51	6	si	reflexive
54	5	che	nominative
54	6	la	accusative
55	1	Tu	nominative
56	4	questo	nominative
56	6	quello	nominative
57	1	che	accusative
58	1	Tu	nominative
61	2	quel	nominative
61	3	che	nominative
61	5	ti	dative
63	4	tu	nominative
64	1	che	nominative
65	1	si	reflexive
65	5	te	ablative
66	1	ella	nominative
66	3	tu	nominative
66	4	n'	ablative
68	7	te	dative
69	1	averti	dative
69	5	te	ablative
72	1	che	nominative
73	3	te	ablative
74	8	voi	ablative
75	3	quel	nominative
75	4	che	nominative
76	2	lui	ablative
76	4	colui	accusative
79	2	se	reflexive
79	3	ne	ablative
81	6	lui	ablative
87	2	ne	ablative
88	2	lui	dative
88	3	t'	accusative
89	2	lui	ablative
91	3	ne	ablative
92	2	lui	genitive
92	4	nol	accusative
93	3	quei	dative
93	4	che	nominative
94	4	queste	nominative
95	2	quel	genitive
95	3	che	nominative
95	4	ti	dative
96	1	che	nominative
98	3	s'	reflexive
100	4	si	reflexive
102	5	io	nominative
102	6	le	dative
103	1	io	nominative
103	4	colui	nominative
103	5	che	nominative
105	1	che	nominative
107	4	me	ablative
107	7	darmi	dative
108	7	chi	ablative
108	9	s'	reflexive
109	8	io	nominative
109	9	m'	reflexive
110	5	m'	dative
111	1	io	nominative
113	6	cui	genitive
114	7	mi	accusative
116	2	io	nominative
116	4	quel	accusative
116	7	io	nominative
118	3	io	nominative
119	6	coloro	ablative
120	1	che	nominative
121	4	che	ablative
122	1	ch'	accusative
122	2	io	nominative
122	5	si	reflexive
134	1	che	nominative
135	2	ciò	nominative
136	2	ti	dative
138	4	che	nominative
139	5	quel	genitive
139	6	ch'	nominative
142	5	che	nominative
