line	token	word	case
3	3	che	nominative
3	6	ci	dative
4	1	che	nominative
5	6	onde	ablative
5	7	li	accusative
6	2	che	ablative
6	5	li	dative
12	3	quale	ablative
13	3	veggendola	accusative
13	4	io	nominative
14	1	fecimi	accusative
14	4	quei	nominative
14	5	che	nominative
15	1	altro	accusative
15	5	s'	reflexive
16	5	uno	ablative
16	7	altro	ablative
22	1	Pariemi	dative
24	2	passarmen	dative
27	1	che	nominative
28	2	i'	nominative
29	3	che	nominative
29	6	l'	accusative
33	4	che	nominative
33	6	la	accusative
35	1	Ella	nominative
35	2	mi	dative
35	4	Quel	nominative
35	5	che	nominative
35	6	ti	accusative
36	4	cui	ablative
36	5	nulla	nominative
36	6	si	reflexive
38	1	ch'	nominative
40	5	si	reflexive
41	6	vi	locative
42	8	s'	reflexive
44	5	sé	ablative
45	3	si	reflexive
46	6	qual	nominative
46	8	io	nominative
47	1	tu	nominative
49	1	Io	nominative
49	4	quei	nominative
49	5	che	nominative
49	6	si	reflexive
50	5	che	nominative
50	6	s'	reflexive
52	2	io	nominative
53	7	si	reflexive
54	3	che	accusative
56	1	che	accusative
58	2	aiutarmi	accusative
59	2	si	reflexive
63	2	chi	nominative
64	2	chi	nominative
65	5	che	nominative
65	6	se	reflexive
65	7	ne	ablative
66	1	nol	accusative
66	5	esso	ablative
68	1	quel	nominative
68	2	che	accusative
69	4	ch'	nominative
69	6	sé	dative
70	6	t'	accusative
71	2	tu	nominative
71	4	ti	reflexive
72	1	che	nominative
72	7	s'	reflexive
73	6	che	ablative
74	2	si	reflexive
75	2	cui	genitive
75	4	si	reflexive
76	4	io	nominative
76	5	che	nominative
77	5	mi	reflexive
79	6	che	nominative
82	2	io	nominative
85	4	che	nominative
85	6	li	accusative
86	2	t'	reflexive
86	5	largirmi	dative
87	5	che	nominative
87	7	t'	dative
88	7	io	nominative
89	6	mi	dative
91	6	mi	dative
92	2	quale	accusative
92	5	quanto	accusative
93	1	che	nominative
96	7	ella	ablative
98	6	sé	reflexive
99	3	che	nominative
101	1	onde	ablative
101	2	si	reflexive
102	2	quale	genitive
102	7	s'	reflexive
103	1	Io	nominative
103	5	che	nominative
104	4	che	nominative
105	1	che	nominative
106	2	girerommi	reflexive
110	1	si	reflexive
113	3	che	nominative
113	8	s'	reflexive
115	4	noi	ablative
117	3	io	nominative
120	1	che	nominative
120	2	si	reflexive
121	4	che	nominative
123	4	che	nominative
123	8	s'	reflexive
124	1	ciascun	nominative
124	7	si	reflexive
126	2	elli	nominative
126	6	mi	dative
129	4	me	ablative
129	6	si	reflexive
130	6	che	nominative
130	7	si	reflexive
131	5	che	nominative
133	2	si	reflexive
134	1	che	accusative
134	2	s'	reflexive
135	4	si	reflexive
139	1	colui	nominative
139	2	che	nominative
