line	token	word	case
5	7	altro	nominative
6	4	si	reflexive
8	1	si	reflexive
9	4	che	nominative
9	5	m'	accusative
10	3	Io	nominative
11	2	che	accusative
11	3	tu	nominative
11	7	io	nominative
11	8	l'	accusative
12	3	s'	reflexive
13	5	sé	ablative
17	7	i	dative
18	1	s'	reflexive
19	5	si	reflexive
32	5	quelle	nominative
33	4	che	ablative
36	7	si	reflexive
37	2	vi	locative
42	2	tu	nominative
42	3	te	reflexive
42	4	n'	ablative
43	5	il	accusative
46	3	tu	nominative
53	1	che	accusative
53	2	tu	nominative
54	6	si	reflexive
56	3	colui	genitive
56	4	che	accusative
56	5	tu	nominative
58	1	Quelli	nominative
58	2	che	accusative
59	3	sé	reflexive
60	1	che	nominative
60	2	li	accusative
61	5	lor	genitive
62	6	lor	genitive
63	2	c'	locative
66	5	l'	dative
71	1	si	reflexive
72	6	si	reflexive
73	4	tu	nominative
74	3	che	nominative
74	6	si	reflexive
78	2	essa	ablative
78	4	cui	ablative
78	5	nulla	nominative
78	6	si	reflexive
82	7	si	reflexive
85	1	Voi	nominative
86	3	vi	accusative
88	3	questo	nominative
88	6	si	reflexive
91	2	vi	locative
91	3	si	reflexive
92	1	seminarla	accusative
93	1	chi	nominative
93	4	essa	ablative
93	5	s'	reflexive
94	3	ciascun	nominative
94	4	s'	reflexive
95	4	quelle	nominative
96	6	si	reflexive
97	1	Un	nominative
97	6	si	reflexive
98	7	s'	reflexive
99	9	si	reflexive
100	6	si	reflexive
101	2	sé	ablative
105	3	si	reflexive
106	5	che	nominative
108	3	le	accusative
111	3	lor	dative
115	2	si	reflexive
116	7	si	reflexive
117	7	si	reflexive
118	6	s'	reflexive
119	5	il	accusative
120	4	ch'	ablative
120	5	el	nominative
120	6	si	reflexive
121	2	cui	ablative
123	4	si	reflexive
125	4	che	nominative
129	7	si	reflexive
130	5	s'	reflexive
133	3	tu	nominative
133	5	quel	accusative
133	6	che	nominative
133	7	si	reflexive
135	3	si	reflexive
136	4	che	nominative
137	5	essa	ablative
137	6	si	reflexive
138	6	chi	dative
138	7	s'	reflexive
139	7	che	accusative
141	3	essa	ablative
144	3	s'	reflexive
144	6	che	ablative
144	7	si	reflexive
145	1	uno	nominative
145	4	sé	ablative
