line	token	word	case
1	2	si	reflexive
2	5	io	nominative
4	7	mi	accusative
5	6	i'	nominative
6	3	colui	ablative
6	4	ch'	nominative
7	1	Io	nominative
7	2	mi	reflexive
8	5	qual	accusative
8	6	io	nominative
9	6	qui	locative
9	7	l'	accusative
10	3	io	nominative
11	5	che	nominative
12	2	sé	ablative
12	5	altri	nominative
12	7	la	accusative
13	3	io	nominative
14	3	lei	accusative
16	6	che	nominative
18	1	mi	accusative
19	2	me	accusative
20	1	ella	nominative
20	2	mi	dative
20	4	Volgiti	reflexive
22	2	si	reflexive
23	7	elli	nominative
24	3	lui	ablative
26	3	io	nominative
26	4	mi	reflexive
27	2	lui	ablative
27	4	ragionarmi	dative
28	1	El	nominative
29	4	che	nominative
31	4	che	nominative
33	5	ne	ablative
35	1	quello	nominative
35	2	ch'	accusative
35	3	io	nominative
36	1	che	nominative
37	1	Io	nominative
38	5	el	nominative
38	6	si	reflexive
39	2	mi	dative
44	2	ne	ablative
50	1	mostrommi	dative
50	4	che	nominative
50	5	m'	dative
51	1	qual	nominative
52	1	Io	nominative
52	2	mi	reflexive
60	1	s'	reflexive
61	2	m'	reflexive
61	4	io	nominative
66	2	si	reflexive
69	2	che	nominative
69	5	sé	ablative
69	6	m'	accusative
70	1	Io	nominative
71	6	che	nominative
74	4	lor	ablative
75	3	sé	ablative
81	3	s'	reflexive
82	4	che	nominative
83	4	rendili	accusative
84	2	essi	nominative
84	3	teco	ablative
85	1	illustrami	accusative
85	3	te	ablative
85	6	io	nominative
86	5	io	nominative
86	6	l'	accusative
89	5	io	nominative
90	5	mi	dative
99	5	ch'	nominative
99	7	sé	dative
99	8	le	accusative
105	5	che	nominative
105	6	l'	accusative
106	3	ciascuna	nominative
109	1	Quei	nominative
109	2	che	nominative
109	7	chi	nominative
109	8	'l	accusative
110	2	esso	nominative
110	6	lui	ablative
110	7	si	reflexive
111	3	ch'	nominative
112	4	che	nominative
116	1	mi	dative
117	6	tu	nominative
118	3	io	nominative
118	8	che	ablative
118	9	s'	reflexive
119	6	che	nominative
120	5	che	nominative
121	7	s'	reflexive
123	1	che	nominative
123	2	si	reflexive
124	5	cu'	accusative
124	6	io	nominative
125	3	color	ablative
125	4	che	nominative
127	2	si	reflexive
128	3	si	reflexive
129	3	che	accusative
129	8	nessun	dative
130	2	tu	vocative
130	3	che	nominative
131	6	che	nominative
132	4	che	accusative
133	3	tu	nominative
133	5	I'	nominative
134	3	colui	ablative
134	4	che	nominative
135	2	che	nominative
136	2	io	nominative
