line	token	word	case
4	1	ne	ablative
5	1	questo	nominative
5	2	ch'	accusative
5	3	io	nominative
5	7	si	reflexive
7	4	che	nominative
8	6	quel	genitive
9	2	cui	dative
9	6	lui	ablative
10	2	costui	dative
10	6	nol	accusative
10	7	vi	locative
13	1	Diteli	dative
13	5	onde	ablative
13	6	s'	reflexive
14	5	voi	ablative
15	4	ell'	nominative
18	7	vi	accusative
18	8	nòi	nominative
20	4	quei	nominative
20	5	che	nominative
25	1	Qual	nominative
25	2	si	reflexive
25	6	si	reflexive
28	7	che	nominative
30	4	tutto	accusative
31	6	ciascuno	ablative
34	2	io	nominative
36	2	qual	nominative
39	1	si	reflexive
41	6	quella	nominative
46	3	s'	reflexive
46	5	ciò	nominative
46	6	che	accusative
46	7	ne	ablative
48	2	ch'	nominative
48	4	lui	accusative
48	6	ne	ablative
50	4	che	nominative
50	6	quella	genitive
50	7	s'	reflexive
51	4	che	nominative
51	6	esso	ablative
52	5	che	nominative
53	5	quella	nominative
54	6	si	reflexive
55	4	che	nominative
55	6	ne	ablative
57	1	che	nominative
58	5	affaticarne	ablative
60	3	ciò	ablative
60	4	che	nominative
60	6	dilettarne	ablative
61	2	mi	dative
62	10	Amme	vocative
64	5	lor	ablative
65	8	che	nominative
68	5	quel	ablative
68	6	che	nominative
69	5	che	nominative
73	1	parvemi	dative
77	2	si	reflexive
78	5	che	nominative
78	7	nol	accusative
80	1	mi	dative
80	2	si	reflexive
81	1	si	reflexive
85	2	m'	reflexive
85	4	io	nominative
85	6	io	nominative
87	2	mi	dative
89	1	ch'	nominative
92	6	io	nominative
95	1	m'	dative
96	2	io	nominative
96	6	che	nominative
96	8	li	accusative
102	1	che	nominative
105	3	io	nominative
106	2	chi	nominative
107	2	mi	accusative
107	6	ch'	ablative
107	7	io	nominative
110	1	si	reflexive
112	2	si	reflexive
115	5	onde	ablative
115	6	si	reflexive
116	4	che	accusative
120	4	cui	ablative
121	4	che	nominative
121	6	m'	dative
122	1	s'	reflexive
123	1	che	nominative
123	2	mi	accusative
124	2	m'	reflexive
124	4	io	nominative
124	6	elli	nominative
125	4	me	dative
126	3	colui	dative
126	4	che	nominative
127	1	Ïo	nominative
127	2	m'	reflexive
129	1	che	nominative
129	2	mi	accusative
132	2	quai	ablative
133	2	chi	nominative
133	3	s'	reflexive
135	3	io	nominative
135	5	m'	reflexive
135	10	quelli	ablative
136	2	puommi	reflexive
136	4	quel	ablative
136	6	io	nominative
136	7	m'	reflexive
137	2	escusarmi	reflexive
137	4	vedermi	reflexive
139	2	si	reflexive
