line	token	word	case
2	1	mi	reflexive
2	5	che	nominative
3	5	si	reflexive
4	2	quella	nominative
4	5	che	nominative
6	5	che	nominative
7	1	mi	dative
7	5	tu	nominative
7	7	tu	nominative
8	4	tu	nominative
9	2	ciò	nominative
9	3	che	nominative
9	4	ci	locative
9	5	si	reflexive
10	2	t'	accusative
11	2	io	nominative
11	6	lo	accusative
12	5	t'	accusative
13	2	qual	ablative
14	2	ti	dative
15	1	che	accusative
15	2	tu	nominative
15	6	tu	nominative
17	8	colui	genitive
18	1	che	nominative
18	5	l'	accusative
19	5	altrui	ablative
21	3	io	nominative
22	3	lei	ablative
24	2	s'	reflexive
25	1	Io	nominative
25	4	quei	nominative
25	5	che	nominative
25	7	sé	ablative
26	7	s'	reflexive
27	6	si	reflexive
30	4	sé	ablative
31	4	lei	ablative
31	7	tu	nominative
32	2	io	nominative
32	5	che	nominative
32	7	noi	ablative
34	3	tu	nominative
35	5	io	nominative
35	6	ti	dative
36	5	che	ablative
36	7	ti	accusative
37	4	cui	dative
40	4	io	nominative
40	5	che	nominative
40	7	vi	locative
41	4	colui	genitive
41	5	che	nominative
42	3	che	nominative
42	5	ci	accusative
43	5	me	ablative
44	2	io	nominative
45	5	che	nominative
46	1	Questi	nominative
48	1	che	nominative
50	6	che	nominative
52	2	io	nominative
52	4	lui	dative
52	7	che	nominative
53	1	meco	ablative
54	1	ch'	accusative
54	2	io	nominative
55	2	m'	dative
57	4	ell'	nominative
58	2	ti	accusative
58	5	tu	nominative
58	7	m'	accusative
59	2	io	nominative
59	8	io	nominative
60	1	ti	accusative
61	2	elli	nominative
62	1	s'	reflexive
63	2	s'	reflexive
67	8	s'	reflexive
68	6	essa	ablative
69	5	ti	dative
69	6	s'	reflexive
70	4	la	accusative
72	2	li	dative
73	3	salirla	accusative
73	5	nessun	nominative
76	3	che	nominative
79	6	si	reflexive
81	1	che	nominative
82	6	tutto	nominative
83	5	che	nominative
89	2	io	nominative
91	7	ciascuno	genitive
93	1	tu	nominative
97	2	mi	dative
97	6	si	reflexive
98	7	si	reflexive
99	7	s'	reflexive
100	6	lor	ablative
100	7	mi	dative
103	6	si	reflexive
105	3	si	reflexive
106	2	io	nominative
107	4	quale	ablative
107	5	io	nominative
108	7	mi	reflexive
109	1	tu	nominative
110	7	io	nominative
111	1	che	nominative
111	9	esso	ablative
113	5	quale	ablative
113	6	io	nominative
114	1	tutto	accusative
114	2	qual	nominative
114	4	si	reflexive
115	2	voi	ablative
115	5	s'	reflexive
116	1	quelli	ablative
116	2	ch'	nominative
117	2	io	nominative
118	4	mi	dative
119	7	che	nominative
120	4	mi	dative
121	2	voi	dative
123	4	che	nominative
123	6	sé	dative
123	7	la	accusative
124	1	Tu	nominative
125	4	tu	nominative
127	5	tu	nominative
127	7	t'	reflexive
129	6	ti	dative
131	1	s'	reflexive
132	1	che	nominative
135	3	io	nominative
137	1	che	nominative
137	2	l'	accusative
137	7	chi	nominative
138	2	si	reflexive
140	4	che	nominative
140	5	mi	dative
141	4	la	accusative
143	6	si	reflexive
144	5	lui	ablative
145	2	m'	dative
146	9	mi	dative
147	3	che	accusative
147	6	lor	genitive
148	5	mi	dative
148	6	si	reflexive
151	3	che	nominative
151	4	ci	accusative
152	1	volgendom'	reflexive
152	2	io	nominative
153	2	m'	dative
