line	token	word	case
3	1	quei	nominative
3	2	che	nominative
3	3	ti	dative
4	1	Chi	nominative
4	6	chi	nominative
5	1	sen	reflexive+ablative
5	4	chi	nominative
6	2	chi	nominative
7	2	chi	nominative
7	5	chi	nominative
8	1	chi	nominative
9	1	s'	reflexive
9	4	chi	nominative
9	5	si	reflexive
11	3	m'	dative
13	3	ciascuno	nominative
14	5	che	ablative
14	7	s'	reflexive
16	2	io	nominative
17	1	che	nominative
17	3	m'	dative
19	3	io	nominative
21	4	onde	ablative
22	1	Tu	nominative
22	7	si	reflexive
24	8	si	reflexive
25	6	s'	reflexive
27	7	si	reflexive
28	3	che	nominative
29	5	quale	ablative
32	4	colui	genitive
32	5	ch'	nominative
33	2	lei	accusative
34	2	sé	ablative
34	7	lui	dative
36	1	che	nominative
36	5	le	dative
37	2	un	nominative
38	2	altro	nominative
40	3	un	genitive
40	8	amendue	genitive
41	1	si	reflexive
41	4	un	accusative
43	6	che	nominative
47	7	le	accusative
49	6	ella	nominative
51	3	questo	nominative
52	2	chi	nominative
52	4	esso	genitive
56	2	el	nominative
59	5	cui	dative
60	5	nessun	nominative
62	4	le	dative
62	5	si	reflexive
63	6	l'	accusative
64	1	Questa	nominative
66	3	costui	ablative
66	4	si	reflexive
67	5	la	accusative
69	1	colui	nominative
69	2	ch'	nominative
72	1	ella	nominative
73	3	io	nominative
80	1	si	reflexive
81	4	li	dative
85	2	sen	reflexive+ablative
87	1	che	nominative
88	2	li	dative
92	6	lui	ablative
95	3	costui	ablative
95	5	cui	genitive
96	6	si	reflexive
102	6	che	nominative
102	7	'l	accusative
108	1	che	nominative
109	3	colui	dative
109	4	ch'	nominative
109	8	sortillo	accusative
110	3	trarlo	accusative
111	2	el	nominative
111	6	farsi	reflexive
114	4	l'	accusative
116	2	si	reflexive
118	3	qual	nominative
118	5	colui	nominative
118	6	che	nominative
121	2	questo	nominative
122	2	che	ablative
122	3	qual	nominative
122	5	lui	accusative
122	7	el	nominative
126	6	si	reflexive
128	5	esso	ablative
130	4	quelle	ablative
130	5	che	nominative
131	2	stringonsi	reflexive
135	2	ciò	nominative
135	3	ch'	nominative
137	5	onde	ablative
137	6	si	reflexive
138	5	che	nominative
139	3	s'	reflexive
139	7	si	reflexive
