line	start	end	head	text
1	1	1	1	Osanna
1	2	4	3	sanctus Deus sabaòth
1	3	4	3	Deus sabaòth
1	4	4	4	sabaòth
2	2	3	2	claritate tua
3	1	4	2	felices ignes horum malacòth
3	2	4	2	ignes horum malacòth
3	3	4	4	horum malacòth
4	4	6	5	la nota sua
5	4	4	4	me
5	5	7	5	cantare essa sustanza
5	6	7	7	essa sustanza
6	2	3	3	la qual
6	4	5	5	doppio lume
7	2	2	2	essa
7	4	5	5	l'altre
7	8	9	9	sua danza
8	2	4	4	quasi velocissime faville
8	3	4	4	velocissime faville
8	4	4	4	faville
9	1	1	1	mi
9	2	2	2	si
9	5	6	6	sùbita distanza
9	6	6	6	distanza
10	1	1	1	Io
10	5	5	5	+le
10	6	6	6	+le
11	2	2	2	me
11	3	3	3	+le
11	6	8	8	la mia donna
12	2	2	2	mi
12	5	7	7	le dolci stille
13	2	6	3	quella reverenza che s'indonna
13	2	3	3	quella reverenza
14	2	3	3	tutto me
14	3	3	3	me
14	6	6	6	Be
14	9	9	9	ice
15	4	7	5	l'uom ch'assonna
15	4	5	5	l'uom
16	3	3	3	me
16	4	5	5	cotal Beatrice
16	5	5	5	Beatrice
17	5	6	6	un riso
17	6	6	6	riso
18	1	1	1	tal
18	4	4	4	foco
18	6	8	7	l'uom felice
18	7	7	7	uom
19	2	4	4	mio infallibile avviso
20	2	3	3	giusta vendetta
21	3	3	3	t'
21	6	6	6	pensier
22	2	2	2	io
22	3	3	3	ti
22	6	7	7	la mente
23	2	2	2	tu
23	5	7	7	le mie parole
24	2	3	3	gran sentenza
24	4	4	4	ti
25	5	8	6	la virtù che vole
25	5	6	6	la virtù
26	1	4	1	freno a suo prode
26	3	4	4	suo prode
26	5	9	6	quell' uom che non nacque
26	5	6	6	quell' uom
27	2	2	2	sé
27	4	6	6	tutta sua prole
27	5	6	6	sua prole
28	2	5	4	l'umana specie inferma
28	3	5	4	umana specie inferma
28	3	4	4	umana specie
28	4	5	4	specie inferma
28	4	4	4	specie
29	3	4	3	secoli molti
29	3	3	3	secoli
29	6	7	7	grande errore
29	7	7	7	errore
30	4	6	4	Verbo di Dio
30	4	4	4	Verbo
30	6	6	6	Dio
31	2	3	3	la natura
31	6	7	7	suo fattore
32	6	6	6	sé
32	8	8	8	persona
33	2	8	3	l'atto sol del suo etterno amore
33	2	4	3	l'atto sol
33	6	8	8	suo etterno amore
34	3	4	4	il viso
34	6	10	6	quel ch'or si ragiona
35	1	6	2	questa natura al suo fattore unita
35	1	2	2	questa natura
35	4	5	5	suo fattore
36	1	1	1	qual
37	3	4	3	sé stessa
37	7	7	7	ella
38	2	2	2	paradiso
39	2	4	2	via di verità
39	4	4	4	verità
39	7	8	8	sua vita
40	1	7	2	La pena dunque che la croce porse
40	1	2	2	La pena
40	5	6	6	la croce
41	3	5	4	la natura assunta
42	1	1	1	nulla
43	3	3	3	nulla
43	6	7	7	tanta ingiura
44	3	6	4	la persona che sofferse
44	3	4	4	la persona
45	5	6	6	tal natura
