line	start	end	head	text
1	2	6	4	poca nostra nobiltà di sangue
1	2	4	4	poca nostra nobiltà
1	3	6	4	nostra nobiltà di sangue
1	3	4	4	nostra nobiltà
1	4	6	4	nobiltà di sangue
1	4	4	4	nobiltà
1	6	6	6	sangue
2	2	4	2	glorïar di te
2	4	4	4	te
2	5	6	6	la gente
3	4	6	5	l'affetto nostro
3	5	6	5	affetto nostro
3	5	5	5	affetto
4	1	2	2	mirabil cosa
4	4	4	4	mi
5	4	4	4	appetito
5	6	6	6	si
6	3	3	3	cielo
6	4	4	4	io
6	5	5	5	me
6	6	6	6	ne
7	3	3	3	tu
7	4	4	4	manto
8	8	8	8	dì
8	10	10	10	die
9	1	2	2	lo tempo
9	6	7	7	le force
10	2	2	2	voi
10	6	6	6	Roma
11	3	5	5	la sua famiglia
11	4	5	5	sua famiglia
12	2	4	3	le parole mie
12	3	4	3	parole mie
13	2	2	2	Beatrice
13	5	6	6	un poco
14	3	5	3	quella che tossio
14	3	3	3	quella
15	2	6	3	primo fallo scritto di Ginevra
15	2	4	3	primo fallo scritto
15	3	6	3	fallo scritto di Ginevra
15	3	4	3	fallo scritto
15	6	6	6	Ginevra
16	1	1	1	Io
16	3	3	3	Voi
16	5	7	6	il padre mio
16	6	7	6	padre mio
17	1	1	1	voi
17	2	2	2	mi
17	6	7	7	tutta baldezza
18	1	1	1	voi
18	2	2	2	mi
18	6	6	6	i'
18	10	10	10	io
19	2	3	3	tanti rivi
19	7	7	7	allegrezza
20	1	3	2	la mente mia
20	6	6	6	sé
20	8	8	8	letizia
21	6	6	6	si
22	1	1	1	+mi
22	3	5	5	cara mia primizia
22	4	5	5	mia primizia
23	3	5	5	li vostri antichi
23	4	5	5	vostri antichi
23	9	10	10	li anni
24	5	6	6	vostra püerizia
25	1	1	1	+mi
25	3	7	4	l'ovil di San Giovanni
25	3	4	4	l'ovil
25	4	7	4	ovil di San Giovanni
25	6	7	7	San Giovanni
26	7	8	8	le genti
27	2	2	2	esso
27	5	7	7	più alti scanni
28	5	9	6	lo spirar d'i venti
28	5	6	6	lo spirar
28	6	9	6	spirar d'i venti
28	6	6	6	spirar
28	8	9	9	i venti
28	9	9	9	venti
29	1	3	1	carbone in fiamma
29	1	1	1	carbone
29	3	3	3	fiamma
29	6	6	6	io
29	7	7	7	quella
30	1	1	1	luce
30	4	5	5	miei blandimenti
30	5	5	5	blandimenti
31	4	6	5	li occhi miei
32	3	7	3	voce più dolce e soave
33	4	6	6	questa moderna favella
34	1	1	1	+mi
34	3	8	4	quel dì che fu detto ‘Ave
34	3	4	4	quel dì
34	8	8	8	Ave
35	2	2	2	parto
35	5	10	6	mia madre, ch'è or santa
35	5	6	6	mia madre
36	4	4	4	me
37	2	3	3	suo Leon
37	3	3	3	Leon
37	4	5	5	cinquecento cinquanta
37	4	4	4	cinquecento
37	5	5	5	cinquanta
38	2	3	3	trenta fiate
38	2	2	2	trenta
38	3	3	3	fiate
38	5	6	6	questo foco
38	6	6	6	foco
