line	start	end	head	text
1	1	1	1	Qual
1	4	4	4	Climenè
2	2	8	2	ciò ch'avëa incontro a sé udito
2	2	2	2	ciò
2	7	7	7	sé
3	1	9	1	quei ch'ancor fa li padri ai figli scarsi
3	1	1	1	quei
3	5	6	6	li padri
3	6	6	6	padri
3	8	9	8	figli scarsi
3	8	8	8	figli
4	1	1	1	tal
4	1	1	1	tal
4	3	3	3	io
5	3	3	3	Beatrice
5	6	8	8	la santa lampa
5	7	8	8	santa lampa
5	8	8	8	lampa
6	4	4	4	me
6	7	7	7	sito
7	3	4	4	mia donna
7	7	8	8	la vampa
8	2	3	3	tuo disio
8	4	4	4	mi
8	8	8	8	ella
9	4	6	6	la interna stampa
10	3	4	4	nostra conoscenza
11	2	3	3	tuo parlare
12	3	4	4	la sete
12	7	8	8	l'uom
13	2	8	3	cara piota mia che sì t'insusi
13	2	4	3	cara piota mia
13	3	4	3	piota mia
14	4	6	6	le terrene menti
15	4	4	4	trïangol
15	5	6	6	due ottusi
16	3	5	4	le cose contingenti
17	5	5	5	sé
17	7	8	8	il punto
18	2	2	2	cui
18	3	5	5	tutti li tempi
19	3	3	3	io
19	6	6	6	Virgilio
20	3	8	4	lo monte che l'anime cura
20	3	4	4	lo monte
20	6	7	7	l'anime
21	4	5	4	mondo defunto
22	5	7	6	mia vita futura
22	6	7	6	vita futura
23	1	2	1	parole gravi
24	4	6	4	colpi di ventura
24	6	6	6	ventura
25	3	5	4	la voglia mia
25	4	5	4	voglia mia
26	3	4	4	qual fortuna
27	2	3	2	saetta previsa
28	3	3	3	io
28	5	7	6	quella luce stessa
28	5	6	6	quella luce
28	6	7	6	luce stessa
28	6	6	6	luce
29	1	1	1	che
29	3	3	3	m'
30	1	1	1	Beatrice
30	3	6	5	la mia voglia confessa
30	3	5	5	la mia voglia
30	4	6	5	mia voglia confessa
30	4	5	5	mia voglia
30	5	6	5	voglia confessa
30	5	5	5	voglia
31	3	3	3	ambage
31	6	8	7	la gente folle
31	7	8	7	gente folle
31	7	7	7	gente
32	0	0	0	
33	1	8	2	l'Agnel di Dio che le peccata tolle
33	1	4	2	l'Agnel di Dio
33	1	2	2	l'Agnel
33	2	8	2	Agnel di Dio che le peccata tolle
33	2	4	2	Agnel di Dio
33	2	2	2	Agnel
33	4	4	4	Dio
33	6	7	7	le peccata
33	7	7	7	peccata
34	3	4	4	chiare parole
34	4	4	4	parole
35	1	1	1	latin
35	3	5	4	quello amor paterno
35	4	5	4	amor paterno
35	4	4	4	amor
36	3	7	3	parvente del suo proprio riso
36	5	7	7	suo proprio riso
36	6	7	7	proprio riso
36	7	7	7	riso
37	1	2	2	La contingenza
37	2	2	2	contingenza
37	6	6	6	quaderno
38	2	4	4	la vostra matera
38	3	4	4	vostra matera
38	4	4	4	matera
39	5	6	5	cospetto etterno
39	5	5	5	cospetto
40	1	1	1	necessità
41	5	9	5	viso in che si specchia
41	5	5	5	viso
41	7	7	7	che
42	1	6	1	nave che per torrente giù discende
42	1	1	1	nave
42	2	2	2	che
42	4	4	4	torrente
43	7	7	7	orecchia
44	1	4	2	dolce armonia da organo
44	1	2	2	dolce armonia
44	2	4	2	armonia da organo
44	4	4	4	organo
45	2	2	2	vista
45	3	8	4	il tempo che ti s'apparecchia
45	3	4	4	il tempo
45	4	8	4	tempo che ti s'apparecchia
46	1	1	1	Qual
46	4	6	4	Ipolito d'Atene
46	6	6	6	Atene
47	2	6	6	la spietata e perfida noverca
48	1	1	1	tal
48	3	3	3	Fiorenza
48	5	5	5	ti
49	1	1	1	Questo
49	5	5	5	questo
50	6	8	6	chi ciò pensa
50	7	7	7	ciò
51	3	3	3	Cristo
51	4	5	5	tutto dì
52	1	2	2	La colpa
52	4	6	5	la parte offensa
53	2	2	2	grido
53	6	7	7	la vendetta
54	2	2	2	testimonio
54	3	7	4	al ver che la dispensa
54	4	7	4	ver che la dispensa
54	4	4	4	ver
55	1	1	1	Tu
55	3	5	4	ogne cosa diletta
56	4	4	4	questo
56	6	7	7	quello strale
57	2	6	3	l'arco de lo essilio
57	5	6	6	lo essilio
58	1	1	1	Tu
58	7	7	7	sale
59	1	3	2	lo pane altrui
59	2	3	2	pane altrui
59	2	2	2	pane
59	7	8	8	duro calle
59	8	8	8	calle
60	1	2	2	lo scendere
60	2	2	2	scendere
60	4	9	5	'l salir per l'altrui scale
60	4	5	5	'l salir
60	5	5	5	salir
60	7	9	9	l'altrui scale
60	8	9	9	altrui scale
60	9	9	9	scale
61	2	8	2	quel che più ti graverà le spalle
61	2	2	2	quel
61	7	8	8	le spalle
62	2	6	3	la compagnia malvagia e scempia
63	2	8	3	la qual tu cadrai in questa valle
63	2	3	3	la qual
63	4	4	4	tu
63	7	8	8	questa valle
64	1	1	1	che
65	5	5	5	te
66	1	1	1	ella
66	3	3	3	tu
66	6	8	8	rossa la tempia
66	7	8	8	la tempia
67	2	3	3	sua bestialitate
67	4	6	6	il suo processo
68	2	3	3	la prova
68	7	7	7	te
69	1	1	1	+ti
69	3	3	3	parte
69	5	6	5	te stesso
69	5	5	5	te
70	1	8	4	Lo primo tuo refugio e 'l primo ostello
70	1	4	4	Lo primo tuo refugio
70	6	8	8	'l primo ostello
71	2	6	3	la cortesia del gran Lombardo
71	5	6	6	gran Lombardo
72	4	5	5	la scala
72	7	9	9	il santo uccello
73	3	3	3	te
73	5	7	7	sì benigno riguardo
73	7	7	7	riguardo
74	2	6	3	del fare e del chieder
74	2	3	3	del fare
74	3	3	3	fare
74	5	6	6	del chieder
74	6	6	6	chieder
74	8	9	8	voi due
74	8	8	8	voi
75	3	10	3	quel che tra li altri è più tardo
75	3	3	3	quel
75	6	7	7	li altri
75	7	7	7	altri
76	2	2	2	lui
76	4	7	4	colui che 'mpresso fue
76	4	4	4	colui
77	4	6	5	questa stella forte
78	4	6	5	l'opere sue
79	5	6	6	le genti
80	2	4	4	la novella età
80	7	8	8	nove anni
81	2	3	3	queste rote
81	6	6	6	lui
82	4	5	5	'l Guasco
82	6	8	8	l'alto Arrigo
83	2	6	2	faville de la sua virtute
83	4	6	6	la sua virtute
84	2	8	3	non curar d'argento né d'affanni
84	5	5	5	argento
84	8	8	8	affanni
85	1	4	3	Le sue magnificenze conosciute
85	2	4	3	sue magnificenze conosciute
85	3	4	3	magnificenze conosciute
85	3	3	3	magnificenze
86	5	6	6	suoi nemici
86	5	6	6	suoi nemici
86	6	6	6	nemici
87	2	2	2	ne
87	5	7	6	le lingue mute
87	6	7	6	lingue mute
87	6	6	6	lingue
88	2	2	2	lui
88	7	8	8	suoi benefici
89	2	2	2	lui
89	5	6	6	molta gente
90	2	2	2	condizion
90	3	5	3	ricchi e mendici
90	3	3	3	ricchi
90	5	5	5	mendici
91	6	7	7	la mente
92	2	2	2	lui
92	8	8	8	cose
93	3	6	3	quei che fier presente
93	3	3	3	quei
94	3	3	3	Figlio
94	4	4	4	queste
94	6	7	7	le chiose
95	2	6	2	quel che ti fu detto
95	2	2	2	quel
95	3	3	3	che
95	4	4	4	ti
95	8	9	9	le 'nsidie
96	1	1	1	che
96	4	5	5	pochi giri
97	6	7	7	tuoi vicini
97	8	8	8	invidie
98	5	7	7	la tua vita
99	5	9	6	'l punir di lor perfidie
99	5	6	6	'l punir
