line	start	end	head	text
1	2	6	3	due cibi, distanti e moventi
1	2	3	3	due cibi
1	3	3	3	cibi
2	2	3	3	un modo
2	3	3	3	modo
2	8	8	8	fame
3	2	3	3	liber' omo
3	3	3	3	omo
3	4	5	5	l'un
3	8	8	8	denti
4	4	5	5	un agno
4	7	8	8	due brame
5	2	3	3	fieri lupi
6	4	5	5	un cane
6	7	8	8	due dame
7	2	2	2	che
7	4	4	4	i'
7	7	7	7	me
8	2	8	4	li miei dubbi d'un modo sospinto
8	2	4	4	li miei dubbi
8	6	8	7	un modo sospinto
9	2	2	2	ch'
10	1	1	1	Io
10	5	8	7	'l mio disir dipinto
10	5	7	7	'l mio disir
10	6	8	7	mio disir dipinto
10	6	7	7	mio disir
10	7	8	7	disir dipinto
11	4	4	4	viso
11	6	9	7	'l dimandar con ello
11	6	7	7	'l dimandar
11	7	9	7	dimandar con ello
11	9	9	9	ello
12	6	7	6	parlar distinto
12	6	6	6	parlar
13	3	3	3	Beatrice
13	6	6	6	Danïello
14	1	1	1	Nabuccodonosor
14	4	4	4	ira
15	2	2	2	l'
16	3	3	3	Io
16	7	7	7	ti
17	1	4	4	uno e altro disio
17	7	8	8	tua cura
18	1	2	1	sé stessa
19	1	1	1	Tu
19	4	6	6	'l buon voler
19	5	6	6	buon voler
20	1	3	2	la vïolenza altrui
20	1	2	2	la vïolenza
20	2	3	2	vïolenza altrui
20	5	6	6	qual ragione
21	2	2	2	meritar
21	3	3	3	mi
21	5	6	6	la misura
22	3	3	3	dubitar
22	4	4	4	ti
22	6	6	6	cagione
23	3	4	4	l'anime
23	6	7	7	le stelle
24	2	5	3	la sentenza di Platone
24	2	3	3	la sentenza
24	5	5	5	Platone
25	1	1	1	Queste
25	3	8	4	le question che nel tuo velle
25	3	4	4	le question
25	7	8	8	tuo velle
26	0	0	0	
27	2	7	2	quella che più ha di felle
27	2	2	2	quella
27	7	7	7	felle
28	2	3	3	i Serafin
28	3	3	3	Serafin
28	4	8	4	colui che più s'india
28	4	4	4	colui
29	1	5	5	Moïsè, Samuel, e quel Giovanni
29	1	1	1	Moïsè
29	2	2	2	Samuel
29	4	5	5	quel Giovanni
29	5	5	5	Giovanni
30	4	4	4	io
30	7	7	7	Maria
31	4	5	5	altro cielo
31	6	8	8	i loro scanni
31	7	8	8	loro scanni
32	2	7	3	questi spirti che mo t'appariro
32	2	3	3	questi spirti
32	3	7	3	spirti che mo t'appariro
33	4	6	5	l'esser lor
33	6	6	6	lor
33	7	10	10	più o meno anni
34	2	2	2	tutti
34	5	7	7	il primo giro
35	4	5	5	dolce vita
36	6	8	8	l'etterno spiro
37	0	0	0	
38	2	4	3	questa spera lor
38	2	3	3	questa spera
38	4	4	4	lor
38	8	8	8	segno
39	2	3	3	la celestïal
39	6	7	7	men salita
39	7	7	7	salita
40	2	2	2	parlar
40	5	6	6	vostro ingegno
40	6	6	6	ingegno
41	5	5	5	sensato
42	1	7	1	ciò che fa poscia d'intelletto degno
42	1	1	1	ciò
42	6	7	6	intelletto degno
42	6	6	6	intelletto
43	2	2	2	questo
43	3	4	4	la Scrittura
44	2	3	3	vostra facultate
44	5	5	5	piedi
44	7	7	7	mano
45	3	3	3	Dio
45	5	5	5	altro
46	2	6	3	Santa Chiesa con aspetto umano
46	2	3	3	Santa Chiesa
46	5	6	5	aspetto umano
47	1	3	1	Gabrïel e Michel
47	1	1	1	Gabrïel
47	3	3	3	Michel
48	2	7	3	l'altro che Tobia rifece sano
48	2	3	3	l'altro
48	5	5	5	Tobia
49	1	7	1	Quel che Timeo de l'anime argomenta
49	3	3	3	Timeo
49	5	6	6	l'anime
49	6	6	6	anime
50	5	9	5	ciò che qui si vede
50	5	5	5	ciò
51	0	0	0	
52	3	4	4	l'alma
52	6	8	8	la sua stella
