line	start	end	head	text
1	2	6	4	ambedue li figli di Latona
1	2	4	4	ambedue li figli
1	3	6	4	li figli di Latona
1	3	4	4	li figli
1	4	6	4	figli di Latona
1	4	4	4	figli
1	6	6	6	Latona
2	3	3	3	Montone
2	6	7	7	la Libra
2	7	7	7	Libra
3	2	6	6	de l'orizzonte insieme zona
3	3	4	4	l'orizzonte
3	4	4	4	orizzonte
3	6	6	6	zona
4	4	8	4	punto che 'l cenìt inlibra
4	4	4	4	punto
4	6	7	7	'l cenìt
4	7	7	7	cenìt
5	3	7	4	l'uno e l'altro
5	3	4	4	l'uno
5	4	4	4	uno
5	6	7	7	l'altro
5	7	7	7	altro
5	9	10	10	quel cinto
5	10	10	10	cinto
6	2	3	3	l'emisperio
6	3	3	3	emisperio
7	2	6	3	col volto di riso dipinto
7	2	3	3	col volto
7	3	6	3	volto di riso dipinto
7	5	6	5	riso dipinto
7	5	5	5	riso
8	3	3	3	Bëatrice
9	3	7	3	punto che m'avëa vinto
9	3	3	3	punto
9	5	5	5	m'
10	3	3	3	Io
11	1	5	1	quel che tu vuoli udir
11	3	3	3	tu
11	7	7	7	io
11	8	8	8	l'
12	5	9	6	ogne ubi e ogne quando
12	5	6	6	ogne ubi
12	8	9	9	ogne quando
13	5	5	5	sé
13	6	8	8	di bene acquisto
13	7	8	8	bene acquisto
13	7	7	7	bene
13	8	8	8	acquisto
14	7	8	8	suo splendore
14	8	8	8	splendore
15	4	4	4	Subsisto
16	2	6	3	sua etternità di tempo fore
16	2	3	3	sua etternità
16	3	6	3	etternità di tempo fore
16	5	6	5	tempo fore
16	5	5	5	tempo
17	3	5	5	ogne altro comprender
17	4	5	5	altro comprender
17	5	5	5	comprender
17	7	7	7	i
18	4	5	5	nuovi amor
18	5	5	5	amor
18	6	8	8	l'etterno amore
18	8	8	8	amore
19	0	0	0	
20	0	0	0	
21	1	7	2	lo discorrer di Dio sovra quest' acque
21	1	2	2	lo discorrer
21	4	4	4	Dio
21	6	7	7	quest' acque
22	1	3	1	Forma e materia
22	1	1	1	Forma
22	3	3	3	materia
23	7	7	7	fallo
24	2	6	6	d'arco tricordo tre saette
24	3	4	3	arco tricordo
24	3	3	3	arco
24	5	6	6	tre saette
24	6	6	6	saette
25	4	4	4	vetro
25	6	6	6	ambra
25	9	9	9	cristallo
26	1	1	1	raggio
26	6	6	6	venire
27	2	4	3	l'esser tutto
27	2	3	3	l'esser
27	3	4	3	esser tutto
27	3	3	3	esser
27	7	7	7	intervallo
28	2	7	4	'l triforme effetto del suo sire
28	3	7	4	triforme effetto del suo sire
28	4	7	4	effetto del suo sire
28	6	7	7	suo sire
29	2	4	3	l'esser suo
29	3	4	3	esser suo
29	7	7	7	tutto
30	2	4	2	distinzïone in essordire
30	2	2	2	distinzïone
30	4	4	4	essordire
31	3	3	3	ordine
32	2	3	3	le sustanze
32	3	3	3	sustanze
32	5	5	5	quelle
32	7	7	7	cima
33	2	2	2	mondo
33	5	6	6	puro atto
33	6	6	6	atto
34	1	2	2	pura potenza
34	2	2	2	potenza
34	4	6	5	la parte ima
34	5	6	5	parte ima
34	5	5	5	parte
35	2	2	2	mezzo
35	4	4	4	potenza
35	6	6	6	atto
36	1	2	2	tal vime
36	2	2	2	vime
37	1	1	1	Ieronimo
37	4	5	5	lungo tratto
38	2	6	2	secoli de li angeli creati
38	2	2	2	secoli
38	4	6	5	li angeli creati
38	5	6	5	angeli creati
38	5	5	5	angeli
39	3	5	5	l'altro mondo
39	4	5	5	altro mondo
39	5	5	5	mondo
40	2	3	3	questo vero
40	7	8	8	molti lati
41	2	7	3	li scrittor de lo Spirito Santo
41	2	3	3	li scrittor
41	5	7	6	lo Spirito Santo
41	6	7	6	Spirito Santo
42	2	2	2	tu
43	3	4	4	la ragione
43	5	5	5	il
44	5	5	5	motori
45	2	3	3	sua perfezion
46	3	3	3	tu
46	7	8	8	questi amori
47	0	0	0	
48	2	3	3	tuo disïo
48	6	7	7	tre ardori
49	5	5	5	venti
50	4	7	7	de li angeli parte
50	5	6	6	li angeli
51	2	7	3	il suggetto d'i vostri alimenti
51	2	3	3	il suggetto
51	3	7	3	suggetto d'i vostri alimenti
51	5	7	7	i vostri alimenti
51	6	7	7	vostri alimenti
52	1	2	2	L'altra
52	6	7	7	quest' arte
53	2	2	2	tu
53	5	6	6	tanto diletto
54	4	4	4	circüir
55	1	3	1	Principio del cader
55	2	3	3	del cader
55	5	6	6	il maladetto
56	1	6	1	superbir di colui che tu vedesti
56	3	6	3	colui che tu vedesti
56	5	5	5	tu
57	2	6	4	tutti i pesi del mondo
57	3	6	4	i pesi del mondo
57	5	6	6	del mondo
58	1	4	1	Quelli che vedi qui
58	1	1	1	Quelli
59	3	3	3	sé
59	5	6	6	la bontate
59	6	6	6	bontate
60	2	2	2	li
61	3	5	4	le viste lor
61	3	4	4	le viste
61	4	5	4	viste lor
61	5	5	5	lor
62	2	3	2	grazia illuminante
62	6	7	7	lor merto
62	6	6	6	lor
63	4	7	7	ferma e piena volontate
64	0	0	0	
65	2	4	2	ricever la grazia
65	3	4	4	la grazia
66	3	4	4	l'affetto
66	3	3	3	l'
67	4	5	5	questo consistorio
68	5	6	6	le parole
69	5	6	6	altro aiutorio
70	4	4	4	terra
70	6	8	8	le vostre scole
71	4	6	6	l'angelica natura
72	2	2	2	tal
73	4	4	4	tu
74	1	7	2	la verità che là giù si confonde
74	1	2	2	la verità
74	3	3	3	che
75	3	5	5	sì fatta lettura
76	1	2	2	Queste sustanze
77	2	5	3	la faccia di Dio
77	3	5	3	faccia di Dio
77	5	5	5	Dio
77	8	8	8	viso
78	2	2	2	essa
78	5	5	5	nulla
79	4	5	4	vedere interciso
80	2	3	3	novo obietto
81	3	4	3	concetto diviso
82	0	0	0	
83	6	6	6	vero
84	3	4	4	l'uno
84	6	7	7	più colpa
84	7	7	7	colpa
84	9	10	10	più vergogna
84	10	10	10	vergogna
85	1	1	1	Voi
85	6	7	7	un sentiero
86	3	3	3	vi
87	1	5	2	l'amor de l'apparenza
87	4	5	5	l'apparenza
87	7	9	9	'l suo pensiero
88	3	5	3	questo qua sù
88	3	3	3	questo
89	2	3	3	men disdegno
90	1	3	3	la divina Scrittura
91	5	6	6	quanto sangue
91	6	6	6	sangue
92	1	1	1	+lo
92	3	3	3	mondo
93	1	6	1	chi umilmente con essa s'accosta
93	1	1	1	chi
93	4	4	4	essa
94	3	3	3	ciascun
95	1	2	2	sue invenzioni
95	4	4	4	quelle
96	1	2	2	da' predicanti
96	4	5	5	'l Vangelio
97	1	1	1	Un
97	4	5	5	la luna
98	2	5	3	la passion di Cristo
98	2	3	3	la passion
98	5	5	5	Cristo
99	3	6	4	'l lume del sol
99	3	4	4	'l lume
99	6	6	6	sol
100	2	2	2	mente
100	4	5	5	la luce
101	2	2	2	sé
101	5	6	6	li Spani
101	9	10	10	l'Indi
102	2	3	3	a' Giudei
102	4	5	5	tale eclissi
103	3	3	3	Fiorenza
103	4	7	5	tanti Lapi e Bindi
103	5	7	5	Lapi e Bindi
103	5	5	5	Lapi
103	7	7	7	Bindi
104	2	6	4	sì fatte favole per anno
104	2	4	4	sì fatte favole
104	4	6	4	favole per anno
104	6	6	6	anno
105	2	2	2	pergamo
106	3	4	4	le pecorelle
107	2	3	3	del pasco
107	5	6	6	di vento
108	3	3	3	le
108	5	8	6	non veder lo danno
108	7	8	8	lo danno
109	3	3	3	Cristo
109	5	7	7	suo primo convento
109	6	7	7	primo convento
109	7	7	7	convento
110	5	5	5	mondo
110	6	6	6	ciance
111	3	3	3	lor
111	4	5	5	verace fondamento
111	5	5	5	fondamento
112	2	3	3	quel tanto
112	6	8	8	le sue guance
113	7	8	8	la fede
114	2	3	3	l'Evangelio
114	4	7	5	fero scudo e lance
114	4	5	5	fero scudo
114	5	7	5	scudo e lance
114	7	7	7	lance
115	5	5	5	motti
115	8	8	8	iscede
116	2	2	2	predicare
117	2	3	3	il cappuccio
117	3	3	3	cappuccio
118	2	3	3	tale uccel
118	5	5	5	becchetto
119	3	4	4	'l vulgo
120	1	7	2	la perdonanza di ch'el si confida
120	1	2	2	la perdonanza
120	5	5	5	el
121	2	2	2	cui
121	3	4	4	tanta stoltezza
121	6	6	6	terra
122	3	6	3	prova d'alcun testimonio
122	5	6	6	alcun testimonio
123	2	3	3	ogne promession
124	2	2	2	questo
124	4	7	5	il porco sant' Antonio
124	6	7	7	sant' Antonio
125	2	3	2	altri assai
125	2	2	2	altri
125	7	8	8	più porci
126	3	5	3	moneta sanza conio
126	5	5	5	conio
127	0	0	0	
128	1	2	2	li occhi
128	5	7	7	la dritta strada
129	3	4	4	la via
129	6	6	6	tempo
130	1	2	2	Questa natura
131	2	2	2	numero
131	7	7	7	loquela
132	2	6	2	concetto mortal che tanto vada
132	2	3	2	concetto mortal
133	3	3	3	tu
133	5	8	5	quel che si revela
133	5	5	5	quel
134	2	2	2	Danïel
134	6	7	7	sue migliaia
135	1	2	2	determinato numero
136	1	3	3	La prima luce
136	5	7	7	tutta la raia
136	6	7	7	la raia
137	2	3	3	tanti modi
137	5	5	5	essa
138	1	1	1	quanti
138	3	4	4	li splendori
138	6	8	6	chi s'appaia
139	5	8	6	l'atto che concepe
139	5	6	6	l'atto
140	2	3	3	l'affetto
140	6	7	7	la dolcezza
141	3	3	3	essa
142	2	3	3	l'eccelso
142	6	7	7	la larghezza
143	2	4	4	l'etterno valor
143	7	7	7	tanti
144	1	2	1	speculi fatti
145	1	1	1	uno
145	4	4	4	sé
