line	start	end	head	text
1	4	6	6	l'ultima parola
2	1	3	3	la benedetta fiamma
3	4	6	6	la santa mola
4	3	4	4	suo giro
5	3	6	4	un'altra di cerchio
5	3	4	4	un'altra
5	6	6	6	cerchio
6	2	4	2	moto a moto
6	2	2	2	moto
6	2	2	2	moto
6	6	8	6	canto a canto
6	6	6	6	canto
6	6	6	6	canto
7	1	6	1	canto che tanto vince nostre muse
7	1	1	1	canto
7	5	6	6	nostre muse
7	6	6	6	muse
8	1	2	2	nostre serene
8	2	2	2	serene
8	4	6	6	quelle dolci tube
8	6	6	6	tube
9	1	3	3	quanto primo splendor
9	2	3	3	primo splendor
9	3	3	3	splendor
9	4	7	4	quel ch'e' refuse
9	4	4	4	quel
10	5	6	6	tenera nube
11	1	5	2	due archi paralelli e concolori
12	2	2	2	Iunone
12	4	5	5	sua ancella
13	3	8	3	quel d'entro quel di fori
13	3	3	3	quel
13	3	3	3	quel
13	6	8	6	quel di fori
14	2	7	2	guisa del parlar di quella vaga
14	4	7	4	parlar di quella vaga
14	6	7	7	quella vaga
15	2	2	2	amor
15	5	6	6	sol vapori
16	4	5	5	la gente
17	2	8	3	lo patto che Dio con Noè puose
17	2	3	3	lo patto
17	5	5	5	Dio
17	7	7	7	Noè
18	2	9	2	mondo che già mai più non s'allaga
18	2	2	2	mondo
19	3	5	5	quelle sempiterne rose
19	4	5	5	sempiterne rose
19	5	5	5	rose
20	3	3	3	noi
20	4	6	6	le due ghirlande
20	5	6	6	due ghirlande
20	6	6	6	ghirlande
21	3	4	4	l'estrema
21	4	4	4	estrema
21	6	7	7	l'intima
21	7	7	7	intima
22	3	9	4	'l tripudio e l'altra festa grande
22	3	4	4	'l tripudio
22	6	9	8	l'altra festa grande
23	3	3	3	cantare
23	7	7	7	fiammeggiarsi
24	1	6	1	luce con luce gaudïose e blande
24	1	1	1	luce
24	3	6	3	luce gaudïose e blande
25	3	3	3	punto
25	6	7	6	voler quetarsi
26	3	10	4	li occhi ch'al piacer che i move
26	3	4	4	li occhi
26	7	10	7	piacer che i move
26	7	7	7	piacer
26	9	9	9	i
27	3	3	3	chiudere
27	5	5	5	levarsi
28	2	9	2	cor de l'una de le luci nove
28	2	2	2	cor
28	4	9	5	l'una de le luci nove
28	4	5	5	l'una
28	7	9	8	le luci nove
28	7	8	8	le luci
28	8	9	8	luci nove
28	8	8	8	luci
29	3	3	3	voce
29	5	6	6	l'ago
29	6	6	6	ago
29	8	9	9	la stella
29	9	9	9	stella
30	5	5	5	+mi
30	7	8	8	suo dove
30	8	8	8	dove
31	3	8	4	L'amor che mi fa bella
31	3	4	4	L'amor
31	4	4	4	amor
32	4	4	4	ragionar
32	6	8	8	l'altro duca
32	8	8	8	duca
33	2	2	2	cui
33	4	6	6	mio sì ben
33	6	6	6	ben
34	6	7	7	l'un
34	8	9	9	l'altro
35	4	4	4	elli
35	6	7	7	una militaro
36	2	4	3	la gloria loro
37	1	4	2	L'essercito di Cristo
37	4	4	4	Cristo
38	6	7	7	la 'nsegna
39	1	1	1	si
40	2	6	3	lo 'mperador che sempre regna
40	2	3	3	lo 'mperador
40	3	3	3	'mperador
41	3	4	4	la milizia
41	4	4	4	milizia
41	8	8	8	forse
42	2	3	3	sola grazia
42	3	3	3	grazia
43	6	7	7	sua sposa
44	2	3	3	due campioni
44	5	6	6	cui fare
44	8	9	9	cui dire
45	1	3	2	lo popol disvïato
46	2	7	3	quella parte ove surge ad aprire
46	2	3	3	quella parte
47	1	2	1	Zefiro dolce
47	3	5	5	le novelle fronde
48	5	5	5	Europa
49	5	8	5	percuoter de l'onde
49	7	8	8	l'onde
50	3	4	4	le quali
50	6	8	8	la lunga foga
51	1	2	2	lo sol
51	5	6	6	ogne uom
52	2	4	4	la fortunata Calaroga
53	2	6	3	la protezion del grande scudo
53	5	6	6	grande scudo
54	4	5	5	il leone
55	4	6	6	l'amoroso drudo
56	2	4	3	la fede cristiana
56	5	7	7	il santo atleta
57	3	3	3	suoi
57	6	6	6	nemici
58	0	0	0	
59	2	7	4	la sua mente di viva vertute
59	2	4	4	la sua mente
59	6	7	7	viva vertute
60	3	4	4	la madre
60	5	5	5	lei
60	7	7	7	profeta
61	3	4	4	le sponsalizie
62	2	3	3	sacro fonte
62	5	5	5	lui
62	7	8	8	la Fede
63	5	6	6	mutüa salute
64	1	8	2	la donna che per lui l'assenso diede
64	1	2	2	la donna
64	5	5	5	lui
64	6	7	7	l'assenso
65	3	3	3	sonno
65	4	6	6	il mirabile frutto
66	5	5	5	lui
66	8	9	9	le rede
67	4	4	4	qual
67	7	7	7	costrutto
68	4	4	4	spirito
68	6	6	6	+lo
69	2	6	2	possessivo di cui era tutto
69	2	2	2	possessivo
69	4	4	4	cui
69	6	6	6	tutto
70	1	1	1	Domenico
70	5	5	5	io
71	4	7	5	l'agricola che Cristo
71	4	5	5	l'agricola
71	7	7	7	Cristo
72	3	5	4	l'orto suo
72	3	4	4	l'orto
72	7	7	7	+lo
73	3	7	3	messo e famigliar di Cristo
73	3	3	3	messo
73	5	7	5	famigliar di Cristo
73	7	7	7	Cristo
74	2	9	4	'l primo amor che 'n lui fu manifesto
74	2	4	4	'l primo amor
74	7	7	7	lui
75	3	7	4	primo consiglio che diè Cristo
75	3	4	4	primo consiglio
75	7	7	7	Cristo
76	1	2	2	Spesse fïate
76	2	2	2	fïate
77	3	3	3	terra
77	5	7	7	la sua nutrice
77	6	7	7	sua nutrice
77	7	7	7	nutrice
78	3	3	3	Io
78	7	7	7	questo
79	2	5	2	padre suo veramente Felice
79	2	3	2	padre suo
79	2	2	2	padre
79	5	5	5	Felice
80	2	5	2	madre sua veramente Giovanna
80	2	3	2	madre sua
80	2	2	2	madre
80	5	5	5	Giovanna
81	5	5	5	si
82	3	4	4	lo mondo
83	2	2	2	retro
83	4	4	4	Ostïense
83	7	7	7	Taddeo
84	3	7	3	amor de la verace manna
84	5	7	7	la verace manna
85	2	3	3	picciol tempo
85	4	5	5	gran dottor
86	1	1	1	tal
86	7	8	8	la vigna
87	5	6	6	'l vignaio
88	3	8	4	la sedia che fu già benigna
88	3	4	4	la sedia
89	3	4	4	poveri giusti
89	7	7	7	lei
90	3	7	3	colui che siede, che traligna
90	3	3	3	colui
91	4	4	4	due
91	6	6	6	tre
91	8	8	8	sei
92	2	6	3	la fortuna di prima vacante
92	2	3	3	la fortuna
92	5	6	5	prima vacante
93	2	2	2	decimas
93	5	6	5	pauperum Dei
93	5	5	5	pauperum
93	6	6	6	Dei
94	5	6	5	mondo errante
95	1	6	1	licenza di combatter per lo seme
95	3	6	3	combatter per lo seme
95	5	6	6	lo seme
96	2	2	2	qual
96	5	6	6	ventiquattro piante
97	3	3	3	dottrina
97	6	6	6	volere
98	2	4	3	l'officio appostolico
98	2	3	3	l'officio
98	3	4	3	officio appostolico
98	3	3	3	officio
99	2	6	2	torrente ch'alta vena preme
99	2	2	2	torrente
99	4	5	5	alta vena
99	5	5	5	vena
100	3	5	4	li sterpi eretici
100	3	4	4	li sterpi
101	1	3	2	l'impeto suo
101	1	2	2	l'impeto
101	2	3	2	impeto suo
102	2	3	3	le resistenze
103	2	2	2	lui
103	6	7	7	diversi rivi
104	2	4	3	l'orto catolico
105	3	5	5	i suoi arbuscelli
106	4	9	6	l'una rota de la biga
106	5	9	6	una rota de la biga
106	6	9	6	rota de la biga
106	8	9	9	la biga
107	3	5	5	la Santa Chiesa
108	4	4	4	campo
108	5	8	8	la sua civil briga
109	2	2	2	ti
110	1	5	2	l'eccellenza de l'altra
110	1	2	2	l'eccellenza
110	4	5	5	l'altra
110	7	7	7	cui
110	8	8	8	Tomma
111	3	4	4	mio venir
112	2	8	3	l'orbita che fé la parte somma
112	2	3	3	l'orbita
112	6	8	7	la parte somma
113	2	3	3	sua circunferenza
114	4	9	5	la muffa dov' era la gromma
114	4	5	5	la muffa
114	8	9	9	la gromma
115	1	3	3	La sua famiglia
115	2	3	3	sua famiglia
115	3	3	3	famiglia
116	1	2	2	coi piedi
116	2	2	2	piedi
116	4	6	6	le sue orme
116	5	6	6	sue orme
116	6	6	6	orme
117	2	7	2	quel dinanzi a quel di retro
117	2	2	2	quel
117	2	2	2	quel
117	5	7	5	quel di retro
117	7	7	7	retro
118	6	7	7	la ricolta
119	2	4	4	la mala coltura
119	3	4	4	mala coltura
119	6	7	7	il loglio
120	4	5	5	l'arca
121	3	3	3	chi
121	6	6	6	foglio
121	6	6	6	foglio
122	1	2	2	nostro volume
122	2	2	2	volume
122	5	5	5	carta
123	3	3	3	I'
123	4	4	4	mi
123	6	9	6	quel ch'i' soglio
123	6	6	6	quel
123	7	7	7	ch'
123	8	8	8	i'
124	5	5	5	Casal
124	8	8	8	Acquasparta
125	4	4	4	tali
125	6	7	7	la scrittura
