line	start	end	head	text
1	5	7	6	la vita presente
2	2	4	4	i miseri mortali
2	6	7	7	'l vero
3	1	1	1	quella
3	4	6	6	la mia mente
4	3	4	4	lo specchio
4	5	7	5	fiamma di doppiero
4	7	7	7	doppiero
5	2	7	2	colui che se n'alluma retro
5	2	2	2	colui
6	6	6	6	vista
6	9	9	9	pensiero
7	2	2	2	sé
7	7	8	8	'l vetro
8	1	1	1	li
8	3	4	4	il vero
8	8	8	8	el
9	2	2	2	esso
9	4	4	4	nota
9	6	7	7	suo metro
10	2	4	4	la mia memoria
11	2	2	2	io
11	6	7	7	belli occhi
12	3	3	3	+mi
12	5	5	5	Amor
12	6	7	7	la corda
13	3	3	3	io
13	8	8	8	tocchi
14	1	2	2	li miei
14	4	9	4	ciò che pare in quel volume
14	8	9	9	quel volume
15	3	4	4	suo giro
16	1	2	2	un punto
16	6	6	6	lume
17	4	8	5	'l viso ch'elli affoca
17	4	5	5	'l viso
17	7	7	7	elli
18	4	6	6	lo forte acume
19	2	3	3	quale stella
19	3	3	3	stella
20	2	5	2	luna, locata con esso
20	2	2	2	luna
20	5	5	5	esso
21	2	4	2	stella con stella
21	2	2	2	stella
21	2	2	2	stella
22	2	2	2	cotanto
23	1	2	2	alo cigner
23	3	7	4	la luce che 'l dipigne
23	3	4	4	la luce
23	6	6	6	'l
24	2	6	3	'l vapor che 'l porta
24	2	3	3	'l vapor
24	2	2	2	'l
25	4	4	4	punto
25	5	8	6	un cerchio d'igne
25	6	8	6	cerchio d'igne
25	8	8	8	igne
26	0	0	0	
27	1	8	2	quel moto che più tosto il mondo cigne
27	1	2	2	quel moto
27	2	8	2	moto che più tosto il mondo cigne
27	6	7	7	il mondo
28	2	2	2	questo
28	5	6	6	un altro
28	6	6	6	altro
29	2	2	2	quel
29	4	4	4	terzo
29	4	4	4	terzo
29	6	7	7	'l terzo
29	10	10	10	quarto
30	2	2	2	quinto
30	2	2	2	quinto
30	3	4	4	il quarto
30	4	4	4	quarto
30	8	8	8	sesto
30	9	10	10	il quinto
31	3	6	4	il settimo sì sparto
31	3	4	4	il settimo
32	3	3	3	larghezza
32	5	8	6	'l messo di Iuno
32	8	8	8	Iuno
33	3	3	3	+lo
34	2	6	6	l'ottavo e 'l nono
34	2	3	3	l'ottavo
34	5	6	6	'l nono
34	8	8	8	chiascheduno
35	0	0	0	
36	2	7	2	numero distante più da l'uno
36	2	3	2	numero distante
36	2	2	2	numero
36	6	7	7	l'uno
37	2	2	2	quello
37	4	7	5	la fiamma più sincera
38	1	1	1	cui
38	4	6	5	la favilla pura
39	6	6	6	lei
40	1	3	2	La donna mia
40	8	8	8	cura
41	5	6	6	quel punto
42	2	3	3	il cielo
42	5	7	7	tutta la natura
42	6	7	7	la natura
43	2	8	3	quel cerchio che più li è congiunto
43	2	3	3	quel cerchio
43	3	8	3	cerchio che più li è congiunto
43	3	3	3	cerchio
43	6	6	6	li
44	4	6	6	'l suo muovere
44	5	6	6	suo muovere
44	6	6	6	muovere
45	2	8	4	l'affocato amore ond' elli è punto
45	2	4	4	l'affocato amore
45	3	8	4	affocato amore ond' elli è punto
45	3	4	4	affocato amore
45	4	4	4	amore
45	6	6	6	elli
46	2	2	2	io
46	4	4	4	lei
46	6	7	7	'l mondo
47	2	9	3	l'ordine ch'io veggio in quelle rote
47	2	3	3	l'ordine
47	5	5	5	io
47	8	9	9	quelle rote
48	2	2	2	m'
48	2	2	2	m'
48	4	8	4	ciò che m'è proposto
48	4	4	4	ciò
49	3	4	3	mondo sensibile
50	2	6	3	le volte tanto più divine
50	2	3	3	le volte
51	2	2	2	elle
51	5	5	5	centro
52	3	5	5	'l mio disir
52	4	5	5	mio disir
52	8	8	8	fine
53	2	6	6	questo miro e angelico templo
54	2	5	3	solo amore e luce
54	2	3	3	solo amore
54	3	5	3	amore e luce
54	5	5	5	luce
54	8	8	8	confine
55	2	2	2	+mi
55	5	6	6	l'essemplo
56	2	3	3	l'essemplare
56	7	8	8	un modo
57	2	2	2	io
57	4	4	4	me
57	7	7	7	ciò
58	2	4	4	li tuoi diti
58	8	9	9	tal nodo
59	4	4	4	maraviglia
60	1	1	1	tanto
61	2	4	3	la donna mia
62	1	5	1	quel ch'io ti dicerò
62	1	1	1	quel
62	3	3	3	io
62	4	4	4	ti
62	8	8	8	+ti
63	4	4	4	esso
63	5	5	5	t'
64	1	3	2	Li cerchi corporai
64	2	3	2	cerchi corporai
65	2	9	3	il più e 'l men de la virtute
65	2	6	3	il più e 'l men
65	2	3	3	il più
65	5	9	6	'l men de la virtute
65	5	6	6	'l men
65	8	9	9	la virtute
66	5	7	7	tutte lor parti
66	6	7	7	lor parti
67	1	2	2	Maggior bontà
67	5	6	6	maggior salute
68	1	2	2	maggior salute
68	3	4	4	maggior corpo
69	2	2	2	elli
69	4	7	5	le parti igualmente compiute
69	4	5	5	le parti
69	5	7	5	parti igualmente compiute
70	2	6	2	costui che tutto quanto rape
70	2	2	2	costui
70	4	5	4	tutto quanto
71	1	3	3	l'altro universo
71	3	3	3	universo
71	4	4	4	seco
72	1	9	2	al cerchio che più ama e che più sape
72	2	9	2	cerchio che più ama e che più sape
72	2	2	2	cerchio
73	4	4	4	tu
73	6	7	7	la virtù
74	1	3	3	la tua misura
74	6	7	7	la parvenza
75	2	7	3	le sustanze che t'appaion tonde
75	2	3	3	le sustanze
75	4	4	4	che
75	5	5	5	t'
76	1	1	1	tu
76	3	4	4	mirabil consequenza
77	2	2	2	maggio
77	4	4	4	più
77	7	7	7	minore
77	9	9	9	meno
78	2	3	3	ciascun cielo
78	5	6	6	süa intelligenza
