line	start	end	head	text
1	2	6	2	forma dunque di candida rosa
1	5	6	6	candida rosa
2	4	6	5	la milizia santa
3	3	4	4	suo sangue
3	5	5	5	Cristo
3	7	7	7	sposa
4	2	3	3	l'altra
5	1	7	2	la gloria di colui che la 'nnamora
5	1	2	2	la gloria
5	4	7	4	colui che la 'nnamora
6	2	7	3	la bontà che la fece cotanta
6	2	3	3	la bontà
7	3	8	3	schiera d'ape che s'infiora
7	3	5	3	schiera d'ape
7	5	5	5	ape
8	1	2	2	una fïata
8	1	1	1	una
9	3	4	4	suo laboro
10	2	3	3	gran fior
10	3	3	3	fior
11	2	3	3	tante foglie
11	3	3	3	foglie
12	3	5	5	'l süo amor
12	4	5	5	süo amor
12	5	5	5	amor
13	1	3	2	Le facce tutte
13	2	3	2	facce tutte
13	2	2	2	facce
13	6	7	6	fiamma viva
13	6	6	6	fiamma
14	2	5	3	l'ali d'oro
14	2	3	3	l'ali
14	3	3	3	ali
14	5	5	5	oro
14	7	10	8	l'altro tanto bianco
14	7	8	8	l'altro
14	8	8	8	altro
15	2	3	3	nulla neve
15	3	3	3	neve
15	5	6	6	quel termine
15	6	6	6	termine
16	4	4	4	fior
16	6	6	6	banco
16	6	6	6	banco
17	3	4	4	la pace
17	4	4	4	pace
17	7	8	8	l'ardore
17	8	8	8	ardore
18	2	2	2	elli
18	5	6	6	il fianco
18	6	6	6	fianco
19	2	9	3	l'interporsi tra 'l disopra e 'l fiore
19	2	3	3	l'interporsi
19	5	9	9	'l disopra e 'l fiore
19	5	6	6	'l disopra
19	8	9	9	'l fiore
20	2	4	3	tanta moltitudine volante
20	2	3	3	tanta moltitudine
20	3	4	3	moltitudine volante
21	2	6	6	la vista e lo splendore
21	2	3	3	la vista
21	5	6	6	lo splendore
22	2	4	3	la luce divina
23	2	3	3	l'universo
24	3	3	3	nulla
24	4	4	4	le
25	1	5	5	Questo sicuro e gaudïoso regno
26	3	4	3	gente antica
26	7	7	7	novella
27	1	3	1	viso e amore
27	1	1	1	viso
27	3	3	3	amore
27	7	8	8	un segno
28	2	3	3	trina luce
28	6	7	7	unica stella
29	3	4	4	lor vista
30	5	7	7	la nostra procella
30	6	7	7	nostra procella
31	2	3	3	i barbari
31	6	7	7	tal plaga
32	2	5	3	ciascun giorno d'Elice
32	3	5	3	giorno d'Elice
32	5	5	5	Elice
33	3	4	4	suo figlio
33	6	6	6	ella
34	2	7	2	Roma e l'ardüa sua opra
34	2	2	2	Roma
34	4	7	7	l'ardüa sua opra
34	5	7	7	ardüa sua opra
34	6	7	7	sua opra
34	7	7	7	opra
35	3	3	3	Laterano
36	2	4	3	le cose mortali
36	3	4	3	cose mortali
36	3	3	3	cose
37	1	1	1	ïo
37	3	4	4	al divino
37	6	7	7	l'umano
38	2	3	3	l'etterno
38	4	5	5	dal tempo
39	3	3	3	Fiorenza
39	5	8	5	popol giusto e sano
40	2	3	3	che stupor
41	3	6	3	esso e 'l gaudio
41	3	3	3	esso
41	5	6	6	'l gaudio
42	1	6	1	libito non udire e starmi muto
42	1	1	1	libito
42	2	6	3	non udire e starmi muto
42	2	3	3	non udire
42	5	6	5	starmi muto
43	3	6	3	peregrin che si ricrea
43	3	3	3	peregrin
44	2	5	2	tempio del suo voto
44	4	5	5	suo voto
45	6	6	6	ello
46	3	5	5	la viva luce
47	2	2	2	ïo
47	3	4	4	li occhi
47	6	7	7	li gradi
48	0	0	0	
49	2	5	2	visi a carità süadi
49	2	2	2	visi
49	4	4	4	carità
50	2	3	3	altrui lume
50	3	3	3	lume
50	7	8	8	suo riso
50	8	8	8	riso
51	2	6	2	atti ornati di tutte onestadi
51	2	2	2	atti
51	5	6	6	tutte onestadi
51	6	6	6	onestadi
52	1	5	2	La forma general di paradiso
52	1	3	2	La forma general
52	5	5	5	paradiso
53	2	4	4	tutta mïo sguardo
53	3	4	4	mïo sguardo
54	2	3	3	nulla parte
55	4	5	4	voglia rïaccesa
56	3	5	5	la mia donna
56	4	5	5	mia donna
56	7	7	7	cose
57	2	2	2	che
57	3	5	4	la mente mia
57	4	5	4	mente mia
58	1	1	1	Uno
58	4	4	4	altro
59	3	3	3	Beatrice
59	6	7	7	un sene
59	7	7	7	sene
60	3	5	4	le genti glorïose
60	4	4	4	genti
61	4	5	5	li occhi
61	8	9	9	le gene
62	2	3	3	benigna letizia
62	5	6	5	atto pio
63	3	4	4	tenero padre
64	4	4	4	ella
64	7	7	7	io
65	2	2	2	elli
65	5	7	7	lo tuo disiro
66	2	2	2	Beatrice
66	3	3	3	me
66	4	6	5	del loco mio
