line	start	end	head	text
1	1	10	2	Quel sol che pria d'amor mi scaldò 'l petto
1	1	2	2	Quel sol
1	6	6	6	amor
1	9	10	10	'l petto
2	2	3	3	bella verità
3	4	6	6	il dolce aspetto
4	2	2	2	io
5	1	2	1	me stesso
5	1	1	1	me
6	2	3	3	il capo
6	3	3	3	capo
7	2	2	2	visïone
8	2	2	2	sé
8	3	3	3	me
8	7	7	7	+si
9	3	4	4	mia confession
9	4	4	4	confession
9	6	6	6	mi
10	3	6	3	vetri trasparenti e tersi
10	3	3	3	vetri
11	4	7	4	acque nitide e tranquille
11	4	4	4	acque
12	5	6	6	i fondi
12	6	6	6	fondi
13	3	5	5	i nostri visi
13	6	7	7	le postille
14	4	7	4	perla in bianca fronte
14	4	4	4	perla
14	6	7	7	bianca fronte
15	6	8	8	le nostre pupille
16	1	1	1	tali
16	3	3	3	io
16	4	8	5	più facce a parlar pronte
16	5	8	5	facce a parlar pronte
16	5	5	5	facce
17	3	3	3	io
17	6	8	7	l'error contrario
17	7	8	7	error contrario
17	7	7	7	error
18	2	11	2	quel ch'accese amor tra l'omo e 'l fonte
18	5	11	5	amor tra l'omo e 'l fonte
18	5	5	5	amor
18	7	11	8	l'omo e 'l fonte
18	7	8	8	l'omo
18	8	8	8	omo
18	10	11	11	'l fonte
18	11	11	11	fonte
19	4	4	4	io
19	6	6	6	lor
20	1	1	1	quelle
20	3	4	4	specchiati sembianti
21	4	4	4	cui
21	6	7	7	li occhi
22	2	2	2	nulla
22	5	5	5	+lo
23	3	7	3	lume de la dolce guida
23	5	7	7	la dolce guida
24	1	1	1	che
24	5	7	6	li occhi santi
25	2	2	2	ti
25	5	5	5	io
26	1	1	1	mi
26	4	7	7	il tuo püeril coto
26	5	7	7	tuo püeril coto
26	6	7	7	püeril coto
26	7	7	7	coto
27	3	4	4	'l vero
27	4	4	4	vero
27	6	7	7	lo piè
27	7	7	7	piè
28	2	2	2	te
28	7	7	7	vòto
29	1	2	2	vere sustanze
29	4	7	4	ciò che tu vedi
29	6	6	6	tu
30	4	6	4	manco di voto
30	6	6	6	voto
31	4	4	4	esse
32	2	7	4	la verace luce che le appaga
32	2	4	4	la verace luce
32	4	4	4	luce
32	6	6	6	le
33	2	2	2	sé
33	5	5	5	lor
33	7	8	8	li piedi
33	8	8	8	piedi
34	2	2	2	io
34	4	9	5	l'ombra che parea più vaga
34	4	5	5	l'ombra
35	2	2	2	ragionar
36	3	7	3	uom cui troppa voglia smaga
36	3	3	3	uom
36	5	6	6	troppa voglia
37	2	4	4	ben creato spirito
37	4	4	4	spirito
37	7	7	7	rai
38	2	3	2	vita etterna
38	2	2	2	vita
38	4	5	5	la dolcezza
38	5	5	5	dolcezza
39	1	1	1	che
40	0	0	0	
41	2	3	2	nome tuo
41	6	8	8	la vostra sorte
41	7	8	8	vostra sorte
42	2	7	2	ella, pronta e con occhi ridenti
42	2	2	2	ella
42	6	7	6	occhi ridenti
43	1	3	3	La nostra carità
43	2	3	3	nostra carità
43	6	6	6	porte
44	2	3	3	giusta voglia
44	7	7	7	quella
45	5	5	5	sé
45	6	8	8	tutta sua corte
45	7	8	8	sua corte
46	4	4	4	mondo
46	5	6	6	vergine sorella
46	6	6	6	sorella
47	3	5	4	la mente tua
47	4	5	4	mente tua
47	4	4	4	mente
48	5	8	6	l'esser più bella
48	6	8	6	esser più bella
48	6	6	6	esser
49	4	4	4	i'
49	6	6	6	Piccarda
50	1	1	1	che
50	5	7	7	questi altri beati
51	4	7	5	la spera più tarda
52	1	3	3	Li nostri affetti
53	3	7	3	piacer de lo Spirito Santo
53	5	7	6	lo Spirito Santo
53	6	7	6	Spirito Santo
54	3	4	4	suo ordine
55	2	7	3	questa sorte che par giù cotanto
55	2	3	3	questa sorte
56	2	2	2	n'
57	1	3	3	li nostri voti
57	5	8	5	vòti in alcun canto
57	7	8	8	alcun canto
58	2	2	2	io
58	4	4	4	lei
58	5	7	7	Ne' mirabili aspetti
58	6	7	7	mirabili aspetti
58	7	7	7	aspetti
59	1	1	1	vostri
59	3	6	6	non so che divino
59	5	6	6	che divino
59	6	6	6	divino
60	5	6	6	primi concetti
60	6	6	6	concetti
61	6	6	6	festino
62	3	3	3	m'
62	5	9	5	ciò che tu mi dici
62	5	5	5	ciò
62	7	7	7	tu
62	8	8	8	mi
63	3	3	3	raffigurar
63	4	4	4	m'
64	2	2	2	+mi
64	3	7	3	voi che siete qui felici
64	3	3	3	voi
65	2	2	2	voi
65	3	5	5	più alto loco
66	7	7	7	+vi
66	8	8	8	amici
67	2	4	4	quelle altr' ombre
67	7	8	8	un poco
68	0	0	0	
69	5	5	5	amor
69	7	8	8	primo foco
70	1	1	1	Frate
70	2	5	4	la nostra volontà quïeta
70	2	4	4	la nostra volontà
70	3	5	4	nostra volontà quïeta
70	3	4	4	nostra volontà
70	4	5	4	volontà quïeta
71	1	3	1	virtù di carità
71	3	3	3	carità
71	6	6	6	+ne
72	2	4	2	quel ch'avemo
72	2	2	2	quel
72	7	7	7	altro
73	0	0	0	
74	3	5	5	li nostri disiri
74	4	5	5	nostri disiri
74	5	5	5	disiri
75	2	8	2	voler di colui che qui ne cerne
75	2	2	2	voler
75	4	8	4	colui che qui ne cerne
75	4	4	4	colui
76	1	1	1	che
76	6	7	7	questi giri
77	4	4	4	carità
78	3	5	5	la sua natura
79	5	6	6	esto beato
79	7	7	7	esse
80	1	1	1	+si
80	4	6	6	la divina voglia
81	3	3	3	una
81	4	4	4	+si
81	5	7	6	nostre voglie stesse
82	4	4	4	noi
82	7	7	7	soglia
82	7	7	7	soglia
83	2	3	3	questo regno
83	5	7	7	tutto il regno
83	6	7	7	il regno
84	3	4	4	lo re
84	7	8	8	suo voler
85	3	5	5	la sua volontade
85	4	5	5	sua volontade
85	7	8	8	nostra pace
86	1	1	1	ell'
86	3	4	4	quel mare
86	6	6	6	qual
86	7	7	7	tutto
87	1	8	1	ciò ch'ella crïa o che natura face
87	1	4	1	ciò ch'ella crïa
87	1	1	1	ciò
87	3	3	3	ella
87	7	7	7	natura
88	6	7	7	ogne dove
89	2	2	2	cielo
89	4	4	4	paradiso
89	6	7	7	la grazia
90	2	3	3	sommo ben
90	5	6	6	un modo
91	4	4	4	elli
91	7	8	8	un cibo
92	3	4	4	un altro
92	7	8	8	la gola
93	2	2	2	quel
93	2	2	2	quel
94	3	3	3	io
94	5	5	5	atto
94	8	8	8	parola
95	4	4	4	lei
95	7	8	8	la tela
96	6	6	6	co
96	7	8	8	la spuola
97	1	5	2	Perfetta vita e alto merto
97	1	2	2	Perfetta vita
97	2	2	2	vita
97	4	5	5	alto merto
97	5	5	5	merto
98	1	3	1	donna più sù
98	1	1	1	donna
98	7	9	9	la cui norma
98	9	9	9	norma
99	2	4	3	vostro mondo giù
99	2	3	3	vostro mondo
99	3	3	3	mondo
100	3	4	4	al morir
100	4	4	4	morir
101	2	7	3	quello sposo ch'ogne voto accetta
101	2	3	3	quello sposo
101	3	3	3	sposo
101	5	6	6	ogne voto
101	6	6	6	voto
102	2	2	2	caritate
102	4	5	5	suo piacer
102	5	5	5	piacer
103	2	2	2	mondo
103	4	4	4	+la
103	5	5	5	giovinetta
104	5	6	6	suo abito
105	3	8	4	la via de la sua setta
105	6	8	8	la sua setta
106	1	1	1	Uomini
106	4	4	4	mal
106	8	8	8	bene
107	5	7	7	la dolce chiostra
107	6	7	7	dolce chiostra
107	7	7	7	chiostra
108	1	1	1	Iddio
108	6	7	7	mia vita
108	7	7	7	vita
109	2	8	4	quest' altro splendor che ti si mostra
109	2	4	4	quest' altro splendor
109	3	4	4	altro splendor
110	2	5	5	la mia destra parte
110	3	5	5	mia destra parte
110	4	5	5	destra parte
111	2	8	4	tutto il lume de la spera nostra
111	2	4	4	tutto il lume
111	3	8	4	il lume de la spera nostra
111	3	4	4	il lume
111	6	8	7	la spera nostra
111	7	8	7	spera nostra
112	1	6	1	ciò ch'io dico di me
112	6	6	6	me
112	8	8	8	sé
113	1	1	1	sorella
113	5	5	5	le
114	2	2	2	capo
114	3	8	4	l'ombra de le sacre bende
114	3	4	4	l'ombra
114	6	8	8	le sacre bende
115	6	6	6	mondo
116	2	3	3	suo grado
116	6	7	7	buona usanza
117	4	6	4	vel del cor
117	6	6	6	cor
118	1	1	1	Quest'
118	3	8	4	la luce de la gran Costanza
118	3	4	4	la luce
118	6	8	8	la gran Costanza
119	3	6	4	secondo vento di Soave
119	3	4	4	secondo vento
119	4	6	4	vento di Soave
119	6	6	6	Soave
120	2	3	3	'l terzo
120	5	7	7	l'ultima possanza
121	2	2	2	+mi
121	6	6	6	Ave
122	1	1	1	Maria
123	3	4	3	acqua cupa
123	3	3	3	acqua
123	5	6	5	cosa grave
123	5	5	5	cosa
124	1	3	2	La vista mia
124	2	3	2	vista mia
124	6	6	6	lei
125	6	6	6	la
126	3	6	3	segno di maggior disio
126	5	6	6	maggior disio
127	3	4	3	Beatrice tutta
127	3	3	3	Beatrice
128	2	2	2	quella
128	5	6	6	mïo sguardo
129	4	4	4	prima
129	5	6	6	il viso
130	2	2	2	ciò
130	3	3	3	mi
130	6	6	6	dimandar
