line	start	end	head	text
1	3	4	4	suo piacer
1	5	6	6	quel contemplante
2	1	4	2	libero officio di dottore
2	2	4	2	officio di dottore
2	4	4	4	dottore
3	3	5	4	queste parole sante
4	1	7	2	La piaga che Maria richiuse e unse
4	1	2	2	La piaga
4	4	4	4	Maria
5	1	8	1	quella ch'è tanto bella da' suoi piedi
5	1	1	1	quella
5	7	8	8	suoi piedi
6	2	9	2	colei che l'aperse e che la punse
6	2	2	2	colei
7	2	8	3	l'ordine che fanno i terzi sedi
7	2	3	3	l'ordine
7	6	8	8	i terzi sedi
8	2	2	2	Rachel
8	6	6	6	costei
9	2	2	2	Bëatrice
9	5	5	5	tu
10	1	6	1	Sarra e Rebecca, Iudìt e colei
10	1	3	1	Sarra e Rebecca
10	1	1	1	Sarra
10	3	3	3	Rebecca
10	4	6	4	Iudìt e colei
10	4	4	4	Iudìt
10	6	6	6	colei
11	3	8	3	bisava al cantor che per doglia
11	3	3	3	bisava
11	4	8	5	al cantor che per doglia
11	5	8	5	cantor che per doglia
11	5	5	5	cantor
11	7	8	8	per doglia
11	8	8	8	doglia
12	1	2	2	del fallo
12	2	2	2	fallo
12	4	5	4	Miserere mei
12	5	5	5	mei
13	2	2	2	tu
13	6	6	6	soglia
13	6	6	6	soglia
14	4	4	4	io
14	7	8	8	proprio nome
14	8	8	8	nome
15	3	4	4	la rosa
15	4	4	4	rosa
15	7	7	7	foglia
15	7	7	7	foglia
16	3	4	4	settimo grado
16	4	4	4	grado
17	3	3	3	esso
17	5	5	5	Ebree
18	3	3	3	fior
18	4	6	6	tutte le chiome
18	6	6	6	chiome
19	3	6	4	lo sguardo che fée
19	3	4	4	lo sguardo
20	1	4	2	la fede in Cristo
20	1	2	2	la fede
20	4	4	4	Cristo
20	5	5	5	queste
20	7	8	8	il muro
21	2	2	2	che
21	5	7	7	le sacre scalee
22	2	3	3	questa parte
22	5	6	6	'l fiore
23	2	5	5	tutte le sue foglie
23	3	5	5	le sue foglie
23	4	5	5	sue foglie
24	1	6	1	quei che credettero in Cristo venturo
24	5	6	5	Cristo venturo
25	2	7	4	l'altra parte onde sono intercisi
25	2	4	4	l'altra parte
25	3	4	4	altra parte
25	4	4	4	parte
26	1	4	4	di vòti i semicirculi
26	2	2	2	vòti
26	3	4	4	i semicirculi
26	4	4	4	semicirculi
27	1	8	1	quei ch'a Cristo venuto ebber li visi
27	1	1	1	quei
27	4	4	4	Cristo
27	7	8	8	li visi
27	8	8	8	visi
28	4	6	6	il glorïoso scanno
29	2	5	3	la donna del cielo
29	5	5	5	cielo
29	7	9	9	li altri scanni
30	3	3	3	lui
30	4	5	5	cotanta cerna
31	4	7	4	quel del gran Giovanni
31	6	7	7	gran Giovanni
31	7	7	7	Giovanni
32	4	5	5	'l diserto
32	5	5	5	diserto
32	7	8	8	'l martiro
32	8	8	8	martiro
33	4	5	5	l'inferno
33	5	5	5	inferno
33	7	8	8	due anni
33	8	8	8	anni
34	3	3	3	lui
35	1	4	1	Francesco, Benedetto e Augustino
35	1	1	1	Francesco
35	2	2	2	Benedetto
35	4	4	4	Augustino
36	2	2	2	altri
36	7	7	7	giro
36	7	7	7	giro
37	3	6	5	l'alto proveder divino
38	2	10	7	l'uno e l'altro aspetto de la fede
38	2	7	7	l'uno e l'altro aspetto
38	2	3	3	l'uno
38	5	10	7	l'altro aspetto de la fede
38	5	7	7	l'altro aspetto
38	7	10	7	aspetto de la fede
38	9	10	10	la fede
39	3	4	4	questo giardino
40	5	7	5	grado in giù
40	5	5	5	grado
41	2	4	2	mezzo il tratto
41	2	2	2	mezzo
41	3	4	4	il tratto
41	4	4	4	tratto
41	5	7	7	le due discrezioni
41	7	7	7	discrezioni
42	2	4	4	nullo proprio merito
42	4	4	4	merito
43	3	4	4	l'altrui
43	6	7	7	certe condizioni
44	2	3	3	tutti questi
44	5	6	5	spiriti ascolti
45	4	5	5	vere elezïoni
46	2	2	2	te
46	3	3	3	ne
46	7	8	8	li volti
47	4	6	5	le voci püerili
48	2	2	2	tu
48	3	3	3	li
48	3	3	3	li
49	3	3	3	tu
50	2	2	2	io
50	4	6	6	'l forte legame
51	2	2	2	che
51	3	3	3	ti
51	5	7	6	li pensier sottili
52	3	7	4	l'ampiezza di questo reame
52	3	4	4	l'ampiezza
52	6	7	7	questo reame
53	1	2	2	casüal punto
54	4	8	4	tristizia o sete o fame
54	4	4	4	tristizia
54	6	6	6	sete
54	8	8	8	fame
55	3	4	4	etterna legge
56	1	1	1	quantunque
57	5	6	6	l'anello
57	8	8	8	dito
58	3	5	5	questa festinata gente
59	2	3	3	vera vita
59	7	7	7	causa
60	2	2	2	sé
61	1	7	2	Lo rege per cui questo regno pausa
61	1	2	2	Lo rege
61	5	6	6	questo regno
62	2	3	3	tanto amore
62	6	7	7	tanto diletto
63	2	3	3	nulla volontà
64	1	7	2	le menti tutte nel suo lieto aspetto
64	1	3	2	le menti tutte
64	2	2	2	menti
64	5	7	7	suo lieto aspetto
64	7	7	7	aspetto
65	3	4	4	suo piacer
65	4	4	4	piacer
65	6	6	6	grazia
66	5	6	6	l'effetto
66	6	6	6	effetto
67	2	5	2	ciò espresso e chiaro
67	2	2	2	ciò
68	2	4	3	la Scrittura santa
68	6	7	7	quei gemelli
