line	token	word	case
3	5	che	nominative
3	6	tutto	accusative
4	3	confortarmi	accusative
4	5	ti	dative
5	6	ch'	accusative
5	7	elli	nominative
6	2	ci	dative
7	2	si	reflexive
9	3	te	ablative
11	1	vuolsi	reflexive
18	1	che	nominative
19	6	chi	nominative
20	6	io	nominative
21	6	ne	ablative
23	1	che	nominative
23	2	si	reflexive
23	5	quella	ablative
23	7	cui	ablative
23	8	s'	reflexive
25	3	i'	nominative
29	1	si	reflexive
29	3	ciascun	nominative
33	3	loro	genitive
34	2	si	reflexive
34	4	ciascun	nominative
36	2	io	nominative
37	5	mi	dative
38	1	che	nominative
38	4	questa	nominative
39	1	questi	nominative
40	2	elli	nominative
40	4	me	dative
43	4	lor	genitive
43	6	l'	accusative
45	4	li	accusative
46	1	Questi	nominative
46	4	che	nominative
48	2	cui	ablative
49	2	io	nominative
50	2	io	nominative
50	5	alcuni	accusative
51	1	che	nominative
52	2	elli	nominative
52	4	me	dative
53	4	che	nominative
53	5	i	accusative
54	5	li	accusative
56	1	questi	nominative
57	5	questi	nominative
59	3	loro	dative
60	1	qual	nominative
60	2	ella	nominative
60	6	ci	dative
62	4	che	nominative
63	6	si	reflexive
64	5	ch'	nominative
65	2	che	nominative
66	3	farne	ablative
66	5	una	accusative
67	4	io	nominative
67	6	mi	dative
68	4	che	ablative
68	5	tu	nominative
68	6	mi	dative
69	1	che	nominative
69	3	che	nominative
70	2	quelli	nominative
70	4	me	dative
71	4	quella	nominative
71	5	che	nominative
71	6	v'	accusative
72	4	tu	nominative
72	7	ne	ablative
73	1	Colui	nominative
73	3	cui	genitive
74	6	lor	dative
74	7	chi	accusative
83	5	costei	genitive
84	1	che	nominative
85	7	lei	dative
86	1	questa	nominative
89	2	la	accusative
90	4	chi	nominative
91	1	Quest'	nominative
91	3	colei	nominative
91	4	ch'	nominative
92	3	color	ablative
92	4	che	nominative
92	5	le	dative
93	1	dandole	dative
94	2	ella	nominative
94	3	s'	reflexive
94	7	ciò	accusative
96	6	si	reflexive
98	5	che	nominative
99	2	io	nominative
99	3	mi	reflexive
99	9	si	reflexive
100	1	Noi	nominative
101	4	che	nominative
102	4	che	nominative
102	6	lei	ablative
104	2	noi	nominative
106	5	c'	nominative
109	2	io	nominative
109	3	che	nominative
112	1	Queste	nominative
112	2	si	reflexive
116	4	color	ablative
116	5	cui	accusative
117	5	tu	nominative
118	1	che	accusative
118	7	che	nominative
120	4	ti	dative
120	7	che	nominative
120	8	s'	reflexive
122	5	che	nominative
122	8	s'	reflexive
124	2	ci	reflexive
125	3	si	reflexive
126	3	nol	accusative
129	6	chi	ablative
