line	token	word	case
1	4	mi	dative
3	5	ch'	nominative
4	1	Io	nominative
6	1	che	nominative
6	2	si	reflexive
9	1	che	nominative
10	4	mi	dative
10	7	lor	genitive
12	1	ciascun	nominative
14	5	li	nominative
15	6	lor	dative
17	1	si	reflexive
17	4	alcun	nominative
18	2	io	nominative
18	3	nol	accusative
19	3	ti	accusative
20	7	te	ablative
21	2	io	nominative
25	2	io	nominative
25	6	un	ablative
27	1	mi	dative
27	5	tu	nominative
29	1	chi	nominative
29	6	colui	nominative
30	1	che	nominative
31	8	cui	dative
32	1	s'	reflexive
33	3	ei	nominative
36	4	che	accusative
36	5	ciascheduno	nominative
37	2	c'	locative
40	3	che	nominative
43	5	li	dative
46	3	quel	nominative
46	4	ch'	nominative
46	7	li	dative
46	8	s'	reflexive
47	1	che	nominative
48	3	che	nominative
51	5	li	dative
52	2	quella	nominative
52	3	che	nominative
53	1	che	accusative
53	2	tu	nominative
55	3	che	nominative
56	2	si	reflexive
56	7	io	nominative
57	4	mi	dative
57	7	m'	accusative
60	1	questa	nominative
62	6	che	nominative
63	3	c'	nominative
64	7	si	reflexive
66	4	che	nominative
69	4	e'	nominative
73	4	tutto	nominative
73	5	quanto	nominative
74	1	ciò	nominative
74	2	che	nominative
77	6	si	reflexive
79	6	el	nominative
80	4	si	reflexive
89	1	s'	reflexive
89	6	ch'	nominative
90	4	ch'	nominative
92	3	colei	ablative
92	4	che	nominative
93	2	l'	accusative
97	2	t'	dative
97	6	tu	nominative
100	2	io	nominative
101	1	mi	dative
102	4	mi	dative
103	2	dimmi	dative
103	6	che	nominative
104	2	tu	nominative
104	3	ne	ablative
104	5	alcun	accusative
105	4	ciò	ablative
106	2	mi	dative
106	4	Quel	nominative
106	5	che	nominative
112	6	'l	accusative
114	2	lo	accusative
114	4	tu	nominative
114	6	la	accusative
115	1	Quell'	nominative
115	3	che	nominative
120	5	si	reflexive
121	4	che	nominative
122	7	fecersi	reflexive
128	7	ti	dative
130	2	mi	dative
