line	token	word	case
1	5	onde	ablative
1	6	s'	reflexive
2	4	che	nominative
3	3	quel	ablative
3	4	che	accusative
4	5	si	reflexive
5	5	che	nominative
7	3	noi	ablative
7	5	ciascuna	nominative
8	2	tu	nominative
8	7	ne	ablative
9	2	alcun	nominative
10	2	che	accusative
12	2	men	dative+ablative
12	6	i'	nominative
12	7	me	reflexive
12	8	ne	ablative
13	8	s'	reflexive
14	5	me	ablative
15	3	costor	dative
15	4	si	reflexive
16	7	che	nominative
17	5	i'	nominative
18	5	te	dative
18	8	lor	dative
19	3	noi	nominative
19	5	ei	nominative
20	7	noi	dative
21	5	sé	genitive
24	5	lor	ablative
25	3	ciascuno	nominative
26	3	me	dative
29	4	noi	accusative
30	3	uno	nominative
32	2	dirne	ablative
32	3	chi	nominative
32	4	tu	nominative
34	1	Questi	nominative
34	5	cui	genitive
34	7	mi	accusative
36	6	tu	nominative
40	2	altro	nominative
40	3	ch'	nominative
40	5	me	ablative
41	5	cui	genitive
43	2	io	nominative
43	3	che	nominative
43	7	loro	ablative
45	6	altro	nominative
45	7	mi	dative
46	2	i'	nominative
47	2	mi	reflexive
47	5	lor	ablative
48	6	l'	accusative
49	3	io	nominative
49	4	mi	reflexive
51	1	che	nominative
51	3	loro	ablative
51	5	mi	accusative
53	5	mi	ablative
54	5	si	reflexive
55	6	mi	dative
56	5	i'	nominative
56	6	mi	reflexive
57	3	voi	nominative
59	4	voi	genitive
62	3	me	dative
63	8	i'	nominative
65	5	quelli	nominative
66	7	te	ablative
67	5	se	ablative
69	5	se	reflexive
69	6	n'	ablative
70	5	qual	nominative
70	6	si	reflexive
71	2	noi	ablative
72	2	ne	ablative
75	3	te	ablative
75	6	tu	nominative
77	4	che	nominative
77	5	ciò	accusative
78	5	altro	accusative
78	9	si	reflexive
79	7	ti	dative
80	2	tutti	nominative
80	5	altrui	accusative
81	2	te	nominative
84	2	ti	dative
84	5	I'	nominative
85	4	noi	ablative
87	5	loro	genitive
88	6	dirsi	reflexive
89	4	e'	nominative
90	7	partirsi	reflexive
91	1	Io	nominative
91	2	lo	accusative
92	7	n'	ablative
94	4	c'	nominative
97	1	che	nominative
97	2	si	reflexive
98	1	che	nominative
98	2	si	reflexive
106	1	Io	nominative
107	3	essa	ablative
109	3	io	nominative
109	4	l'	accusative
109	8	me	ablative
110	5	m'	dative
111	1	porsila	dative+accusative
111	3	lui	ablative
112	2	ei	nominative
112	3	si	reflexive
114	1	la	accusative
116	3	me	ablative
119	3	color	ablative
119	4	che	nominative
121	1	El	nominative
121	4	me	dative
122	1	ciò	nominative
122	2	ch'	accusative
122	3	io	nominative
122	6	che	accusative
123	7	si	reflexive
124	5	c'	nominative
125	9	el	nominative
127	4	nol	accusative
128	5	ti	dative
129	2	elle	nominative
130	2	i'	nominative
133	4	colui	nominative
133	5	che	nominative
134	6	ch'	nominative
135	4	altro	accusative
135	5	che	nominative
136	1	che	nominative
136	4	si	reflexive
136	9	si	reflexive
