line	token	word	case
2	1	che	nominative
2	6	che	nominative
3	5	voi	nominative
5	5	voi	ablative
11	1	che	nominative
13	1	Io	nominative
15	6	ciascun	nominative
16	2	mi	dative
17	2	que'	nominative
17	3	che	nominative
19	2	un	nominative
19	5	quali	genitive
20	2	io	nominative
20	4	un	ablative
20	5	che	nominative
20	7	v'	locative
21	2	questo	nominative
21	5	ch'	accusative
22	6	ciascun	dative
29	1	muoversi	reflexive
31	1	Chi	nominative
31	3	colui	nominative
31	5	che	nominative
31	6	si	reflexive
33	2	io	nominative
33	4	cui	dative
34	2	elli	nominative
34	4	me	dative
34	6	tu	nominative
34	9	i'	nominative
34	10	ti	accusative
35	6	che	nominative
36	2	lui	ablative
36	5	sé	ablative
37	2	io	nominative
37	4	m'	dative
37	9	te	ablative
38	1	tu	nominative
38	7	i'	nominative
38	9	mi	reflexive
39	7	che	nominative
39	8	si	reflexive
44	2	mi	accusative
44	5	mi	dative
45	2	quel	ablative
45	3	che	nominative
45	4	si	reflexive
46	2	qual	vocative
46	3	che	nominative
48	2	io	nominative
49	1	Io	nominative
49	6	che	nominative
50	4	che	nominative
50	6	ch'	nominative
51	2	lui	accusative
52	2	el	accusative
52	5	tu	nominative
53	2	tu	nominative
54	4	mi	dative
55	2	tu	nominative
55	6	quell'	ablative
56	3	qual	ablative
57	7	farne	ablative
58	2	mi	reflexive
58	4	io	nominative
58	5	quai	nominative
58	7	color	nominative
58	8	che	nominative
59	4	ciò	accusative
59	5	ch'	nominative
59	7	lor	dative
61	4	Dilli	dative
62	3	colui	nominative
62	6	colui	nominative
62	7	che	accusative
63	2	io	nominative
63	6	me	dative
66	1	mi	dative
66	4	che	accusative
66	6	me	dative
67	5	i'	nominative
67	7	ti	dative
68	2	tu	nominative
69	3	i'	nominative
72	7	me	reflexive
74	1	che	nominative
74	3	me	accusative
76	4	io	nominative
77	2	colui	nominative
77	3	ch'	accusative
77	4	i'	nominative
77	7	tu	nominative
78	3	i'	nominative
79	10	mi	dative
80	3	i'	nominative
81	2	el	nominative
82	3	lui	ablative
84	5	lui	accusative
84	7	me	accusative
85	5	cui	genitive
85	6	si	reflexive
87	5	lui	dative
87	6	chi	nominative
88	1	Io	nominative
88	5	i'	nominative
88	6	mi	reflexive
89	2	i'	nominative
89	5	lui	accusative
90	3	mi	dative
92	2	ei	nominative
93	6	Viemmi	dative
96	3	che	accusative
97	2	ti	dative
97	5	tu	nominative
99	3	ti	accusative
100	7	lo	accusative
100	8	mi	dative
102	1	che	accusative
102	2	tu	nominative
103	1	io	nominative
106	2	voi	ablative
106	4	s'	reflexive
107	2	colei	nominative
107	3	che	nominative
108	5	lui	dative
109	1	quella	nominative
109	2	che	nominative
112	2	v'	dative
113	2	che	nominative
113	6	voi	ablative
114	4	elli	nominative
114	7	voi	nominative
114	8	ne	ablative
117	1	che	nominative
117	3	te	ablative
118	3	io	nominative
118	4	li	dative
119	6	'l	accusative
121	1	I'	nominative
124	6	mi	accusative
125	6	mi	accusative
125	7	s'	reflexive
126	5	onde	ablative
127	2	si	reflexive
127	5	avermi	accusative
127	7	sé	ablative
128	2	men	accusative+ablative
132	1	che	nominative
133	5	mi	dative
