line	token	word	case
3	4	che	nominative
3	6	il	accusative
6	2	cui	genitive
7	3	che	nominative
13	5	quelli	nominative
14	7	lor	genitive
18	4	che	nominative
18	5	i	accusative
20	3	trovammoci	reflexive
21	5	io	nominative
21	7	mi	reflexive
24	2	che	ablative
26	5	ci	dative
27	4	noi	ablative
31	6	tutti	nominative
36	1	che	nominative
36	2	li	accusative
37	4	lor	accusative
38	6	nessuno	nominative
40	2	io	nominative
41	4	io	nominative
42	4	costui	accusative
43	3	ïo	nominative
43	5	figurarlo	accusative
44	5	meco	ablative
44	6	si	reflexive
46	5	si	reflexive
47	6	li	dative
48	2	io	nominative
48	5	tu	vocative
48	6	che	nominative
49	4	che	accusative
50	3	tu	nominative
51	2	che	nominative
51	3	ti	accusative
52	2	elli	nominative
52	4	me	dative
52	7	lo	accusative
53	2	sforzami	accusative
54	2	mi	accusative
55	1	I'	nominative
55	3	colui	nominative
55	4	che	nominative
58	4	io	nominative
59	2	n'	ablative
62	4	ciò	ablative
64	3	il	accusative
67	1	I'	nominative
67	2	mi	reflexive
72	5	ci	reflexive
73	2	noi	nominative
73	6	el	nominative
76	4	te	ablative
77	2	quali	dative
78	5	noi	ablative
80	1	che	nominative
80	4	noi	ablative
81	2	che	nominative
83	1	mi	dative
83	6	che	nominative
86	1	Quelli	nominative
86	4	che	nominative
88	1	Ello	nominative
90	4	loro	genitive
93	1	che	nominative
94	1	Lasciolla	nominative
95	6	lui	nominative
96	5	si	reflexive
97	2	lui	ablative
97	3	sen	reflexive+ablative
97	5	chi	nominative
98	2	questo	accusative
99	4	color	ablative
99	5	che	nominative
99	7	sé	ablative
101	5	s'	reflexive
102	4	quello	ablative
103	4	che	nominative
103	5	si	reflexive
104	6	che	nominative
105	2	sé	accusative
107	6	che	nominative
107	8	s'	reflexive
108	1	che	nominative
109	8	ci	dative
114	1	che	nominative
115	4	io	nominative
116	2	un	accusative
118	1	Quei	nominative
118	2	mi	accusative
118	6	tu	nominative
119	4	me	accusative
120	2	io	nominative
120	4	lui	dative
121	2	t'	accusative
123	2	t'	accusative
124	2	elli	nominative
125	3	m'	accusative
126	2	io	nominative
127	2	ciò	ablative
128	1	mi	dative
131	1	che	nominative
131	3	si	reflexive
132	3	s'	reflexive
133	5	che	nominative
134	7	io	nominative
135	3	te	ablative
