line	token	word	case
2	1	mi	reflexive
6	1	che	nominative
8	7	i'	nominative
8	8	vi	locative
9	7	i'	nominative
9	8	v'	locative
10	1	Io	nominative
10	7	i'	nominative
10	8	v'	locative
13	4	i'	nominative
15	1	che	nominative
15	2	m'	dative
18	1	che	nominative
18	4	altrui	accusative
20	6	m'	dative
21	3	ch'	accusative
21	4	i'	nominative
22	3	quei	nominative
22	4	che	nominative
24	1	si	reflexive
25	5	ch'	nominative
26	1	si	reflexive
27	1	che	nominative
28	3	èi	nominative
33	1	che	nominative
34	3	mi	dative
34	4	si	reflexive
36	2	i'	nominative
39	1	ch'	nominative
39	4	lui	ablative
41	6	m'	dative
44	7	mi	dative
45	3	che	nominative
45	4	m'	dative
46	1	Questi	nominative
46	5	me	ablative
48	7	ne	ablative
49	4	che	nominative
52	1	questa	nominative
52	2	mi	dative
54	2	io	nominative
55	4	quei	nominative
55	5	che	nominative
56	5	che	nominative
56	7	lo	accusative
57	8	s'	reflexive
58	2	mi	accusative
59	2	venendomi	dative
60	1	mi	accusative
61	3	i'	nominative
62	5	mi	dative
62	6	si	reflexive
63	1	chi	nominative
64	3	costui	accusative
65	3	me	ablative
65	6	lui	ablative
66	3	tu	nominative
67	1	Rispuosemi	dative
74	4	che	nominative
76	2	tu	nominative
78	1	ch'	nominative
79	3	tu	nominative
80	1	che	nominative
81	2	io	nominative
81	3	lui	dative
83	1	vagliami	dative
84	1	che	nominative
84	2	m'	accusative
85	1	Tu	nominative
86	1	tu	nominative
86	4	colui	nominative
86	6	cu'	ablative
86	7	io	nominative
87	4	che	nominative
87	5	m'	dative
88	5	cu'	ablative
88	6	io	nominative
88	7	mi	reflexive
89	1	aiutami	accusative
89	3	lei	ablative
90	2	ella	nominative
90	3	mi	dative
91	2	te	dative
92	5	mi	accusative
94	7	tu	nominative
95	3	altrui	accusative
96	3	lo	accusative
96	6	l'	accusative
100	6	cui	dative
100	7	s'	reflexive
102	3	la	accusative
103	1	Questi	nominative
107	2	cui	ablative
109	1	Questi	nominative
109	2	la	accusative
111	2	onde	ablative
111	5	dipartilla	accusative
112	2	io	nominative
112	5	tuo	genitive
112	6	me'	ablative
113	2	tu	nominative
113	3	mi	accusative
113	6	io	nominative
114	2	trarrotti	accusative
117	1	ch'	nominative
117	6	ciascun	nominative
118	3	color	accusative
118	4	che	nominative
121	6	tu	nominative
122	4	ciò	ablative
122	7	me	ablative
123	2	lei	ablative
123	3	ti	accusative
124	4	che	nominative
125	2	i'	nominative
126	8	me	ablative
126	9	si	reflexive
129	3	colui	nominative
129	4	cu'	accusative
130	2	io	nominative
130	4	lui	dative
130	6	io	nominative
130	7	ti	accusative
131	4	che	accusative
131	5	tu	nominative
132	3	io	nominative
133	2	tu	nominative
133	3	mi	accusative
134	3	io	nominative
135	2	color	accusative
135	3	cui	accusative
135	4	tu	nominative
136	2	si	reflexive
136	5	io	nominative
136	6	li	accusative
