line	token	word	case
1	1	Ruppemi	dative
2	6	io	nominative
2	7	mi	reflexive
3	3	ch'	nominative
6	6	io	nominative
7	8	mi	reflexive
9	1	che	nominative
12	1	io	nominative
12	3	vi	locative
15	1	Io	nominative
15	5	tu	nominative
16	2	io	nominative
16	3	che	nominative
16	6	mi	reflexive
17	5	tu	nominative
19	2	elli	nominative
19	4	me	dative
20	1	che	nominative
20	7	mi	dative
21	3	che	accusative
21	4	tu	nominative
22	6	ne	ablative
23	2	si	reflexive
23	6	mi	accusative
24	4	che	nominative
28	1	ciò	nominative
29	1	ch'	accusative
29	5	ch'	nominative
31	5	me	ablative
31	6	Tu	nominative
32	1	che	nominative
32	4	questi	nominative
32	5	che	accusative
32	6	tu	nominative
34	2	ei	nominative
34	7	elli	nominative
36	7	che	accusative
36	8	tu	nominative
37	2	s'	reflexive
37	3	e'	nominative
39	3	questi	ablative
39	6	io	nominative
43	3	mi	dative
43	8	lo	accusative
46	1	Dimmi	dative
46	4	dimmi	dative
47	2	io	nominative
48	4	che	nominative
49	3	alcuno	nominative
50	3	altrui	ablative
51	2	quei	nominative
51	3	che	nominative
52	2	Io	nominative
53	2	ci	locative
56	6	quella	accusative
60	5	cui	ablative
61	5	feceli	accusative
62	8	essi	ablative
64	6	ei	nominative
68	6	io	nominative
69	1	ch'	nominative
70	3	n'	ablative
71	5	io	nominative
73	2	tu	vocative
73	3	ch'	nominative
74	1	questi	nominative
74	2	chi	nominative
74	4	c'	nominative
75	7	li	accusative
76	2	quelli	nominative
76	4	me	dative
77	1	che	nominative
77	3	lor	genitive
78	5	che	nominative
78	7	li	accusative
79	5	me	ablative
81	5	ch'	nominative
83	6	noi	dative
86	2	colui	accusative
87	1	che	nominative
88	1	quelli	nominative
89	6	che	nominative
91	3	ciascun	nominative
91	4	meco	ablative
91	5	si	reflexive
92	3	che	accusative
93	1	fannomi	dative
93	5	ciò	ablative
94	3	i'	nominative
96	1	che	nominative
98	1	volsersi	reflexive
98	3	me	ablative
99	7	tanto	ablative
100	7	mi	dative
101	2	e'	nominative
101	4	mi	accusative
102	3	io	nominative
104	3	che	accusative
109	1	Questo	accusative
112	2	v'	locative
113	5	lor	genitive
115	1	Traemmoci	reflexive
115	5	un	ablative
117	4	si	reflexive
119	1	mi	dative
120	1	che	accusative
120	5	me	ablative
120	7	m'	reflexive
121	1	I'	nominative
122	2	quai	ablative
126	1	che	nominative
127	4	che	nominative
131	5	color	genitive
131	6	che	nominative
133	2	lo	accusative
133	6	li	dative
134	3	ïo	nominative
135	1	che	nominative
135	8	li	ablative
136	2	che	nominative
139	7	quale	genitive
144	2	che	nominative
145	1	Io	nominative
145	6	tutti	ablative
146	4	mi	accusative
148	6	si	reflexive
149	4	mi	accusative
150	8	che	nominative
