line	token	word	case
7	7	io	nominative
10	3	un	accusative
11	4	percosselo	accusative
12	2	quella	nominative
12	3	s'	reflexive
14	5	che	nominative
14	6	tutto	accusative
19	3	si	reflexive
21	4	le	dative
23	1	si	reflexive
25	2	io	nominative
26	1	che	nominative
27	7	si	reflexive
28	2	una	nominative
29	3	l'	accusative
30	2	li	accusative
31	4	che	nominative
32	1	mi	dative
33	4	altrui	accusative
34	3	io	nominative
34	4	lui	dative
34	9	ti	dative
35	6	ti	dative
36	3	chi	nominative
36	9	si	reflexive
37	2	elli	nominative
37	4	me	ablative
37	5	Quell'	nominative
38	4	che	nominative
40	1	Questa	nominative
40	5	esso	ablative
41	2	sé	reflexive
42	3	altro	nominative
42	4	che	nominative
42	6	sen	reflexive+ablative
44	3	sé	ablative
47	2	cu'	ablative
47	3	io	nominative
49	1	Io	nominative
49	3	un	accusative
50	3	elli	nominative
51	4	altro	ablative
51	5	che	nominative
52	4	che	nominative
53	6	che	nominative
55	2	lui	accusative
57	2	un	nominative
58	2	voi	vocative
58	3	che	nominative
59	4	io	nominative
60	2	elli	nominative
60	4	noi	dative
62	1	io	nominative
62	7	ch'	accusative
62	8	i'	nominative
64	3	che	nominative
67	2	mi	dative
68	4	lor	genitive
68	7	m'	accusative
69	4	ond'	ablative
69	5	io	nominative
69	8	mi	reflexive
70	4	che	nominative
70	5	mi	accusative
71	6	io	nominative
73	6	io	nominative
75	3	io	nominative
76	3	io	nominative
79	2	c'	locative
80	2	che	nominative
81	2	che	nominative
81	3	mi	dative
81	5	c'	locative
82	2	io	nominative
83	2	i'	nominative
84	1	io	nominative
85	2	lui	accusative
86	4	ella	nominative
87	9	ci	locative
88	1	Io	nominative
88	4	lor	ablative
89	2	m'	accusative
90	1	ch'	nominative
91	2	io	nominative
91	4	lui	dative
91	5	Chi	nominative
92	1	che	nominative
94	2	li	accusative
97	2	una	nominative
97	6	ch'	nominative
100	3	un	nominative
100	5	lor	genitive
100	6	che	nominative
100	7	si	reflexive
102	3	li	accusative
103	1	Quella	nominative
104	4	li	dative
105	4	che	nominative
106	3	lui	dative
106	6	mi	dative
107	6	che	nominative
108	2	io	nominative
109	2	ei	nominative
109	5	tu	nominative
110	4	l'	accusative
110	6	tu	nominative
111	5	l'	accusative
112	4	Tu	nominative
112	8	questo	genitive
113	2	tu	nominative
115	2	io	nominative
115	6	tu	nominative
117	2	tu	nominative
119	2	quel	nominative
119	3	ch'	nominative
120	8	sallo	accusative
121	2	te	dative
121	8	ti	dative
123	1	che	nominative
123	9	t'	dative
124	5	si	reflexive
126	3	i'	nominative
126	8	mi	dative
127	1	tu	nominative
127	8	che	nominative
127	9	ti	dative
130	2	ascoltarli	accusative
130	4	io	nominative
131	4	mi	dative
132	5	teco	ablative
132	7	mi	reflexive
133	2	io	nominative
133	3	'l	accusative
133	6	me	dative
134	1	volsimi	reflexive
134	3	lui	ablative
135	6	mi	dative
135	7	si	reflexive
136	1	Qual	nominative
136	3	colui	nominative
136	4	che	nominative
137	1	che	nominative
138	4	ch'	nominative
139	2	mi	reflexive
139	4	io	nominative
140	3	scusarmi	reflexive
141	1	me	accusative
141	4	nol	accusative
141	5	mi	reflexive
143	6	tuo	genitive
144	5	ti	accusative
145	5	io	nominative
145	6	ti	dative
146	6	t'	accusative
148	3	ciò	accusative
