line	token	word	case
3	7	si	reflexive
5	4	mi	dative
6	2	tu	nominative
6	7	ne	ablative
7	8	si	reflexive
8	1	tu	nominative
9	2	quel	ablative
9	3	che	accusative
9	6	ch'	nominative
9	7	altri	nominative
9	8	t'	dative
11	3	ei	nominative
12	3	mi	dative
12	7	m'	reflexive
13	1	Noi	nominative
13	2	ci	reflexive
14	1	che	accusative
14	2	n'	ablative
18	7	si	reflexive
19	2	mi	reflexive
19	6	mi	reflexive
20	6	ciò	ablative
20	8	io	nominative
21	7	i'	nominative
22	6	nol	accusative
24	1	m'	dative
24	7	io	nominative
24	9	nol	accusative
24	10	m'	reflexive
25	7	si	reflexive
26	4	colui	nominative
26	5	che	nominative
27	5	noi	ablative
32	6	io	nominative
32	7	m'	reflexive
34	3	colui	nominative
34	4	che	nominative
34	5	si	reflexive
37	2	nol	accusative
38	2	el	nominative
38	4	altro	accusative
40	2	si	reflexive
40	4	ciascuna	nominative
41	4	nessuna	nominative
43	1	Io	nominative
44	4	io	nominative
46	4	che	nominative
46	5	mi	accusative
48	1	catun	nominative
48	2	si	reflexive
48	5	quel	ablative
48	6	ch'	ablative
48	7	elli	nominative
49	4	io	nominative
49	6	udirti	accusative
50	2	io	nominative
50	7	m'	dative
51	7	dirti	dative
52	1	chi	nominative
52	6	che	nominative
53	3	che	nominative
55	3	me	dative
55	6	si	reflexive
58	7	si	reflexive
59	5	che	nominative
60	1	onde	ablative
62	3	si	reflexive
63	6	si	reflexive
64	2	ei	nominative
65	3	io	nominative
65	6	ten	accusative+ablative
67	3	mi	dative
69	6	lei	ablative
69	7	mi	reflexive
70	2	elli	nominative
70	4	me	ablative
71	5	io	nominative
71	7	l'	accusative
72	7	si	reflexive
73	4	me	ablative
73	6	i'	nominative
74	1	ciò	accusative
74	2	che	accusative
74	3	tu	nominative
74	6	ei	nominative
75	2	e'	nominative
78	4	lui	nominative
79	2	voi	vocative
79	3	che	nominative
80	2	io	nominative
80	5	voi	ablative
80	8	io	nominative
81	2	io	nominative
81	5	voi	ablative
83	2	vi	reflexive
83	6	un	nominative
83	8	voi	ablative
84	3	lui	ablative
87	3	quella	nominative
87	4	cui	accusative
89	5	che	nominative
91	1	mi	accusative
91	5	che	nominative
92	1	me	accusative
93	5	la	accusative
96	2	qual	nominative
97	5	me	ablative
98	2	i'	nominative
100	3	me	reflexive
102	4	qual	ablative
105	4	che	accusative
106	1	Io	nominative
109	8	si	reflexive
110	5	mi	accusative
111	5	m'	accusative
115	5	ch'	nominative
121	5	io	nominative
123	5	li	accusative
134	5	parvemi	dative
136	1	Noi	nominative
136	2	ci	reflexive
139	3	il	accusative
141	8	altrui	dative
142	7	noi	ablative
