line	token	word	case
2	3	forbendola	accusative
3	3	ch'	accusative
3	4	elli	nominative
4	3	Tu	nominative
4	6	io	nominative
5	3	che	nominative
5	6	mi	dative
6	6	io	nominative
6	7	ne	ablative
8	1	che	nominative
8	6	ch'	accusative
8	7	i'	nominative
10	1	Io	nominative
10	4	chi	nominative
10	5	tu	nominative
12	1	mi	dative
12	5	io	nominative
12	6	t'	accusative
13	1	Tu	nominative
13	5	i'	nominative
14	2	questi	nominative
15	2	ti	dative
15	5	i	nominative
17	3	lui	ablative
17	4	io	nominative
19	3	che	accusative
21	5	e'	nominative
21	6	m'	accusative
23	2	qual	nominative
23	4	me	ablative
24	2	che	nominative
24	6	altrui	nominative
24	7	si	reflexive
25	1	m'	dative
26	5	io	nominative
27	1	che	nominative
27	4	mi	dative
28	1	Questi	nominative
28	4	me	ablative
33	1	s'	reflexive
34	4	mi	dative
36	1	mi	dative
36	3	lor	accusative
39	1	ch'	nominative
39	4	meco	ablative
40	5	tu	nominative
40	8	ti	reflexive
41	2	ciò	accusative
41	3	che	accusative
41	7	s'	reflexive
42	6	che	ablative
43	7	s'	reflexive
44	4	ne	ablative
45	5	ciascun	nominative
46	2	io	nominative
47	6	io	nominative
49	1	Io	nominative
50	2	elli	nominative
51	2	Tu	nominative
51	6	che	accusative
52	6	io	nominative
55	6	si	reflexive
56	5	io	nominative
58	7	mi	reflexive
59	2	ei	nominative
59	5	io	nominative
59	6	'l	accusative
61	5	ci	dative
62	2	tu	nominative
62	5	noi	ablative
62	6	tu	nominative
62	7	ne	ablative
63	5	tu	nominative
63	6	le	accusative
64	2	mi	accusative
64	6	farli	accusative
66	6	t'	reflexive
68	2	mi	dative
68	3	si	reflexive
69	6	m'	accusative
70	5	tu	nominative
70	6	mi	accusative
71	2	io	nominative
72	9	io	nominative
72	10	mi	reflexive
73	6	ciascuno	ablative
74	4	li	accusative
76	4	ciò	accusative
78	1	che	nominative
81	6	te	ablative
84	3	elli	nominative
84	6	te	ablative
86	4	te	accusative
87	3	tu	nominative
90	5	che	accusative
91	1	Noi	nominative
95	4	che	nominative
96	1	si	reflexive
103	2	mi	dative
104	3	io	nominative
104	6	questo	accusative
104	7	chi	nominative
106	2	elli	nominative
106	4	me	ablative
107	2	ciò	ablative
107	3	ti	dative
108	4	che	nominative
109	2	un	nominative
110	3	noi	dative
111	4	v'	dative
112	1	levatemi	dative
113	3	ïo	nominative
113	7	che	nominative
113	10	m'	dative
114	7	si	reflexive
115	3	io	nominative
115	5	lui	dative
115	9	i'	nominative
115	10	ti	accusative
116	1	dimmi	dative
116	2	chi	nominative
116	6	io	nominative
116	8	ti	accusative
117	7	mi	dative
118	3	I'	nominative
119	1	i'	nominative
119	3	quel	nominative
120	1	che	nominative
121	3	io	nominative
121	4	lui	dative
121	7	tu	nominative
122	2	elli	nominative
122	4	me	dative
125	6	ci	locative
126	5	le	dative
127	3	tu	nominative
127	6	mi	dative
130	3	ïo	nominative
130	7	l'	accusative
131	4	che	nominative
131	6	il	accusative
133	1	Ella	nominative
135	4	che	nominative
135	8	mi	accusative
136	1	Tu	nominative
136	2	'l	accusative
136	6	tu	nominative
137	1	elli	nominative
138	4	el	nominative
139	1	Io	nominative
139	4	io	nominative
139	5	lui	dative
139	7	tu	nominative
139	8	m'	accusative
142	5	el	nominative
145	1	che	nominative
145	2	questi	nominative
147	1	che	nominative
147	6	lui	ablative
149	1	aprimi	dative
149	5	io	nominative
149	7	gliel'	dative+accusative
150	4	lui	dative
153	4	voi	nominative
155	3	voi	genitive
156	6	si	reflexive
