line	token	word	case
1	5	mi	accusative
2	3	mi	dative
3	5	mi	accusative
4	3	io	nominative
7	1	Noi	nominative
8	5	che	nominative
8	6	'l	accusative
11	5	m'	dative
12	2	io	nominative
14	3	sé	ablative
20	2	me	dative
21	2	io	nominative
22	2	elli	nominative
22	4	me	dative
22	7	tu	nominative
25	1	Tu	nominative
25	5	tu	nominative
25	7	ti	reflexive
26	4	s'	reflexive
27	4	te	reflexive
28	3	mi	accusative
29	5	noi	nominative
30	6	ti	dative
34	5	si	reflexive
36	1	ciò	accusative
36	2	che	nominative
36	6	che	nominative
39	1	fuggiemi	dative
39	4	cresciemi	dative
41	4	si	reflexive
42	4	che	nominative
44	4	cui	accusative
46	2	io	nominative
46	6	alcun	genitive
52	3	ella	nominative
53	2	si	reflexive
53	4	chi	nominative
54	6	la	accusative
54	7	ne	ablative
56	1	s'	reflexive
57	3	vi	locative
58	4	mi	dative
61	5	ch'	nominative
62	5	ne	ablative
64	3	s'	reflexive
65	3	i'	nominative
65	4	ne	ablative
69	1	cui	dative
69	3	si	reflexive
70	6	lui	ablative
71	6	quel	ablative
71	7	ti	reflexive
72	6	ti	accusative
74	1	che	nominative
74	2	'l	accusative
75	3	lui	accusative
75	4	che	nominative
75	8	ti	dative
76	4	me	ablative
76	5	Elli	nominative
76	7	s'	reflexive
77	1	questi	nominative
77	6	cui	ablative
78	7	s'	reflexive
79	1	Lasciànlo	accusative
80	5	lui	ablative
81	5	altrui	ablative
81	8	nullo	ablative
85	3	lui	accusative
86	3	io	nominative
86	6	el	nominative
88	4	che	nominative
88	5	'l	accusative
90	1	si	reflexive
93	6	elli	nominative
96	3	ch'	accusative
96	4	el	nominative
97	2	io	nominative
97	4	lui	dative
97	8	io	nominative
100	2	ei	nominative
100	4	Tu	nominative
101	4	che	nominative
102	1	che	nominative
102	2	ne	ablative
103	1	Quel	nominative
103	2	che	accusative
103	3	tu	nominative
104	7	questo	nominative
109	3	io	nominative
110	3	v'	locative
111	2	io	nominative
112	1	Noi	nominative
113	5	che	nominative
115	2	tu	vocative
115	3	che	nominative
116	1	che	nominative
120	7	si	reflexive
122	1	mettine	ablative
124	2	ci	accusative
125	1	questi	nominative
125	5	quel	ablative
125	6	che	nominative
125	8	si	reflexive
126	2	ti	reflexive
127	2	ti	dative
128	2	el	nominative
129	6	sé	ablative
129	7	nol	accusative
130	6	quelli	nominative
132	1	ond'	ablative
133	4	si	reflexive
134	3	me	ablative
134	8	io	nominative
134	9	ti	accusative
135	8	elli	nominative
135	10	io	nominative
136	1	Qual	nominative
138	2	essa	ablative
138	5	ella	nominative
139	5	me	dative
140	2	vederlo	accusative
141	2	i'	nominative
142	5	che	nominative
143	4	ci	accusative
145	6	si	reflexive
