line	token	word	case
2	3	noi	ablative
3	6	tu	nominative
3	7	'l	accusative
6	6	che	accusative
7	2	mi	dative
8	5	mi	reflexive
10	6	il	accusative
14	1	quella	nominative
14	5	quella	nominative
16	2	noi	nominative
17	7	mostrarmi	dative
18	3	ch'	nominative
19	3	mi	dative
19	4	si	reflexive
19	8	restarmi	accusative
21	6	t'	reflexive
22	2	io	nominative
23	1	nol	accusative
23	5	i'	nominative
23	7	lo	accusative
25	1	Io	nominative
26	4	te	ablative
27	2	io	nominative
27	5	uno	ablative
27	8	altro	ablative
30	6	io	nominative
30	7	mi	reflexive
32	3	quant'	nominative
33	1	ch'	nominative
33	6	si	reflexive
34	2	el	nominative
34	7	elli	nominative
36	4	lui	ablative
37	5	me	dative
38	2	io	nominative
39	5	quella	nominative
40	5	che	nominative
40	6	s'	reflexive
42	2	sé	reflexive
45	7	s'	reflexive
47	2	si	reflexive
48	6	io	nominative
50	5	quelle	nominative
51	5	si	reflexive
51	8	ello	ablative
52	4	s'	reflexive
57	4	ne	ablative
61	5	c'	nominative
63	1	che	nominative
64	5	c'	nominative
65	2	che	nominative
66	3	si	reflexive
67	6	che	nominative
69	5	tutto	accusative
70	3	lui	ablative
70	7	li	dative
71	2	el	accusative
73	2	sé	reflexive
76	2	noi	nominative
77	1	si	reflexive
79	5	elli	nominative
80	7	che	nominative
81	5	i'	nominative
86	3	me	accusative
87	4	me	dative
88	1	Io	nominative
89	3	io	nominative
89	4	l'	accusative
90	2	vidili	accusative
91	3	io	nominative
92	4	il	accusative
93	6	io	nominative
98	2	'v'	locative
99	1	ch'	nominative
100	3	io	nominative
100	7	mi	reflexive
101	4	io	nominative
102	2	trarmi	reflexive
102	7	mi	dative
103	6	questi	nominative
106	2	elli	nominative
106	4	me	dative
106	5	Tu	nominative
107	8	io	nominative
107	9	mi	reflexive
108	6	che	nominative
109	6	io	nominative
110	2	io	nominative
110	3	mi	reflexive
110	5	tu	nominative
111	2	qual	ablative
111	3	si	reflexive
112	2	se'	nominative
113	1	ch'	nominative
113	6	che	accusative
114	5	cui	genitive
115	4	che	nominative
116	1	tu	nominative
117	1	che	nominative
119	2	questi	nominative
119	3	che	nominative
119	4	ne	ablative
122	4	che	nominative
122	8	si	reflexive
123	4	lui	genitive
125	3	lui	accusative
126	1	quella	nominative
126	2	ch'	nominative
128	5	si	reflexive
129	1	che	nominative
130	4	che	nominative
131	7	ch'	accusative
131	8	elli	nominative
132	3	ch'	accusative
132	4	elli	nominative
133	4	io	nominative
136	6	io	nominative
137	3	i'	nominative
138	1	che	accusative
