line	token	word	case
2	1	n'	ablative
2	8	altro	nominative
6	2	el	nominative
7	4	si	reflexive
8	3	un	nominative
8	6	altro	nominative
8	10	s'	reflexive
11	4	quello	genitive
12	5	mi	dative
13	1	Io	nominative
13	4	Questi	nominative
13	6	noi	ablative
15	7	lor	nominative
15	8	nòi	dative
16	8	s'	reflexive
17	1	ei	nominative
17	2	ne	ablative
18	8	elli	nominative
19	2	mi	dative
21	2	io	nominative
22	1	te	accusative
22	3	me	accusative
22	5	i'	nominative
23	4	Noi	nominative
23	5	li	accusative
24	1	io	nominative
24	2	li	accusative
24	7	li	accusative
25	2	quei	nominative
25	4	i'	nominative
27	4	me	dative
27	6	quella	accusative
31	2	elli	nominative
32	2	noi	nominative
33	1	noi	nominative
35	2	io	nominative
35	3	li	accusative
36	5	volerne	ablative
37	6	mi	accusative
38	4	ch'	nominative
39	5	sé	ablative
40	1	che	nominative
40	9	s'	reflexive
41	4	lui	genitive
41	7	sé	genitive
44	2	si	reflexive
45	1	che	nominative
48	2	ella	nominative
50	2	me	accusative
53	5	e'	nominative
54	2	noi	ablative
55	5	che	nominative
55	6	lor	dative
57	6	tutti	ablative
59	1	che	nominative
61	1	Elli	nominative
63	1	che	nominative
64	7	elli	accusative
66	3	le	accusative
68	1	Noi	nominative
68	2	ci	reflexive
69	2	loro	ablative
71	5	noi	nominative
73	3	io	nominative
73	9	tu	nominative
74	1	alcun	accusative
74	2	ch'	nominative
74	8	si	reflexive
76	2	un	nominative
76	3	che	nominative
77	4	noi	ablative
78	1	voi	vocative
78	2	che	nominative
79	5	me	ablative
79	6	quel	accusative
79	7	che	accusative
79	8	tu	nominative
80	4	si	reflexive
83	8	meco	ablative
84	2	tardavali	accusative
86	1	mi	accusative
87	2	si	reflexive
87	5	sé	ablative
88	1	Costui	nominative
89	3	e'	nominative
91	3	me	dative
93	2	chi	accusative
93	3	tu	nominative
94	2	io	nominative
94	4	loro	dative
94	5	I'	nominative
96	5	ch'	accusative
96	6	i'	nominative
97	2	voi	nominative
97	3	chi	nominative
97	6	cui	dative
98	1	quant'	accusative
98	2	i'	nominative
99	6	voi	ablative
99	7	che	nominative
100	3	un	nominative
100	6	me	dative
104	1	io	nominative
104	4	questi	nominative
108	3	si	reflexive
109	1	Io	nominative
110	9	mi	dative
112	2	mi	accusative
112	5	si	reflexive
114	5	ch'	nominative
114	7	ciò	ablative
114	8	s'	reflexive
115	1	mi	dative
115	5	che	accusative
115	6	tu	nominative
119	2	tu	nominative
119	8	el	nominative
120	1	qualunque	nominative
121	7	si	reflexive
123	1	che	nominative
124	3	io	nominative
125	2	colui	ablative
125	3	ch'	nominative
128	2	vi	dative
128	5	vi	dative
128	7	dirci	dative
130	2	noi	nominative
130	5	uscirci	reflexive
132	1	che	nominative
132	7	dipartirci	accusative
133	5	tu	nominative
134	1	s'	reflexive
134	5	che	nominative
135	1	si	reflexive
136	4	questo	ablative
136	8	nol	accusative
138	1	che	nominative
141	1	colui	nominative
141	2	che	nominative
142	4	Io	nominative
143	6	quali	ablative
144	2	elli	nominative
145	7	sen	reflexive+ablative
147	2	io	nominative
147	6	mi	reflexive
