line	token	word	deprel	head_line	head_token
1	1	Contra	case	1	3
1	2	miglior	amod	1	3
1	3	voler	obl	1	6
1	4	voler	nsubj	1	6
1	5	mal	advmod	1	6
1	6	pugna	root	0	0
2	1	onde	mark	3	1
2	2	contra	case	2	4
2	3	'l	det	2	4
2	4	piacer	obl	3	1
2	5	mio	det:poss	2	4
2	6	per	mark	2	7
2	7	piacerli	advcl	3	1
3	1	trassi	advcl	1	6
3	2	de	case	3	4
3	3	l'	det	3	4
3	4	acqua	obl	3	1
3	5	non	advmod	3	6
3	6	sazia	amod	3	8
3	7	la	det	3	8
3	8	spugna	obj	3	1
4	1	Mossimi	root	0	0
4	2	e	cc	4	7
4	3	'l	det	4	4
4	4	duca	nsubj	4	7
4	5	mio	amod	4	4
4	6	si	expl	4	7
4	7	mosse	conj	4	1
4	8	per	case	5	1
4	9	li	det	5	1
5	1	luoghi	obl	4	7
5	2	spediti	amod	5	1
5	3	pur	advmod	4	7
5	4	lungo	case	5	6
5	5	la	det	5	6
5	6	roccia	obl	4	7
6	1	come	mark	6	3
6	2	si	expl	6	3
6	3	va	advcl	4	7
6	4	per	case	6	5
6	5	muro	obl	6	3
6	6	stretto	amod	6	5
6	7	a'	case	6	8
6	8	merli	nmod	6	5
7	1	ché	mark	9	9
7	2	la	det	7	3
7	3	gente	nsubj	9	9
7	4	che	nsubj	7	5
7	5	fonde	acl:relcl	7	3
7	6	a	case	7	7
7	7	goccia	obl	7	5
7	8	a	case	7	9
7	9	goccia	conj	7	7
8	1	per	case	8	3
8	2	li	det	8	3
8	3	occhi	obl	7	5
8	4	il	det	8	5
8	5	mal	obj	7	5
8	6	che	nsubj	8	10
8	7	tutto	det	8	9
8	8	'l	det	8	9
8	9	mondo	obj	8	10
8	10	occupa	acl:relcl	8	5
9	1	da	case	9	4
9	2	l'	det	9	4
9	3	altra	amod	9	4
9	4	parte	obl	9	9
9	5	in	case	9	6
9	6	fuor	obl	9	9
9	7	troppo	advmod	9	9
9	8	s'	expl	9	9
