line	token	word	deprel	head_line	head_token
1	1	Vago	advcl	4	4
1	2	già	advmod	1	1
1	3	di	case	1	4
1	4	cercar	xcomp	1	1
1	5	dentro	advmod	1	4
1	6	e	cc	1	7
1	7	dintorno	conj	1	4
2	1	la	det	2	3
2	2	divina	amod	2	3
2	3	foresta	obj	1	4
2	4	spessa	amod	2	3
2	5	e	cc	2	6
2	6	viva	conj	2	3
3	1	ch'	nsubj	3	5
3	2	a	case	3	4
3	3	li	det	3	4
3	4	occhi	obl	3	5
3	5	temperava	acl:relcl	2	3
3	6	il	det	3	8
3	7	novo	amod	3	8
3	8	giorno	obj	3	5
4	1	sanza	case	4	3
4	2	più	advmod	4	3
4	3	aspettar	advcl	4	4
4	4	lasciai	root	0	0
4	5	la	det	4	6
4	6	riva	obj	4	4
5	1	prendendo	advcl	4	4
5	2	la	det	5	3
5	3	campagna	obj	5	1
5	4	lento	advmod	5	1
5	5	lento	conj	5	4
6	1	su	advmod	5	1
6	2	per	case	6	4
6	3	lo	det	6	4
6	4	suol	obl	5	1
6	5	che	nsubj	6	9
6	6	d'	case	6	8
6	7	ogne	det	6	8
6	8	parte	obl	6	9
6	9	auliva	acl:relcl	6	4
7	1	Un'	det	7	2
7	2	aura	nsubj	8	5
7	3	dolce	amod	7	2
7	4	sanza	case	7	5
7	5	mutamento	obj	8	1
8	1	avere	acl	7	2
8	2	in	case	8	3
8	3	sé	obl	8	1
8	4	mi	obj	8	5
8	5	feria	root	0	0
8	6	per	case	8	8
8	7	la	det	8	8
8	8	fronte	obl	8	5
9	1	non	advmod	9	3
9	2	di	case	9	4
9	3	più	advmod	8	5
9	4	colpo	obl	8	5
9	5	che	mark	9	7
9	6	soave	amod	9	7
9	7	vento	obl	8	5
10	1	per	case	10	2
10	2	cui	obl	11	3
10	3	le	det	10	4
10	4	fronde	nsubj	11	3
10	5	tremolando	advcl	11	3
10	6	pronte	amod	10	4
11	1	tutte	det	10	4
11	2	quante	det	10	4
11	3	piegavano	advcl	8	5
11	4	a	case	11	6
11	5	la	det	11	6
11	6	parte	obl	11	3
12	1	u'	case	12	5
12	2	la	det	12	4
12	3	prim'	amod	12	4
12	4	ombra	obj	12	5
12	5	gitta	acl:relcl	11	6
12	6	il	det	12	8
12	7	santo	amod	12	8
12	8	monte	nsubj	12	5
13	1	non	advmod	13	7
13	2	però	advmod	13	7
13	3	dal	case	13	5
13	4	loro	det:poss	13	5
13	5	esser	obl	13	7
13	6	dritto	amod	13	5
13	7	sparte	conj	11	3
14	1	tanto	advmod	13	7
14	2	che	mark	15	1
14	3	li	det	14	4
14	4	augelletti	nsubj	15	1
14	5	per	case	14	7
14	6	le	det	14	7
14	7	cime	obl	15	1
15	1	lasciasser	advcl	13	7
15	2	d'	mark	15	3
15	3	operare	xcomp	15	1
15	4	ogne	det	15	6
15	5	lor	det:poss	15	6
15	6	arte	obj	15	3
16	1	ma	conj	17	2
16	2	con	case	16	4
16	3	piena	amod	16	4
16	4	letizia	obl	17	2
16	5	l'	det	16	6
16	6	ore	nsubj	17	2
16	7	prime	amod	16	6
17	1	cantando	advcl	17	2
17	2	ricevieno	root	0	0
17	3	intra	case	17	5
17	4	le	det	17	5
17	5	foglie	obl	17	2
18	1	che	nsubj	18	2
18	2	tenevan	acl:relcl	17	5
18	3	bordone	obj	18	2
18	4	a	case	18	7
18	5	le	det	18	7
18	6	sue	det:poss	18	7
18	7	rime	obl	18	2
19	1	tal	advmod	19	8
19	2	qual	mark	19	8
19	3	di	case	19	4
19	4	ramo	obl	19	8
19	5	in	case	19	6
19	6	ramo	obl	19	8
19	7	si	expl	19	8
19	8	raccoglie	advcl	17	2
20	1	per	case	20	3
20	2	la	det	20	3
20	3	pineta	obl	19	8
20	4	in	case	20	5
20	5	su	case	20	7
20	6	'l	det	20	7
20	7	lito	nmod	20	3
20	8	di	case	20	9
20	9	Chiassi	nmod	20	7
21	1	quand'	mark	21	5
21	2	Ëolo	nsubj	21	5
21	3	scilocco	obj	21	5
21	4	fuor	advmod	21	5
21	5	discioglie	advcl	19	8
22	1	Già	advmod	22	4
22	2	m'	obj	22	4
22	3	avean	aux	22	4
22	4	trasportato	root	0	0
22	5	i	det	22	7
22	6	lenti	amod	22	7
22	7	passi	nsubj	22	4
23	1	dentro	case	23	4
23	2	a	case	23	4
23	3	la	det	23	4
23	4	selva	obl	22	4
23	5	antica	amod	23	4
23	6	tanto	advmod	22	4
23	7	ch'	mark	24	2
23	8	io	nsubj	24	2
24	1	non	advmod	24	2
24	2	potea	advcl	22	4
24	3	rivedere	xcomp	24	2
24	4	ond'	obl	24	7
24	5	io	nsubj	24	7
24	6	mi	expl	24	7
24	7	'ntrassi	obj	24	3
25	1	ed	cc	25	6
25	2	ecco	advmod	25	6
25	3	più	advmod	25	4
25	4	andar	obj	25	6
25	5	mi	iobj	25	6
25	6	tolse	conj	22	4
25	7	un	det	25	8
25	8	rio	nsubj	25	6
26	1	che	nsubj	27	1
26	2	'nver'	case	26	3
26	3	sinistra	obl	27	1
26	4	con	case	26	7
26	5	sue	det:poss	26	7
26	6	picciole	amod	26	7
26	7	onde	obl	27	1
27	1	piegava	acl:relcl	25	8
27	2	l'	det	27	3
27	3	erba	obj	27	1
27	4	che	nsubj	27	8
27	5	'n	case	27	7
27	6	sua	det:poss	27	7
27	7	ripa	obl	27	8
27	8	uscìo	acl:relcl	27	3
28	1	Tutte	det	28	3
28	2	l'	det	28	3
28	3	acque	nsubj	29	1
28	4	che	nsubj	28	5
28	5	son	acl:relcl	28	3
28	6	di	case	28	7
28	7	qua	obl	28	5
28	8	più	advmod	28	9
28	9	monde	xcomp	28	5
29	1	parrieno	root	0	0
29	2	avere	xcomp	29	1
29	3	in	case	29	4
29	4	sé	obl	29	2
29	5	mistura	obj	29	2
29	6	alcuna	det	29	5
30	1	verso	case	30	3
30	2	di	case	30	3
30	3	quella	obl	29	2
30	4	che	nsubj	30	6
30	5	nulla	obj	30	6
30	6	nasconde	acl:relcl	30	3
31	1	avvegna	advcl	29	1
31	2	che	mark	31	4
31	3	si	expl	31	4
31	4	mova	ccomp	31	1
31	5	bruna	xcomp	31	4
31	6	bruna	conj	31	5
32	1	sotto	case	32	3
32	2	l'	det	32	3
32	3	ombra	obl	31	4
32	4	perpetüa	amod	32	3
32	5	che	nsubj	33	3
32	6	mai	advmod	33	3
33	1	raggiar	xcomp	33	3
33	2	non	advmod	33	3
33	3	lascia	acl:relcl	32	3
33	4	sole	obj	33	3
33	5	ivi	advmod	33	3
33	6	né	cc	33	7
33	7	luna	conj	33	4
34	1	Coi	case	34	2
34	2	piè	obl	34	8
34	3	ristetti	amod	34	2
34	4	e	cc	34	5
34	5	con	case	34	7
34	6	li	det	34	7
34	7	occhi	obl	34	8
34	8	passai	root	0	0
35	1	di	case	35	2
35	2	là	obl	34	8
35	3	dal	case	35	4
35	4	fiumicello	nmod	35	2
35	5	per	case	35	6
35	6	mirare	advcl	34	8
36	1	la	det	36	3
36	2	gran	amod	36	3
36	3	varïazion	obj	35	6
36	4	d'	case	36	7
36	5	i	det	36	7
36	6	freschi	amod	36	7
36	7	mai	nmod	36	3
37	1	e	cc	37	4
37	2	là	obl	37	4
37	3	m'	iobj	37	4
37	4	apparve	conj	34	8
37	5	sì	advmod	37	6
37	6	com'	mark	37	8
37	7	elli	nsubj	37	8
37	8	appare	advcl	37	4
38	1	subitamente	advmod	37	8
38	2	cosa	nsubj	37	4
38	3	che	nsubj	38	4
38	4	disvia	acl:relcl	38	2
39	1	per	case	39	2
39	2	maraviglia	obl	38	4
39	3	tutto	det	39	5
39	4	altro	amod	39	5
39	5	pensare	obj	38	4
40	1	una	det	40	2
40	2	donna	appos	38	2
40	3	soletta	amod	40	2
40	4	che	nsubj	41	2
40	5	si	expl	41	2
40	6	gia	advmod	41	2
41	1	e	cc	41	4
41	2	cantando	acl:relcl	40	2
41	3	e	cc	41	4
41	4	scegliendo	conj	41	2
41	5	fior	obj	41	4
41	6	da	case	41	7
41	7	fiore	nmod	41	5
42	1	ond'	obl	42	3
42	2	era	aux	42	3
42	3	pinta	acl:relcl	41	7
42	4	tutta	det	42	7
42	5	la	det	42	7
42	6	sua	det:poss	42	7
42	7	via	nsubj	42	3
43	1	Deh	vocative	43	3
43	2	bella	amod	43	3
43	3	donna	vocative	46	1
43	4	che	nsubj	44	2
43	5	a'	case	43	6
43	6	raggi	obl	44	2
43	7	d'	case	43	8
43	8	amore	nmod	43	6
44	1	ti	obj	44	2
44	2	scaldi	acl:relcl	43	3
44	3	s'	mark	44	6
44	4	i'	nsubj	44	5
44	5	vo'	aux	44	6
44	6	credere	advcl	46	1
44	7	a'	case	44	8
44	8	sembianti	obj	44	6
45	1	che	nsubj	45	2
45	2	soglion	acl:relcl	44	8
45	3	esser	xcomp	45	2
45	4	testimon	obj	45	3
45	5	del	case	45	6
45	6	core	nmod	45	4
46	1	vegnati	ccomp	47	1
46	2	in	case	46	3
46	3	voglia	obl	46	1
46	4	di	case	46	5
46	5	trarreti	xcomp	46	3
46	6	avanti	advmod	46	5
47	1	diss'	root	0	0
47	2	io	nsubj	47	1
47	3	a	case	47	4
47	4	lei	obl	47	1
47	5	verso	case	47	7
47	6	questa	det	47	7
47	7	rivera	obl	46	1
48	1	tanto	advmod	48	4
48	2	ch'	mark	48	4
48	3	io	nsubj	48	4
48	4	possa	advcl	46	1
48	5	intender	xcomp	48	4
48	6	che	mark	48	8
48	7	tu	nsubj	48	8
48	8	canti	ccomp	48	5
49	1	Tu	nsubj	49	3
49	2	mi	iobj	49	3
49	3	fai	root	0	0
49	4	rimembrar	xcomp	49	3
49	5	dove	obj	49	8
49	6	e	cc	49	7
49	7	qual	obj	49	8
49	8	era	ccomp	49	4
50	1	Proserpina	nsubj	49	8
50	2	nel	case	50	3
50	3	tempo	obl	49	8
50	4	che	obl	50	5
50	5	perdette	acl:relcl	50	3
51	1	la	det	51	2
51	2	madre	obj	50	5
51	3	lei	nsubj	50	5
51	4	ed	cc	51	5
51	5	ella	nsubj	49	8
51	6	primavera	obj	49	8
52	1	Come	mark	52	3
52	2	si	obj	52	3
52	3	volge	advcl	55	1
52	4	con	case	52	6
52	5	le	det	52	6
52	6	piante	obl	52	3
52	7	strette	amod	52	6
53	1	a	case	53	2
53	2	terra	obl	52	7
