line	token	word	deprel	head_line	head_token
1	1	Ne	case	1	3
1	2	l'	det	1	3
1	3	ora	obl	7	2
1	4	che	obl	2	1
1	5	non	advmod	2	1
1	6	può	aux	2	1
1	7	'l	det	1	8
1	8	calor	nsubj	2	1
1	9	dïurno	amod	1	8
2	1	intepidar	acl:relcl	1	3
2	2	più	advmod	2	1
2	3	'l	det	2	4
2	4	freddo	obj	2	1
2	5	de	case	2	7
2	6	la	det	2	7
2	7	luna	nmod	2	4
3	1	vinto	advcl	7	2
3	2	da	case	3	3
3	3	terra	obl	3	1
3	4	e	cc	3	6
3	5	talor	advmod	3	1
3	6	da	case	3	7
3	7	Saturno	obl	3	1
4	1	quando	mark	5	1
4	2	i	det	4	3
4	3	geomanti	nsubj	5	1
4	4	lor	det:poss	4	6
4	5	Maggior	amod	4	6
4	6	Fortuna	obj	5	1
5	1	veggiono	advcl	7	2
5	2	in	case	5	3
5	3	orïente	obl	5	1
5	4	innanzi	advmod	5	1
5	5	a	case	5	7
5	6	l'	det	5	7
5	7	alba	obl	5	4
6	1	surger	xcomp	5	1
6	2	per	case	6	3
6	3	via	obl	6	1
6	4	che	nsubj	6	7
6	5	poco	advmod	6	7
6	6	le	obl	6	7
6	7	sta	acl:relcl	6	3
6	8	bruna	xcomp	6	7
7	1	mi	iobj	7	2
7	2	venne	root	0	0
7	3	in	case	7	4
7	4	sogno	obl	7	2
7	5	una	det	7	6
7	6	femmina	nsubj	7	2
7	7	balba	amod	7	6
8	1	ne	case	8	3
8	2	li	det	8	3
8	3	occhi	obl	8	4
8	4	guercia	amod	7	6
8	5	e	cc	8	9
8	6	sovra	case	8	8
8	7	i	det	8	8
8	8	piè	obl	8	9
8	9	distorta	amod	7	6
9	1	con	case	9	3
9	2	le	det	9	3
9	3	man	obl	9	4
9	4	monche	amod	7	6
9	5	e	cc	9	8
9	6	di	case	9	7
9	7	colore	obl	9	8
9	8	scialba	amod	7	6
10	1	Io	nsubj	10	3
10	2	la	obj	10	3
10	3	mirava	root	0	0
10	4	e	cc	12	6
10	5	come	mark	10	8
10	6	'l	det	10	7
10	7	sol	nsubj	10	8
10	8	conforta	advcl	12	6
11	1	le	det	11	3
11	2	fredde	amod	11	3
11	3	membra	obj	10	8
11	4	che	obj	11	7
11	5	la	det	11	6
11	6	notte	nsubj	11	7
11	7	aggrava	acl:relcl	11	3
12	1	così	advmod	12	6
12	2	lo	det	12	3
12	3	sguardo	nsubj	12	6
12	4	mio	amod	12	3
12	5	le	iobj	12	6
12	6	facea	conj	10	3
12	7	scorta	xcomp	12	6
13	1	la	det	13	2
13	2	lingua	obj	12	6
13	3	e	cc	13	7
13	4	poscia	advmod	13	7
13	5	tutta	amod	13	6
13	6	la	obj	13	7
13	7	drizzava	conj	12	6
14	1	in	case	14	2
14	2	poco	obl	13	7
14	3	d'	case	14	4
14	4	ora	nmod	14	2
14	5	e	cc	15	6
14	6	lo	det	14	8
14	7	smarrito	amod	14	8
14	8	volto	obj	15	6
15	1	com'	mark	15	3
15	2	amor	nsubj	15	3
15	3	vuol	advcl	15	6
15	4	così	advmod	15	6
15	5	le	iobj	15	6
15	6	colorava	conj	13	7
16	1	Poi	advmod	16	4
16	2	ch'	mark	16	4
16	3	ell'	nsubj	16	4
16	4	avea	advcl	17	1
16	5	'l	det	16	6
16	6	parlar	obj	16	4
16	7	così	advmod	16	8
16	8	disciolto	amod	16	6
17	1	cominciava	root	0	0
17	2	a	mark	17	3
17	3	cantar	xcomp	17	1
17	4	sì	advmod	17	3
17	5	che	mark	18	6
17	6	con	case	17	7
17	7	pena	obl	18	6
18	1	da	case	18	2
18	2	lei	obl	18	6
18	3	avrei	aux	18	6
18	4	mio	det:poss	18	5
18	5	intento	obj	18	6
18	6	rivolto	advcl	17	3
19	1	Io	nsubj	19	7
19	2	son	cop	19	7
19	3	cantava	root	0	0
19	4	io	nsubj	19	7
19	5	son	cop	19	7
19	6	dolce	amod	19	7
19	7	serena	ccomp	19	3
20	1	che	nsubj	20	6
20	2	marinari	obj	20	6
20	3	in	case	20	4
20	4	mezzo	obl	20	6
20	5	mar	nmod	20	4
20	6	dismago	acl:relcl	19	7
21	1	tanto	advmod	21	7
21	2	son	cop	21	7
21	3	di	case	21	4
21	4	piacere	nmod	21	7
21	5	a	case	21	6
21	6	sentir	xcomp	21	7
21	7	piena	conj	19	7
22	1	Io	nsubj	22	2
22	2	volsi	root	0	0
22	3	Ulisse	obj	22	2
22	4	del	case	22	6
22	5	suo	det:poss	22	6
22	6	cammin	obl	22	2
22	7	vago	amod	22	6
23	1	al	case	23	2
23	2	canto	obl	22	2
23	3	mio	det:poss	23	2
23	4	e	cc	24	3
23	5	qual	nsubj	24	3
23	6	meco	obl	23	8
23	7	s'	expl	23	8
23	8	ausa	acl:relcl	23	5
24	1	rado	advmod	24	3
24	2	sen	obl	24	3
24	3	parte	conj	22	2
24	4	sì	advmod	24	7
24	5	tutto	advmod	24	7
24	6	l'	obj	24	7
24	7	appago	conj	24	3
25	1	Ancor	advmod	25	6
25	2	non	advmod	25	6
25	3	era	cop	25	6
25	4	sua	det:poss	25	5
25	5	bocca	nsubj	25	6
25	6	richiusa	root	0	0
26	1	quand'	mark	26	4
26	2	una	det	26	3
26	3	donna	nsubj	26	4
26	4	apparve	advcl	25	6
26	5	santa	amod	26	3
26	6	e	cc	26	7
26	7	presta	amod	26	3
27	1	lunghesso	case	27	2
27	2	me	obl	26	4
27	3	per	mark	27	4
27	4	far	advcl	26	4
27	5	colei	obj	27	4
27	6	confusa	xcomp	27	4
28	1	O	mark	28	2
28	2	Virgilio	vocative	29	2
28	3	Virgilio	conj	28	2
28	4	chi	ccomp	29	2
28	5	è	cop	28	4
28	6	questa	nsubj	28	4
29	1	fieramente	advmod	29	2
29	2	dicea	root	0	0
29	3	ed	cc	29	5
29	4	el	nsubj	29	5
29	5	venìa	conj	29	2
30	1	con	case	30	3
30	2	li	det	30	3
30	3	occhi	obl	29	5
30	4	fitti	amod	30	3
30	5	pur	advmod	30	4
30	6	in	case	30	8
30	7	quella	det	30	8
30	8	onesta	obl	30	4
31	1	L'	det	31	2
31	2	altra	nsubj	31	3
31	3	prendea	root	0	0
31	4	e	cc	31	7
31	5	dinanzi	advmod	31	7
31	6	l'	obj	31	7
31	7	apria	conj	31	3
32	1	fendendo	advcl	31	7
32	2	i	det	32	3
32	3	drappi	obj	32	1
32	4	e	cc	32	5
32	5	mostravami	conj	31	7
32	6	'l	det	32	7
32	7	ventre	obj	32	5
33	1	quel	nsubj	33	3
33	2	mi	obj	33	3
33	3	svegliò	conj	32	5
33	4	col	case	33	5
33	5	puzzo	obl	33	3
33	6	che	nsubj	33	8
33	7	n'	obl	33	8
33	8	uscia	acl:relcl	33	5
34	1	Io	nsubj	34	2
34	2	mossi	root	0	0
34	3	li	det	34	4
34	4	occhi	obj	34	2
34	5	e	cc	35	5
34	6	'l	det	34	8
34	7	buon	amod	34	8
34	8	maestro	nsubj	35	5
34	9	Almen	advmod	34	10
34	10	tre	nummod	35	1
35	1	voci	obj	35	4
35	2	t'	iobj	35	4
35	3	ho	aux	35	4
35	4	messe	ccomp	35	5
35	5	dicea	conj	34	2
35	6	Surgi	ccomp	35	5
35	7	e	cc	35	8
35	8	vieni	conj	35	6
36	1	troviam	conj	35	8
36	2	l'	det	36	3
36	3	aperta	obj	36	1
36	4	per	case	36	6
36	5	la	det	36	6
36	6	qual	obl	36	8
36	7	tu	nsubj	36	8
36	8	entre	acl:relcl	36	3
37	1	Sù	advmod	37	3
37	2	mi	expl	37	3
