line	token	word	deprel	head_line	head_token
1	1	Era	root	0	0
1	2	già	advmod	1	1
1	3	l'	det	1	4
1	4	ora	nsubj	1	1
1	5	che	obj	1	6
1	6	volge	acl:relcl	1	4
1	7	il	det	1	8
1	8	disio	nsubj	1	6
2	1	ai	case	2	2
2	2	navicanti	obl	1	6
2	3	e	cc	2	4
2	4	'ntenerisce	conj	1	6
2	5	il	det	2	6
2	6	core	obj	2	4
3	1	lo	det	3	2
3	2	dì	nsubj	2	4
3	3	c'	nsubj	3	5
3	4	han	aux	3	5
3	5	detto	acl:relcl	3	2
3	6	ai	case	3	8
3	7	dolci	amod	3	8
3	8	amici	obl	3	5
3	9	addio	obj	3	5
4	1	e	cc	5	1
4	2	che	nsubj	5	1
4	3	lo	det	4	5
4	4	novo	amod	4	5
4	5	peregrin	obj	5	1
4	6	d'	case	4	7
4	7	amore	nmod	4	5
5	1	punge	acl:relcl	1	4
5	2	se	mark	5	3
5	3	ode	advcl	5	1
5	4	squilla	obj	5	3
5	5	di	case	5	6
5	6	lontano	obl	5	3
6	1	che	nsubj	6	2
6	2	paia	acl:relcl	5	4
6	3	il	det	6	4
6	4	giorno	nsubj	6	2
6	5	pianger	xcomp	6	2
6	6	che	nsubj	6	8
6	7	si	expl	6	8
6	8	more	acl:relcl	6	4
7	1	quand'	mark	7	3
7	2	io	nsubj	7	3
7	3	incominciai	advcl	1	1
7	4	a	mark	7	5
7	5	render	xcomp	7	3
7	6	vano	obj	7	5
8	1	l'	det	8	2
8	2	udire	obj	7	5
8	3	e	cc	8	5
8	4	a	mark	8	5
8	5	mirare	conj	7	5
8	6	una	obj	8	5
8	7	de	case	8	9
8	8	l'	det	8	9
8	9	alme	nmod	8	6
9	1	surta	amod	8	6
9	2	che	nsubj	9	5
9	3	l'	det	9	4
9	4	ascoltar	obj	9	5
9	5	chiedea	acl:relcl	8	6
9	6	con	case	9	7
9	7	mano	obl	9	5
10	1	Ella	nsubj	10	2
10	2	giunse	root	0	0
10	3	e	cc	10	4
10	4	levò	conj	10	2
10	5	ambo	det	10	7
10	6	le	det	10	7
10	7	palme	obj	10	4
11	1	ficcando	advcl	10	4
11	2	li	det	11	3
11	3	occhi	obj	11	1
11	4	verso	case	11	6
11	5	l'	det	11	6
11	6	orïente	obl	11	1
12	1	come	mark	12	2
12	2	dicesse	advcl	11	1
12	3	a	case	12	4
12	4	Dio	obl	12	2
12	5	D'	case	12	6
12	6	altro	obl	12	8
12	7	non	advmod	12	8
12	8	calme	ccomp	12	2
13	1	Te	nsubj	14	2
13	2	lucis	nmod	13	1
13	3	ante	advmod	13	1
13	4	sì	advmod	13	5
13	5	devotamente	advmod	14	2
14	1	le	iobj	14	2
14	2	uscìo	root	0	0
14	3	di	case	14	4
14	4	bocca	obl	14	2
14	5	e	cc	14	6
14	6	con	case	14	9
14	7	sì	advmod	14	8
14	8	dolci	amod	14	9
14	9	note	obl	14	2
15	1	che	mark	15	2
15	2	fece	advcl	14	2
15	3	me	obj	15	2
15	4	a	case	15	5
15	5	me	obl	15	6
15	6	uscir	xcomp	15	2
15	7	di	case	15	8
15	8	mente	obl	15	6
16	1	e	cc	17	1
16	2	l'	det	16	3
16	3	altre	obj	15	2
16	4	poi	advmod	17	1
16	5	dolcemente	advmod	17	1
16	6	e	cc	16	7
16	7	devote	advmod	17	1
17	1	seguitar	xcomp	15	2
17	2	lei	obj	17	1
17	3	per	case	17	6
17	4	tutto	det	17	6
17	5	l'	det	17	6
17	6	inno	obl	17	1
17	7	intero	amod	17	6
18	1	avendo	advcl	17	1
18	2	li	det	18	3
18	3	occhi	obj	18	1
18	4	a	case	18	7
18	5	le	det	18	7
18	6	superne	amod	18	7
18	7	rote	obl	18	1
19	1	Aguzza	root	0	0
19	2	qui	advmod	19	1
19	3	lettor	vocative	19	1
19	4	ben	advmod	19	1
19	5	li	det	19	6
19	6	occhi	obj	19	1
19	7	al	case	19	8
19	8	vero	obl	19	1
20	1	ché	mark	20	8
20	2	'l	det	20	3
20	3	velo	nsubj	20	8
20	4	è	cop	20	8
20	5	ora	advmod	20	8
20	6	ben	advmod	20	7
20	7	tanto	advmod	20	8
20	8	sottile	advcl	19	1
21	1	certo	advmod	21	7
21	2	che	mark	21	7
21	3	'l	det	21	4
21	4	trapassar	nsubj	21	7
21	5	dentro	advmod	21	4
21	6	è	cop	21	7
21	7	leggero	advcl	19	1
22	1	Io	nsubj	22	2
22	2	vidi	root	0	0
22	3	quello	det	22	4
22	4	essercito	obj	22	2
22	5	gentile	amod	22	4
23	1	tacito	amod	22	4
23	2	poscia	advmod	23	3
23	3	riguardare	xcomp	22	2
23	4	in	case	23	5
23	5	sùe	obl	23	3
24	1	quasi	advmod	24	2
24	2	aspettando	advcl	23	3
24	3	palido	amod	22	4
24	4	e	cc	24	5
24	5	umìle	amod	22	4
25	1	e	cc	25	2
25	2	vidi	conj	22	2
25	3	uscir	xcomp	25	2
25	4	de	case	25	6
25	5	l'	det	25	6
25	6	alto	obl	25	3
25	7	e	cc	25	8
25	8	scender	conj	25	3
25	9	giùe	advmod	25	8
26	1	due	det	26	2
26	2	angeli	obj	25	2
26	3	con	case	26	5
26	4	due	det	26	5
26	5	spade	nmod	26	2
26	6	affocate	amod	26	5
27	1	tronche	amod	26	5
27	2	e	cc	27	3
27	3	private	amod	26	5
27	4	de	case	27	6
27	5	le	det	27	6
27	6	punte	obl	27	3
27	7	sue	det:poss	27	6
28	1	Verdi	root	0	0
28	2	come	case	28	3
28	3	fogliette	obl	28	1
28	4	pur	advmod	28	6
28	5	mo	advmod	28	6
28	6	nate	amod	28	3
29	1	erano	cop	28	1
29	2	in	case	29	3
29	3	veste	obl	29	1
29	4	che	obj	30	2
29	5	da	case	29	7
29	6	verdi	amod	29	7
29	7	penne	obl	30	1
30	1	percosse	amod	29	4
30	2	traean	acl:relcl	29	3
30	3	dietro	advmod	30	2
30	4	e	cc	30	5
30	5	ventilate	conj	30	1
31	1	L'	det	31	2
