line	token	word	deprel	head_line	head_token
1	1	Quando	mark	1	3
1	2	si	expl	1	3
1	3	parte	advcl	2	5
1	4	il	det	1	5
1	5	gioco	nsubj	1	3
1	6	de	case	1	8
1	7	la	det	1	8
1	8	zara	nmod	1	5
2	1	colui	nsubj	2	5
2	2	che	nsubj	2	3
2	3	perde	acl:relcl	2	1
2	4	si	expl	2	5
2	5	riman	root	0	0
2	6	dolente	xcomp	2	5
3	1	repetendo	advcl	3	6
3	2	le	det	3	3
3	3	volte	obj	3	1
3	4	e	cc	3	6
3	5	tristo	advmod	3	6
3	6	impara	conj	2	5
4	1	con	case	4	3
4	2	l'	det	4	3
4	3	altro	obl	4	6
4	4	se	expl	4	6
4	5	ne	obl	4	6
4	6	va	conj	2	5
4	7	tutta	det	4	9
4	8	la	det	4	9
4	9	gente	nsubj	4	6
5	1	qual	nsubj	5	2
5	2	va	conj	4	6
5	3	dinanzi	advmod	5	2
5	4	e	cc	5	9
5	5	qual	nsubj	5	9
5	6	di	case	5	7
5	7	dietro	obl	5	9
5	8	il	obj	5	9
5	9	prende	conj	5	2
6	1	e	cc	6	6
6	2	qual	nsubj	6	6
6	3	dallato	obl	6	6
6	4	li	obj	6	6
6	5	si	expl	6	6
6	6	reca	conj	5	9
6	7	a	case	6	8
6	8	mente	obl	6	6
7	1	el	nsubj	7	4
7	2	non	advmod	7	4
7	3	s'	expl	7	4
7	4	arresta	conj	2	5
7	5	e	cc	7	9
7	6	questo	obj	7	9
7	7	e	cc	7	8
7	8	quello	conj	7	6
7	9	intende	conj	7	4
8	1	a	case	8	2
8	2	cui	iobj	8	3
8	3	porge	advcl	8	8
8	4	la	det	8	5
8	5	man	obj	8	3
8	6	più	advmod	8	8
8	7	non	advmod	8	8
8	8	fa	conj	7	9
8	9	pressa	obj	8	8
9	1	e	cc	9	7
9	2	così	advmod	9	7
9	3	da	case	9	5
9	4	la	det	9	5
9	5	calca	obl	9	7
9	6	si	obj	9	7
9	7	difende	conj	8	8
10	1	Tal	root	0	0
10	2	era	cop	10	1
10	3	io	nsubj	10	1
10	4	in	case	10	6
10	5	quella	det	10	6
10	6	turba	obl	10	1
10	7	spessa	amod	10	6
11	1	volgendo	advcl	10	1
11	2	a	case	11	3
11	3	loro	obl	11	1
11	4	e	cc	11	5
11	5	qua	obl	11	1
11	6	e	cc	11	7
11	7	là	obl	11	1
11	8	la	det	11	9
11	9	faccia	obj	11	1
12	1	e	cc	12	4
12	2	promettendo	advcl	12	4
12	3	mi	obj	12	4
12	4	sciogliea	conj	10	1
12	5	da	case	12	6
12	6	essa	obl	12	4
13	1	Quiv'	advmod	13	2
13	2	era	root	0	0
13	3	l'	det	13	4
13	4	Aretin	nsubj	13	2
13	5	che	nsubj	14	6
13	6	da	case	13	8
13	7	le	det	13	8
13	8	braccia	obl	14	6
14	1	fiere	amod	13	8
14	2	di	case	14	3
14	3	Ghin	nmod	13	8
14	4	di	case	14	5
14	5	Tacco	nmod	14	3
14	6	ebbe	acl:relcl	13	4
14	7	la	det	14	8
14	8	morte	obj	14	6
15	1	e	cc	15	3
15	2	l'	det	15	3
15	3	altro	nsubj	13	2
15	4	ch'	nsubj	15	5
15	5	annegò	acl:relcl	15	3
15	6	correndo	advcl	15	5
15	7	in	case	15	8
15	8	caccia	obl	15	6
16	1	Quivi	advmod	16	2
16	2	pregava	root	0	0
16	3	con	case	16	5
16	4	le	det	16	5
16	5	mani	obl	16	2
16	6	sporte	amod	16	5
17	1	Federigo	nsubj	16	2
17	2	Novello	flat	17	1
17	3	e	cc	17	4
17	4	quel	conj	17	1
17	5	da	case	17	6
17	6	Pisa	nmod	17	4
18	1	che	nsubj	18	2
18	2	fé	acl:relcl	17	4
18	3	parer	xcomp	18	2
18	4	lo	det	18	6
18	5	buon	amod	18	6
18	6	Marzucco	nsubj	18	3
18	7	forte	xcomp	18	3
19	1	Vidi	root	0	0
19	2	conte	appos	19	3
19	3	Orso	obj	19	1
19	4	e	cc	19	6
19	5	l'	det	19	6
19	6	anima	obj	19	1
19	7	divisa	amod	19	6
20	1	dal	case	20	2
20	2	corpo	obl	19	7
20	3	suo	det:poss	20	2
20	4	per	case	20	5
20	5	astio	obl	19	7
20	6	e	cc	20	8
20	7	per	case	20	8
20	8	inveggia	obl	19	7
21	1	com'	mark	21	3
21	2	e'	aux	21	3
21	3	dicea	advcl	19	1
21	4	non	advmod	21	6
21	5	per	case	21	6
21	6	colpa	obl	19	7
21	7	commisa	amod	21	6
22	1	Pier	obj	22	5
22	2	da	case	22	4
22	3	la	det	22	4
22	4	Broccia	nmod	22	1
22	5	dico	conj	19	1
22	6	e	cc	22	8
22	7	qui	advmod	22	8
22	8	proveggia	conj	22	5
23	1	mentr'	mark	23	2
23	2	è	advcl	22	8
23	3	di	case	23	4
23	4	qua	obl	23	2
23	5	la	det	23	6
23	6	donna	nsubj	22	8
23	7	di	case	23	8
23	8	Brabante	nmod	23	6
24	1	sì	advmod	24	2
24	2	che	mark	24	5
24	3	però	advmod	24	5
24	4	non	advmod	24	5
24	5	sia	advcl	22	8
24	6	di	case	24	8
24	7	peggior	amod	24	8
24	8	greggia	obl	24	5
25	1	Come	mark	25	3
25	2	libero	xcomp	25	3
25	3	fui	advcl	28	2
25	4	da	case	25	6
25	5	tutte	det	25	6
25	6	quante	obl	25	3
26	1	quell'	det	26	2
26	2	ombre	nmod	25	6
26	3	che	nsubj	26	4
26	4	pregar	acl:relcl	26	2
26	5	pur	advmod	26	4
26	6	ch'	mark	26	8
26	7	altri	nsubj	26	8
26	8	prieghi	xcomp	26	4
27	1	sì	advmod	27	4
27	2	che	mark	27	4
27	3	s'	expl	27	4
27	4	avacci	advcl	26	8
27	5	lor	obl	27	4
27	6	divenir	nsubj	27	4
27	7	sante	xcomp	27	6
28	1	io	nsubj	28	2
28	2	cominciai	root	0	0
28	3	El	nsubj	28	4
28	4	par	ccomp	28	2
28	5	che	mark	28	8
28	6	tu	nsubj	28	8
28	7	mi	iobj	28	8
28	8	nieghi	ccomp	28	4
29	1	o	mark	29	2
29	2	luce	vocative	28	2
29	3	mia	amod	29	2
29	4	espresso	advcl	28	8
29	5	in	case	29	7
29	6	alcun	det	29	7
29	7	testo	obl	29	4
30	1	che	nsubj	30	6
30	2	decreto	obl	30	6
30	3	del	case	30	4
30	4	cielo	nmod	30	2
30	5	orazion	obj	30	6
30	6	pieghi	acl:relcl	29	7
31	1	e	cc	31	4
31	2	questa	det	31	3
31	3	gente	nsubj	31	4
31	4	prega	conj	28	4
31	5	pur	advmod	31	4
31	6	di	case	31	7
31	7	questo	obl	31	4
32	1	sarebbe	conj	31	4
32	2	dunque	advmod	32	1
32	3	loro	det:poss	32	4
32	4	speme	nsubj	32	1
32	5	vana	xcomp	32	1
33	1	o	cc	33	4
33	2	non	advmod	33	4
33	3	m'	iobj	33	4
33	4	è	conj	32	1
33	5	'l	det	33	6
33	6	detto	nsubj	33	4
33	7	tuo	amod	33	6
33	8	ben	advmod	33	9
33	9	manifesto	xcomp	33	4
34	1	Ed	cc	34	2
34	2	elli	nsubj	34	8
34	3	a	case	34	4
34	4	me	obl	34	8
34	5	La	det	34	7
34	6	mia	det:poss	34	7
34	7	scrittura	nsubj	34	8
34	8	è	cop	34	9
34	9	piana	root	0	0
35	1	e	cc	35	7
35	2	la	det	35	3
35	3	speranza	nsubj	35	7
35	4	di	case	35	5
35	5	costor	nmod	35	3
35	6	non	advmod	35	7
35	7	falla	conj	34	9
36	1	se	mark	36	4
36	2	ben	advmod	36	4
36	3	si	expl	36	4
36	4	guarda	advcl	35	7
36	5	con	case	36	7
36	6	la	det	36	7
36	7	mente	obl	36	4
36	8	sana	amod	36	7
37	1	ché	mark	37	7
37	2	cima	obj	37	7
37	3	di	case	37	4
37	4	giudicio	nmod	37	2
37	5	non	advmod	37	7
37	6	s'	pron	37	7
37	7	avvalla	advcl	35	7
38	1	perché	mark	38	5
38	2	foco	nsubj	38	5
38	3	d'	case	38	4
38	4	amor	nmod	38	2
38	5	compia	advcl	37	7
38	6	in	case	38	8
38	7	un	det	38	8
38	8	punto	obl	38	5
39	1	ciò	obj	38	5
39	2	che	nsubj	39	4
39	3	de'	aux	39	4
39	4	sodisfar	acl:relcl	39	1
39	5	chi	obj	39	4
39	6	qui	advmod	39	8
39	7	s'	pron	39	8
39	8	astalla	acl:relcl	39	5
40	1	e	cc	41	3
40	2	là	obl	41	3
40	3	dov'	mark	40	5
40	4	io	nsubj	40	5
40	5	fermai	acl:relcl	40	2
40	6	cotesto	det	40	7
40	7	punto	obj	40	5
41	1	non	advmod	41	3
41	2	s'	pron	41	3
41	3	ammendava	conj	35	7
41	4	per	case	41	5
41	5	pregar	obl	41	3
41	6	difetto	nsubj	41	3
42	1	perché	mark	42	7
42	2	'l	det	42	3
42	3	priego	nsubj	42	7
42	4	da	case	42	5
42	5	Dio	obl	42	7
42	6	era	aux	42	7
42	7	disgiunto	advcl	41	3
43	1	Veramente	advmod	44	3
43	2	a	case	43	5
43	3	così	advmod	43	4
43	4	alto	amod	43	5
43	5	sospetto	obl	44	3
44	1	non	advmod	44	3
44	2	ti	expl	44	3
44	3	fermar	root	0	0
44	4	se	mark	44	8
44	5	quella	nsubj	44	8
44	6	nol	obj	44	8
44	7	ti	iobj	44	8
44	8	dice	advcl	44	3
45	1	che	nsubj	45	2
45	2	lume	acl:relcl	44	5
45	3	fia	cop	45	2
45	4	tra	case	45	6
45	5	'l	det	45	6
45	6	vero	obl	45	2
45	7	e	cc	45	9
45	8	lo	det	45	9
45	9	'ntelletto	conj	45	6
46	1	Non	advmod	46	2
46	2	so	root	0	0
46	3	se	mark	46	4
46	4	'ntendi	ccomp	46	2
46	5	io	nsubj	46	6
46	6	dico	conj	46	2
46	7	di	case	46	8
46	8	Beatrice	obl	46	6
47	1	tu	nsubj	47	3
47	2	la	obj	47	3
47	3	vedrai	conj	46	6
47	4	di	case	47	5
47	5	sopra	obl	47	3
47	6	in	case	47	7
47	7	su	case	47	9
47	8	la	det	47	9
47	9	vetta	obl	47	3
48	1	di	case	48	3
48	2	questo	det	48	3
48	3	monte	nmod	47	9
48	4	ridere	xcomp	47	3
48	5	e	cc	48	6
48	6	felice	xcomp	47	3
49	1	E	cc	49	4
49	2	io	nsubj	49	4
49	3	Segnore	vocative	49	4
49	4	andiamo	root	0	0
49	5	a	case	49	7
49	6	maggior	amod	49	7
49	7	fretta	obl	49	4
50	1	ché	mark	50	5
50	2	già	advmod	50	5
50	3	non	advmod	50	5
50	4	m'	obj	50	5
50	5	affatico	advcl	49	4
50	6	come	advmod	50	5
50	7	dianzi	advmod	50	6
51	1	e	cc	51	2
51	2	vedi	conj	49	4
51	3	omai	advmod	51	2
51	4	che	mark	51	9
51	5	'l	det	51	6
51	6	poggio	nsubj	51	9
51	7	l'	det	51	8
51	8	ombra	obj	51	9
51	9	getta	ccomp	51	2
52	1	Noi	nsubj	52	2
52	2	anderem	ccomp	53	1
52	3	con	case	52	5
52	4	questo	det	52	5
52	5	giorno	obl	52	2
52	6	innanzi	advmod	52	2
53	1	rispuose	root	0	0
53	2	quanto	advmod	53	3
53	3	più	advmod	53	4
53	4	potremo	advcl	52	2
53	5	omai	advmod	53	4
54	1	ma	cc	54	7
54	2	'l	det	54	3
54	3	fatto	nsubj	54	7
54	4	è	cop	54	7
54	5	d'	case	54	7
54	6	altra	amod	54	7
54	7	forma	conj	52	2
54	8	che	nsubj	54	10
54	9	non	advmod	54	10
54	10	stanzi	acl:relcl	54	7
55	1	Prima	advmod	55	3
55	2	che	mark	55	3
55	3	sie	advcl	55	7
55	4	là	advmod	55	3
55	5	sù	advmod	55	3
55	6	tornar	xcomp	55	7
55	7	vedrai	root	0	0
56	1	colui	obj	55	7
56	2	che	nsubj	56	5
56	3	già	advmod	56	5
56	4	si	obj	56	5
56	5	cuopre	acl:relcl	56	1
56	6	de	case	56	8
56	7	la	det	56	8
56	8	costa	obl	56	5
57	1	sì	advmod	57	8
57	2	che	mark	57	8
57	3	suoi	det:poss	57	4
57	4	raggi	obj	57	6
57	5	tu	nsubj	57	8
57	6	romper	xcomp	57	8
57	7	non	advmod	57	8
57	8	fai	advcl	55	7
58	1	Ma	cc	58	2
58	2	vedi	root	0	0
58	3	là	advmod	58	2
58	4	un'	det	58	5
58	5	anima	obj	58	2
58	6	che	nsubj	59	5
58	7	posta	acl	58	6
59	1	sola	advmod	58	7
59	2	soletta	conj	59	1
59	3	inverso	case	59	4
59	4	noi	obl	59	5
59	5	riguarda	acl:relcl	58	5
60	1	quella	nsubj	60	3
60	2	ne	iobj	60	3
60	3	'nsegnerà	conj	58	2
60	4	la	det	60	5
60	5	via	obj	60	3
60	6	più	advmod	60	7
60	7	tosta	amod	60	5
61	1	Venimmo	root	0	0
61	2	a	case	61	3
61	3	lei	obl	61	1
61	4	o	mark	61	5
61	5	anima	vocative	61	1
61	6	lombarda	amod	61	5
62	1	come	advmod	62	3
62	2	ti	expl	62	3
62	3	stavi	parataxis	61	1
62	4	altera	xcomp	62	3
62	5	e	cc	62	6
62	6	disdegnosa	conj	62	4
63	1	e	cc	63	7
63	2	nel	case	63	3
63	3	mover	obl	63	7
63	4	de	case	63	6
63	5	li	det	63	6
63	6	occhi	nmod	63	3
63	7	onesta	conj	62	4
63	8	e	cc	63	9
63	9	tarda	conj	63	7
64	1	Ella	nsubj	64	4
64	2	non	advmod	64	4
64	3	ci	iobj	64	4
64	4	dicëa	root	0	0
64	5	alcuna	det	64	6
64	6	cosa	obj	64	4
65	1	ma	cc	65	2
65	2	lasciavane	conj	64	4
65	3	gir	xcomp	65	2
65	4	solo	advmod	65	5
65	5	sguardando	advcl	65	2
66	1	a	case	66	2
66	2	guisa	obl	65	5
66	3	di	case	66	4
66	4	leon	nmod	66	2
66	5	quando	mark	66	7
66	6	si	expl	66	7
66	7	posa	acl	66	4
67	1	Pur	advmod	67	4
67	2	Virgilio	nsubj	67	4
67	3	si	expl	67	4
67	4	trasse	root	0	0
67	5	a	case	67	6
67	6	lei	obl	67	4
67	7	pregando	advcl	67	4
68	1	che	mark	68	3
68	2	ne	obl	68	3
68	3	mostrasse	ccomp	67	7
68	4	la	det	68	6
68	5	miglior	amod	68	6
68	6	salita	obj	68	3
69	1	e	cc	69	4
69	2	quella	nsubj	69	4
69	3	non	advmod	69	4
69	4	rispuose	conj	67	4
69	5	al	case	69	7
69	6	suo	det:poss	69	7
69	7	dimando	obl	69	4
70	1	ma	cc	71	2
70	2	di	case	70	4
70	3	nostro	det:poss	70	4
70	4	paese	obl	71	2
70	5	e	cc	70	8
70	6	de	case	70	8
70	7	la	det	70	8
70	8	vita	conj	70	4
71	1	ci	obj	71	2
71	2	'nchiese	conj	69	4
71	3	e	cc	71	7
71	4	'l	det	71	6
71	5	dolce	amod	71	6
71	6	duca	nsubj	71	7
71	7	incominciava	conj	71	2
72	1	Mantüa	obj	71	7
72	2	e	cc	73	1
72	3	l'	det	72	4
72	4	ombra	nsubj	73	1
72	5	tutta	advmod	72	8
72	6	in	case	72	7
72	7	sé	obl	72	8
72	8	romita	amod	72	4
73	1	surse	conj	71	7
73	2	ver'	case	73	3
73	3	lui	obl	73	1
73	4	del	case	73	5
73	5	loco	obl	73	1
73	6	ove	mark	73	8
73	7	pria	advmod	73	8
73	8	stava	acl:relcl	73	5
74	1	dicendo	advcl	73	1
74	2	O	vocative	74	3
74	3	Mantoano	vocative	74	1
74	4	io	nsubj	74	5
74	5	son	ccomp	74	1
74	6	Sordello	attr	74	5
75	1	de	case	75	4
75	2	la	det	75	4
75	3	tua	det:poss	75	4
75	4	terra	nmod	74	6
75	5	e	cc	75	10
75	6	l'	det	75	7
75	7	un	nsubj	75	10
75	8	l'	det	75	9
75	9	altro	obj	75	10
75	10	abbracciava	conj	73	1
76	1	Ahi	vocative	76	3
76	2	serva	amod	76	3
76	3	Italia	root	0	0
76	4	di	case	76	5
76	5	dolore	nmod	76	6
76	6	ostello	appos	76	3
77	1	nave	appos	76	3
77	2	sanza	case	77	3
77	3	nocchiere	nmod	77	1
77	4	in	case	77	6
77	5	gran	amod	77	6
77	6	tempesta	nmod	77	1
78	1	non	advmod	78	2
78	2	donna	appos	76	3
78	3	di	case	78	4
78	4	province	nmod	78	2
78	5	ma	cc	78	6
78	6	bordello	conj	78	2
79	1	Quell'	det	79	2
79	2	anima	nsubj	79	4
79	3	gentil	amod	79	2
79	4	fu	root	0	0
79	5	così	advmod	79	6
79	6	presta	attr	79	4
80	1	sol	advmod	80	5
80	2	per	case	80	5
80	3	lo	det	80	5
80	4	dolce	amod	80	5
80	5	suon	obl	79	4
80	6	de	case	80	9
80	7	la	det	80	9
80	8	sua	det:poss	80	9
80	9	terra	nmod	80	5
81	1	di	mark	81	2
81	2	fare	xcomp	79	6
81	3	al	case	81	4
81	4	cittadin	iobj	81	2
81	5	suo	det:poss	81	4
81	6	quivi	advmod	81	2
81	7	festa	obj	81	2
82	1	e	cc	82	6
82	2	ora	advmod	82	6
82	3	in	case	82	4
82	4	te	obl	82	6
82	5	non	advmod	82	6
82	6	stanno	conj	79	4
82	7	sanza	case	82	8
82	8	guerra	obl	82	6
83	1	li	det	83	3
83	2	vivi	amod	83	3
83	3	tuoi	nsubj	82	6
83	4	e	cc	83	10
83	5	l'	det	83	6
83	6	un	nsubj	83	10
83	7	l'	det	83	8
83	8	altro	conj	83	6
83	9	si	expl	83	10
83	10	rode	conj	82	6
84	1	di	case	84	2
84	2	quei	obl	83	10
84	3	ch'	obj	84	9
84	4	un	det	84	5
84	5	muro	nsubj	84	9
84	6	e	cc	84	8
84	7	una	det	84	8
84	8	fossa	conj	84	5
84	9	serra	acl:relcl	84	2
85	1	Cerca	root	0	0
85	2	misera	vocative	85	1
85	3	intorno	advmod	85	1
85	4	da	case	85	6
85	5	le	det	85	6
85	6	prode	obl	85	1
86	1	le	det	86	3
86	2	tue	det:poss	86	3
86	3	marine	obj	85	1
86	4	e	cc	86	7
86	5	poi	advmod	86	7
86	6	ti	obj	86	7
86	7	guarda	conj	85	1
86	8	in	case	86	9
86	9	seno	obl	86	7
87	1	s'	mark	87	8
87	2	alcuna	det	87	3
87	3	parte	nsubj	87	8
87	4	in	case	87	5
87	5	te	obl	87	8
87	6	di	case	87	7
87	7	pace	obj	87	8
87	8	gode	advcl	86	7
88	1	Che	nsubj	88	2
88	2	val	root	0	0
88	3	perché	mark	88	5
88	4	ti	iobj	88	5
88	5	racconciasse	ccomp	88	2
88	6	il	det	88	7
88	7	freno	obj	88	5
89	1	Iustinïano	nsubj	88	5
89	2	se	mark	89	6
89	3	la	det	89	4
89	4	sella	nsubj	89	6
89	5	è	cop	89	6
89	6	vòta	advcl	88	2
90	1	Sanz'	case	90	2
90	2	esso	obl	90	3
90	3	fora	root	0	0
90	4	la	det	90	5
90	5	vergogna	nsubj	90	3
90	6	meno	advmod	90	3
91	1	Ahi	discourse	94	1
91	2	gente	vocative	94	1
91	3	che	nsubj	91	4
91	4	dovresti	aux	91	5
91	5	esser	acl:relcl	91	2
91	6	devota	xcomp	91	5
92	1	e	cc	92	2
92	2	lasciar	conj	91	5
92	3	seder	xcomp	92	2
92	4	Cesare	nsubj	92	3
92	5	in	case	92	7
92	6	la	det	92	7
92	7	sella	obl	92	3
93	1	se	mark	93	3
93	2	bene	advmod	93	3
93	3	intendi	advcl	94	1
93	4	ciò	obj	93	3
93	5	che	obj	93	8
93	6	Dio	nsubj	93	8
93	7	ti	iobj	93	8
93	8	nota	acl:relcl	93	4
94	1	guarda	root	0	0
94	2	come	mark	94	6
94	3	esta	det	94	4
94	4	fiera	nsubj	94	6
94	5	è	aux	94	6
94	6	fatta	ccomp	94	1
94	7	fella	xcomp	94	6
95	1	per	mark	95	4
95	2	non	advmod	95	4
95	3	esser	aux	95	4
95	4	corretta	advcl	94	6
95	5	da	case	95	7
95	6	li	det	95	7
95	7	sproni	obl	95	4
96	1	poi	advmod	96	2
96	2	che	mark	96	3
96	3	ponesti	advcl	94	1
96	4	mano	obj	96	3
96	5	a	case	96	7
96	6	la	det	96	7
96	7	predella	obl	96	3
97	1	O	vocative	97	2
97	2	Alberto	vocative	100	6
97	3	tedesco	amod	97	2
97	4	ch'	nsubj	97	5
97	5	abbandoni	acl:relcl	97	2
98	1	costei	obj	97	5
98	2	ch'	nsubj	98	4
98	3	è	aux	98	4
98	4	fatta	acl:relcl	98	1
98	5	indomita	xcomp	98	4
98	6	e	cc	98	7
98	7	selvaggia	conj	98	5
99	1	e	cc	99	3
99	2	dovresti	aux	99	3
99	3	inforcar	conj	97	5
99	4	li	det	99	6
99	5	suoi	det:poss	99	6
99	6	arcioni	obj	99	3
100	1	giusto	amod	100	2
100	2	giudicio	nsubj	100	6
100	3	da	case	100	5
100	4	le	det	100	5
100	5	stelle	obl	100	6
100	6	caggia	root	0	0
101	1	sovra	case	101	4
101	2	'l	det	101	4
101	3	tuo	det:poss	101	4
101	4	sangue	obl	100	6
101	5	e	cc	101	6
101	6	sia	conj	100	6
101	7	novo	xcomp	101	6
101	8	e	cc	101	9
101	9	aperto	conj	101	7
102	1	tal	amod	101	9
102	2	che	mark	102	8
102	3	'l	det	102	5
102	4	tuo	det:poss	102	5
102	5	successor	nsubj	102	8
102	6	temenza	obj	102	8
102	7	n'	case	102	6
102	8	aggia	advcl	101	9
103	1	Ch'	obj	103	8
103	2	avete	aux	103	8
103	3	tu	nsubj	103	8
103	4	e	cc	103	7
103	5	'l	det	103	7
103	6	tuo	det:poss	103	7
103	7	padre	conj	103	3
103	8	sofferto	root	0	0
104	1	per	case	104	2
104	2	cupidigia	obl	104	5
104	3	di	case	104	4
104	4	costà	nmod	104	2
104	5	distretti	acl	103	3
105	1	che	mark	105	8
105	2	'l	det	105	3
105	3	giardin	nsubj	105	8
105	4	de	case	105	6
105	5	lo	det	105	6
105	6	'mperio	nmod	105	3
105	7	sia	cop	105	8
105	8	diserto	advcl	103	8
106	1	Vieni	root	0	0
106	2	a	mark	106	3
106	3	veder	xcomp	106	1
106	4	Montecchi	obj	106	3
106	5	e	cc	106	6
106	6	Cappelletti	conj	106	4
107	1	Monaldi	conj	106	4
107	2	e	cc	107	3
107	3	Filippeschi	conj	106	4
107	4	uom	vocative	106	1
107	5	sanza	case	107	6
107	6	cura	nmod	107	4
108	1	color	nsubj	108	3
108	2	già	advmod	108	3
108	3	tristi	conj	106	1
108	4	e	cc	108	7
108	5	questi	nsubj	108	7
108	6	con	case	108	7
108	7	sospetti	conj	108	3
109	1	Vien	root	0	0
109	2	crudel	vocative	109	1
109	3	vieni	conj	109	1
109	4	e	cc	109	5
109	5	vedi	conj	109	1
109	6	la	det	109	7
109	7	pressura	obj	109	5
110	1	d'	case	110	4
110	2	i	det	110	4
110	3	tuoi	det:poss	110	4
110	4	gentili	nmod	109	7
110	5	e	cc	110	6
110	6	cura	conj	109	1
110	7	lor	det:poss	110	8
110	8	magagne	obj	110	6
111	1	e	cc	111	2
111	2	vedrai	conj	109	1
111	3	Santafior	nsubj	111	6
111	4	com'	mark	111	6
111	5	è	cop	111	6
111	6	oscura	ccomp	111	2
112	1	Vieni	root	0	0
112	2	a	mark	112	3
112	3	veder	xcomp	112	1
112	4	la	det	112	6
112	5	tua	det:poss	112	6
112	6	Roma	obj	112	3
112	7	che	nsubj	112	8
112	8	piagne	acl:relcl	112	6
113	1	vedova	xcomp	112	8
113	2	e	cc	113	3
113	3	sola	conj	113	1
113	4	e	cc	113	8
113	5	dì	obl	113	8
113	6	e	cc	113	7
113	7	notte	conj	113	5
113	8	chiama	conj	112	8
114	1	Cesare	vocative	114	6
114	2	mio	det:poss	114	1
114	3	perché	mark	114	6
114	4	non	advmod	114	6
114	5	m'	obj	114	6
114	6	accompagne	ccomp	113	8
115	1	Vieni	root	0	0
115	2	a	mark	115	3
115	3	veder	xcomp	115	1
