line	token	word	deprel	head_line	head_token
1	1	O	vocative	1	2
1	2	Padre	vocative	4	1
1	3	nostro	det:poss	1	2
1	4	che	nsubj	1	7
1	5	ne'	case	1	6
1	6	cieli	obl	1	7
1	7	stai	acl:relcl	1	2
2	1	non	advmod	2	2
2	2	circunscritto	amod	1	2
2	3	ma	conj	2	6
2	4	per	case	2	6
2	5	più	advmod	2	6
2	6	amore	nmod	1	2
3	1	ch'	obj	3	9
3	2	ai	case	3	4
3	3	primi	amod	3	4
3	4	effetti	obl	3	9
3	5	di	case	3	7
3	6	là	advmod	3	7
3	7	sù	nmod	3	4
3	8	tu	nsubj	3	9
3	9	hai	acl:relcl	2	6
4	1	laudato	root	0	0
4	2	sia	aux	4	1
4	3	'l	det	4	5
4	4	tuo	det:poss	4	5
4	5	nome	nsubj	4	1
4	6	e	conj	4	9
4	7	'l	det	4	9
4	8	tuo	det:poss	4	9
4	9	valore	nsubj	4	1
5	1	da	case	5	3
5	2	ogne	det	5	3
5	3	creatura	obl	4	1
5	4	com'	mark	5	6
5	5	è	cop	5	6
5	6	degno	advcl	4	1
6	1	di	case	6	2
6	2	render	xcomp	5	6
6	3	grazie	obj	6	2
6	4	al	case	6	7
6	5	tuo	det:poss	6	7
6	6	dolce	amod	6	7
6	7	vapore	obl	6	2
7	1	Vegna	root	0	0
7	2	ver'	case	7	3
7	3	noi	obl	7	1
7	4	la	det	7	5
7	5	pace	nsubj	7	1
7	6	del	case	7	8
7	7	tuo	det:poss	7	8
7	8	regno	nmod	7	5
8	1	ché	mark	8	6
8	2	noi	nsubj	8	6
8	3	ad	case	8	4
8	4	essa	obl	8	6
8	5	non	advmod	8	6
8	6	potem	advcl	7	1
8	7	da	case	8	8
8	8	noi	obl	8	6
9	1	s'	mark	9	4
9	2	ella	nsubj	9	4
9	3	non	advmod	9	4
9	4	vien	advcl	8	6
9	5	con	case	9	8
9	6	tutto	det	9	8
9	7	nostro	det:poss	9	8
9	8	ingegno	obl	8	6
10	1	Come	mark	11	1
10	2	del	case	10	4
10	3	suo	det:poss	10	4
10	4	voler	nmod	11	2
10	5	li	det	10	6
10	6	angeli	nsubj	11	1
10	7	tuoi	amod	10	6
11	1	fan	advcl	12	2
11	2	sacrificio	obj	11	1
11	3	a	case	11	4
11	4	te	obl	11	1
11	5	cantando	advcl	11	1
11	6	osanna	obj	11	5
12	1	così	advmod	12	2
12	2	facciano	root	0	0
12	3	li	det	12	4
12	4	uomini	nsubj	12	2
12	5	de'	case	12	6
12	6	suoi	obl	12	2
13	1	Dà	root	0	0
13	2	oggi	advmod	13	1
13	3	a	case	13	4
13	4	noi	iobj	13	1
13	5	la	det	13	7
13	6	cotidiana	amod	13	7
13	7	manna	obj	13	1
14	1	sanza	case	14	3
14	2	la	det	14	3
14	3	qual	obl	15	3
14	4	per	case	14	7
14	5	questo	det	14	7
14	6	aspro	amod	14	7
14	7	diserto	obl	15	3
15	1	a	case	15	2
15	2	retro	obl	15	3
15	3	va	advcl	13	1
15	4	chi	nsubj	15	3
15	5	più	advmod	15	9
15	6	di	mark	15	7
15	7	gir	xcomp	15	9
15	8	s'	obj	15	9
15	9	affanna	acl:relcl	15	4
16	1	E	cc	17	1
16	2	come	advmod	17	1
16	3	noi	nsubj	17	1
16	4	lo	det	16	5
16	5	mal	obj	17	1
16	6	ch'	obj	16	8
16	7	avem	aux	16	8
16	8	sofferto	acl:relcl	16	5
17	1	perdoniamo	root	0	0
17	2	a	case	17	3
17	3	ciascuno	obl	17	1
17	4	e	cc	17	1
17	5	tu	nsubj	17	6
17	6	perdona	conj	17	1
18	1	benigno	advmod	17	6
18	2	e	cc	17	6
18	3	non	advmod	18	4
