line	token	word	deprel	head_line	head_token
1	1	Tant'	advmod	1	6
1	2	eran	cop	1	6
1	3	li	det	1	4
1	4	occhi	nsubj	1	6
1	5	miei	det:poss	1	4
1	6	fissi	root	0	0
1	7	e	cc	1	8
1	8	attenti	conj	1	6
2	1	a	case	2	2
2	2	disbramarsi	obl	1	8
2	3	la	det	2	5
2	4	decenne	amod	2	5
2	5	sete	obj	2	2
3	1	che	mark	3	8
3	2	li	det	3	4
3	3	altri	amod	3	4
3	4	sensi	nsubj	3	8
3	5	m'	obl	3	8
3	6	eran	cop	3	8
3	7	tutti	advmod	3	8
3	8	spenti	advcl	1	6
4	1	Ed	cc	4	6
4	2	essi	nsubj	4	6
4	3	quinci	advmod	4	6
4	4	e	cc	4	5
4	5	quindi	advmod	4	6
4	6	avien	root	0	0
4	7	parete	obj	4	6
5	1	di	case	5	3
5	2	non	advmod	5	3
5	3	caler	nmod	4	7
5	4	così	advmod	6	3
5	5	lo	det	5	7
5	6	santo	amod	5	7
5	7	riso	nsubj	6	3
6	1	a	case	6	2
6	2	sé	obl	6	3
6	3	traéli	parataxis	4	6
6	4	con	case	6	7
6	5	l'	det	6	7
6	6	antica	amod	6	7
6	7	rete	obl	6	3
7	1	quando	mark	7	6
7	2	per	case	7	3
7	3	forza	obl	7	6
7	4	mi	expl	7	6
7	5	fu	aux	7	6
7	6	vòlto	advcl	4	6
7	7	il	det	7	8
7	8	viso	nsubj	7	6
8	1	ver'	case	8	3
8	2	la	det	8	3
8	3	sinistra	obl	7	6
8	4	mia	amod	8	3
8	5	da	case	8	7
8	6	quelle	det	8	7
8	7	dee	obl	7	6
9	1	perch'	mark	9	3
9	2	io	nsubj	9	3
9	3	udi'	advcl	7	6
9	4	da	case	9	5
9	5	loro	obl	9	3
9	6	un	det	9	8
9	7	Troppo	advmod	9	8
9	8	fiso	obj	9	3
10	1	e	cc	12	7
10	2	la	det	10	3
10	3	disposizion	nsubj	12	7
10	4	ch'	nsubj	10	7
10	5	a	mark	10	6
10	6	veder	xcomp	10	7
10	7	èe	acl:relcl	10	3
11	1	ne	case	11	3
11	2	li	det	11	3
11	3	occhi	obl	10	7
11	4	pur	advmod	11	5
11	5	testé	advmod	11	8
11	6	dal	case	11	7
11	7	sol	obl	11	8
11	8	percossi	amod	11	3
12	1	sanza	case	12	3
12	2	la	det	12	3
12	3	vista	obl	12	5
12	4	alquanto	advmod	12	5
12	5	esser	xcomp	12	7
12	6	mi	obj	12	7
12	7	fée	conj	4	6
13	1	Ma	cc	16	1
13	2	poi	advmod	16	1
13	3	ch'	mark	13	8
13	4	al	case	13	5
13	5	poco	obl	13	8
13	6	il	det	13	7
13	7	viso	obj	13	8
13	8	riformossi	advcl	16	1
14	1	e	cc	14	2
14	2	dico	conj	16	1
14	3	al	case	14	4
14	4	poco	obj	14	2
14	5	per	case	14	6
14	6	rispetto	obl	14	2
14	7	al	case	14	8
14	8	molto	nmod	14	6
15	1	sensibile	amod	14	8
15	2	onde	obl	15	6
15	3	a	case	15	4
15	4	forza	obl	15	6
15	5	mi	obj	15	6
