line	token	word	deprel	head_line	head_token
1	1	Quanto	advmod	2	6
1	2	tra	case	1	4
1	3	l'	det	1	4
1	4	ultimar	obl	2	6
1	5	de	case	1	7
1	6	l'	det	1	7
1	7	ora	nmod	1	4
1	8	terza	amod	1	7
2	1	e	cc	1	4
2	2	'l	det	2	3
2	3	principio	conj	1	4
2	4	del	case	2	5
2	5	dì	nmod	2	3
2	6	par	advcl	4	2
2	7	de	case	2	9
2	8	la	det	2	9
2	9	spera	nsubj	2	6
3	1	che	nsubj	3	7
3	2	sempre	advmod	3	7
3	3	a	case	3	4
3	4	guisa	obl	3	7
3	5	di	case	3	6
3	6	fanciullo	nmod	3	4
3	7	scherza	acl:relcl	2	9
4	1	tanto	advmod	4	2
4	2	pareva	root	0	0
4	3	già	advmod	4	2
4	4	inver'	case	4	6
4	5	la	det	4	6
4	6	sera	obl	4	2
5	1	essere	aux	5	7
5	2	al	case	5	3
5	3	sol	nsubj	5	7
5	4	del	case	5	6
5	5	suo	det:poss	5	6
5	6	corso	nmod	5	3
5	7	rimaso	xcomp	4	2
6	1	vespero	nsubj	6	7
6	2	là	advmod	6	7
6	3	e	cc	6	1
6	4	qui	advmod	6	7
6	5	mezza	amod	6	6
6	6	notte	conj	6	1
6	7	era	conj	4	2
7	1	E	conj	7	5
7	2	i	det	7	3
7	3	raggi	nsubj	7	5
7	4	ne	obl	7	5
7	5	ferien	root	0	0
7	6	per	case	7	7
7	7	mezzo	obl	7	5
7	8	'l	det	7	9
7	9	naso	nmod	7	7
8	1	perché	mark	8	4
8	2	per	case	8	3
8	3	noi	obl	8	4
8	4	girato	advcl	7	5
8	5	era	aux	8	4
8	6	sì	advmod	8	4
8	7	'l	det	8	8
8	8	monte	nsubj	8	4
9	1	che	mark	9	4
9	2	già	advmod	9	4
9	3	dritti	advmod	9	4
9	4	andavamo	advcl	8	4
9	5	inver'	case	9	7
9	6	l'	det	9	7
9	7	occaso	obl	9	4
10	1	quand'	mark	10	3
10	2	io	nsubj	10	3
10	3	senti'	advcl	7	5
10	4	a	case	10	5
10	5	me	obl	10	6
10	6	gravar	xcomp	10	3
10	7	la	det	10	8
10	8	fronte	obj	10	6
11	1	a	case	11	3
11	2	lo	det	11	3
11	3	splendore	obl	10	6
11	4	assai	advmod	11	5
11	5	più	advmod	11	3
11	6	che	mark	11	8
11	7	di	case	11	8
11	8	prima	obl	11	5
12	1	e	conj	10	3
12	2	stupor	conj	10	3
12	3	m'	obl	12	4
12	4	eran	cop	12	2
12	5	le	det	12	6
12	6	cose	nsubj	12	2
12	7	non	advmod	12	8
12	8	conte	amod	12	6
13	1	ond'	mark	13	3
13	2	io	nsubj	13	3
13	3	levai	advcl	10	3
13	4	le	det	13	5
13	5	mani	obj	13	3
13	6	inver'	case	13	8
13	7	la	det	13	8
13	8	cima	obl	13	3
14	1	de	case	14	4
14	2	le	det	14	4
14	3	mie	det:poss	14	4
14	4	ciglia	nmod	13	8
14	5	e	conj	13	3
14	6	fecimi	conj	13	3
14	7	'l	det	14	8
14	8	solecchio	obj	14	6
15	1	che	nsubj	15	5
15	2	del	case	15	3
15	3	soverchio	obl	15	5
15	4	visibile	obj	15	5
15	5	lima	acl:relcl	14	8
16	1	Come	advmod	22	3
16	2	quando	mark	17	1
16	3	da	case	16	5
16	4	l'	det	16	5
16	5	acqua	obl	17	1
16	6	o	cc	16	9
16	7	da	case	16	9
16	8	lo	det	16	9
16	9	specchio	conj	16	5
17	1	salta	advcl	22	3
17	2	lo	det	17	3
17	3	raggio	nsubj	17	1
17	4	a	case	17	7
17	5	l'	det	17	7
17	6	opposita	amod	17	7
17	7	parte	obl	17	1
18	1	salendo	advcl	17	1
18	2	su	advmod	18	1
18	3	per	case	18	5
18	4	lo	det	18	5
18	5	modo	obl	18	1
18	6	parecchio	amod	18	5
19	1	a	case	19	2
19	2	quel	nmod	18	5
19	3	che	nsubj	19	4
19	4	scende	acl:relcl	19	2
19	5	e	cc	19	8
19	6	tanto	advmod	19	8
19	7	si	expl	19	8
19	8	diparte	conj	17	1
20	1	dal	case	20	2
20	2	cader	obl	19	8
20	3	de	case	20	5
20	4	la	det	20	5
20	5	pietra	nmod	20	2
20	6	in	case	20	8
20	7	igual	amod	20	8
20	8	tratta	obl	19	8
21	1	sì	advmod	21	2
21	2	come	mark	21	3
21	3	mostra	advcl	19	8
21	4	esperïenza	nsubj	21	3
21	5	e	cc	21	6
21	6	arte	conj	21	4
22	1	così	advmod	22	3
22	2	mi	obl	22	3
22	3	parve	root	0	0
22	4	da	case	22	5
22	5	luce	obl	23	6
22	6	rifratta	amod	22	5
23	1	quivi	advmod	23	6
23	2	dinanzi	advmod	23	6
23	3	a	case	23	4
23	4	me	obl	23	2
23	5	esser	aux	23	6
23	6	percosso	xcomp	22	3
24	1	per	mark	24	9
24	2	che	mark	24	9
24	3	a	case	24	4
24	4	fuggir	obl	24	9
24	5	la	det	24	7
24	6	mia	det:poss	24	7
24	7	vista	nsubj	24	8
24	8	fu	cop	24	9
24	9	ratta	advcl	22	3
25	1	Che	obj	25	2
25	2	è	ccomp	27	1
25	3	quel	nsubj	25	2
25	4	dolce	amod	25	5
25	5	padre	vocative	27	1
25	6	a	case	25	7
25	7	che	obl	25	9
25	8	non	advmod	25	9
25	9	posso	acl:relcl	25	3
26	1	schermar	xcomp	25	9
26	2	lo	det	26	3
26	3	viso	obj	26	1
26	4	tanto	advmod	26	1
26	5	che	mark	26	7
26	6	mi	obj	26	7
26	7	vaglia	advcl	26	1
27	1	diss'	root	0	0
27	2	io	nsubj	27	1
27	3	e	cc	27	4
27	4	pare	ccomp	27	1
27	5	inver'	advmod	27	4
27	6	noi	obl	27	4
27	7	esser	aux	27	8
27	8	mosso	xcomp	27	4
28	1	Non	advmod	28	3
28	2	ti	obj	28	3
28	3	maravigliar	ccomp	29	7
28	4	s'	mark	28	7
28	5	ancor	advmod	28	7
28	6	t'	obj	28	7
28	7	abbaglia	advcl	28	3
29	1	la	det	29	2
29	2	famiglia	nsubj	28	7
29	3	del	case	29	4
29	4	cielo	nmod	29	2
29	5	a	case	29	6
29	6	me	obl	29	7
29	7	rispuose	root	0	0
30	1	messo	ccomp	29	7
30	2	è	cop	30	1
30	3	che	nsubj	30	4
30	4	viene	acl:relcl	30	1
30	5	ad	mark	30	6
30	6	invitar	xcomp	30	4
30	7	ch'	mark	30	9
30	8	om	nsubj	30	9
30	9	saglia	ccomp	30	6
31	1	Tosto	advmod	31	2
31	2	sarà	root	0	0
31	3	ch'	mark	32	3
31	4	a	case	31	5
31	5	veder	obl	32	3
31	6	queste	det	31	7
31	7	cose	obj	31	5
32	1	non	advmod	32	3
32	2	ti	obl	32	3
32	3	fia	ccomp	31	2
32	4	grave	nsubj	32	3
32	5	ma	cc	32	6
32	6	fieti	conj	32	3
32	7	diletto	nsubj	32	6
33	1	quanto	advmod	33	6
33	2	natura	nsubj	33	6
33	3	a	case	33	4
33	4	sentir	xcomp	33	6
33	5	ti	obj	33	6
33	6	dispuose	advcl	32	6
34	1	Poi	advmod	34	2
34	2	giunti	conj	35	4
34	3	fummo	aux	34	2
34	4	a	case	34	6
34	5	l'	det	34	6
34	6	angel	obl	34	2
34	7	benedetto	amod	34	6
35	1	con	case	35	3
35	2	lieta	amod	35	3
35	3	voce	obl	35	4
35	4	disse	root	0	0
35	5	Intrate	ccomp	35	4
35	6	quinci	advmod	35	5
36	1	ad	case	36	3
36	2	un	det	36	3
