line	token	word	deprel	head_line	head_token
1	1	Cantando	advcl	2	1
1	2	come	case	1	3
1	3	donna	obl	1	1
1	4	innamorata	amod	1	3
2	1	continüò	root	0	0
2	2	col	case	2	3
2	3	fin	obl	2	1
2	4	di	case	2	6
2	5	sue	det:poss	2	6
2	6	parole	nmod	2	3
3	1	Beati	ccomp	2	1
3	2	quorum	nmod	3	5
3	3	tecta	nsubj	3	1
3	4	sunt	aux	3	3
3	5	peccata	nsubj	3	3
4	1	E	cc	7	3
4	2	come	case	4	3
4	3	ninfe	obl	7	3
4	4	che	nsubj	4	6
4	5	si	expl	4	6
4	6	givan	acl:relcl	4	3
4	7	sole	amod	4	3
5	1	per	case	5	4
5	2	le	det	5	4
5	3	salvatiche	amod	5	4
5	4	ombre	obl	4	6
5	5	disïando	advcl	4	6
6	1	qual	obj	6	3
6	2	di	mark	6	3
6	3	veder	xcomp	5	5
6	4	qual	obj	6	6
6	5	di	mark	6	6
6	6	fuggir	conj	6	3
6	7	lo	det	6	8
6	8	sole	obj	6	6
7	1	allor	advmod	7	3
7	2	si	expl	7	3
7	3	mosse	root	0	0
7	4	contra	case	7	6
7	5	'l	det	7	6
7	6	fiume	obl	7	3
7	7	andando	advcl	7	3
8	1	su	advmod	7	7
8	2	per	case	8	4
8	3	la	det	8	4
8	4	riva	obl	7	7
8	5	e	cc	9	5
8	6	io	nsubj	9	5
8	7	pari	amod	8	6
8	8	di	case	8	9
8	9	lei	nmod	8	7
9	1	picciol	amod	9	2
9	2	passo	obj	9	5
9	3	con	case	9	4
9	4	picciol	obl	9	5
9	5	seguitando	conj	7	3
10	1	Non	advmod	10	2
10	2	eran	root	0	0
10	3	cento	nsubj	10	2
10	4	tra	case	10	6
10	5	suoi	det:poss	10	6
10	6	passi	obl	10	2
10	7	e	cc	10	8
10	8	miei	conj	10	6
11	1	quando	mark	11	5
11	2	le	det	11	3
11	3	ripe	nsubj	11	5
11	4	igualmente	advmod	11	5
11	5	dier	advcl	10	2
11	6	volta	obj	11	5
12	1	per	case	12	2
12	2	modo	obl	11	5
12	3	ch'	mark	12	7
12	4	a	case	12	5
12	5	levante	obl	12	7
12	6	mi	obj	12	7
12	7	rendei	acl:relcl	12	2
13	1	Né	advmod	13	7
13	2	ancor	advmod	13	7
13	3	fu	cop	13	7
13	4	così	advmod	13	7
13	5	nostra	det	13	6
13	6	via	nsubj	13	7
13	7	molta	root	0	0
14	1	quando	mark	14	8
14	2	la	det	14	3
14	3	donna	nsubj	14	8
14	4	tutta	amod	14	3
14	5	a	case	14	6
14	6	me	obl	14	8
14	7	si	obj	14	8
14	8	torse	advcl	13	7
15	1	dicendo	advcl	14	8
15	2	Frate	vocative	15	4
