line	token	word	deprel	head_line	head_token
1	1	Nel	case	1	2
1	2	tempo	obl	4	2
1	3	che	obl	1	6
1	4	Iunone	nsubj	1	6
1	5	era	cop	1	6
1	6	crucciata	acl:relcl	1	2
2	1	per	case	2	2
2	2	Semelè	obl	1	6
2	3	contra	case	2	5
2	4	'l	det	2	5
2	5	sangue	obl	1	6
2	6	tebano	amod	2	5
3	1	come	mark	3	2
3	2	mostrò	advcl	4	2
3	3	una	det	3	6
3	4	e	cc	3	5
3	5	altra	det	3	6
3	6	fïata	obl	3	2
4	1	Atamante	nsubj	4	2
4	2	divenne	root	0	0
4	3	tanto	advmod	4	4
4	4	insano	xcomp	4	2
5	1	che	mark	7	1
5	2	veggendo	advcl	7	1
5	3	la	det	5	4
5	4	moglie	obj	5	2
5	5	con	case	5	7
5	6	due	nummod	5	7
5	7	figli	nmod	5	4
6	1	andar	xcomp	5	2
6	2	carcata	xcomp	6	1
6	3	da	case	6	5
6	4	ciascuna	det	6	5
6	5	mano	obl	6	2
7	1	gridò	advcl	4	2
7	2	Tendiam	obj	7	1
7	3	le	det	7	4
7	4	reti	obj	7	2
7	5	sì	mark	7	8
7	6	ch'	mark	7	8
7	7	io	nsubj	7	8
7	8	pigli	advcl	7	2
8	1	la	det	8	2
8	2	leonessa	obj	7	8
8	3	e	cc	8	4
8	4	leoncini	conj	8	2
8	5	al	case	8	6
8	6	varco	obl	7	8
9	1	e	cc	9	3
9	2	poi	advmod	9	3
9	3	distese	conj	7	1
9	4	i	det	9	6
9	5	dispietati	amod	9	6
9	6	artigli	obj	9	3
10	1	prendendo	advcl	9	3
10	2	l'	det	10	3
10	3	un	obj	10	1
10	4	ch'	nsubj	10	5
10	5	avea	acl:relcl	10	3
10	6	nome	obj	10	5
10	7	Learco	appos	10	6
11	1	e	cc	11	2
11	2	rotollo	conj	9	3
11	3	e	cc	11	4
11	4	percosselo	conj	11	2
11	5	ad	case	11	7
11	6	un	det	11	7
11	7	sasso	obl	11	4
12	1	e	cc	12	4
12	2	quella	nsubj	12	4
12	3	s'	obj	12	4
12	4	annegò	conj	11	4
12	5	con	case	12	8
12	6	l'	det	12	8
12	7	altro	amod	12	8
12	8	carco	obl	12	4
13	1	E	conj	20	2
13	2	quando	mark	13	5
13	3	la	det	13	4
13	4	fortuna	nsubj	13	5
13	5	volse	advcl	20	2
13	6	in	case	13	7
13	7	basso	obl	13	5
14	1	l'	det	14	2
14	2	altezza	obj	13	5
14	3	de'	case	14	4
14	4	Troian	nmod	14	2
14	5	che	nsubj	14	7
14	6	tutto	obj	14	7
14	7	ardiva	acl:relcl	14	4
15	1	sì	advmod	15	9
15	2	che	mark	15	9
15	3	'nsieme	advmod	15	9
15	4	col	case	15	5
15	5	regno	obl	15	9
15	6	il	det	15	7
15	7	re	nsubj	15	9
15	8	fu	aux	15	9
15	9	casso	advcl	13	5
16	1	Ecuba	nsubj	20	2
16	2	trista	amod	16	1
16	3	misera	amod	16	1
16	4	e	cc	16	5
16	5	cattiva	amod	16	1
17	1	poscia	advmod	17	3
17	2	che	mark	17	3
17	3	vide	advcl	20	2
17	4	Polissena	obj	17	3
17	5	morta	acl	17	4
18	1	e	cc	19	7
18	2	del	case	18	4
18	3	suo	det:poss	18	4
18	4	Polidoro	obl	19	7
18	5	in	case	18	8
18	6	su	case	18	8
18	7	la	det	18	8
18	8	riva	obl	19	7
19	1	del	case	19	2
19	2	mar	nmod	18	8
19	3	si	expl	19	7
19	4	fu	aux	19	7
19	5	la	det	19	6
19	6	dolorosa	nsubj	19	7
19	7	accorta	advcl	20	2
20	1	forsennata	advmod	20	2
20	2	latrò	root	0	0
20	3	sì	advmod	20	2
20	4	come	mark	20	5
20	5	cane	obl	20	2
21	1	tanto	advmod	21	5
21	2	il	det	21	3
21	3	dolor	nsubj	21	5
21	4	le	iobj	21	5
21	5	fé	advcl	20	2
21	6	la	det	21	7
21	7	mente	obj	21	5
21	8	torta	acl	21	7
22	1	Ma	advmod	23	2
22	2	né	cc	22	5
22	3	di	case	22	4
22	4	Tebe	nmod	22	5
22	5	furie	nsubj	23	2
22	6	né	cc	22	5
22	7	troiane	conj	22	5
23	1	si	expl	23	2
23	2	vider	root	0	0
23	3	mäi	advmod	23	2
23	4	in	case	23	7
23	5	alcun	det	23	7
23	6	tanto	advmod	23	7
23	7	crude	obl	23	2
24	1	non	advmod	24	2
24	2	punger	xcomp	23	7
24	3	bestie	obj	24	2
24	4	nonché	cc	24	3
24	5	membra	conj	24	3
