line	token	word	deprel	head_line	head_token
1	1	La	det	1	2
1	2	bocca	obj	1	3
1	3	sollevò	root	0	0
1	4	dal	case	1	6
1	5	fiero	amod	1	6
1	6	pasto	obl	1	3
2	1	quel	det	2	2
2	2	peccator	nsubj	1	3
2	3	forbendola	advcl	1	3
2	4	a'	case	2	5
2	5	capelli	obl	2	3
3	1	del	case	3	2
3	2	capo	nmod	2	5
3	3	ch'	obj	3	8
3	4	elli	nsubj	3	8
3	5	avea	aux	3	8
3	6	di	case	3	7
3	7	retro	obl	3	8
3	8	guasto	acl:relcl	3	2
4	1	Poi	advmod	4	2
4	2	cominciò	root	0	0
4	3	Tu	nsubj	4	4
4	4	vuo'	ccomp	4	2
4	5	ch'	mark	4	7
4	6	io	nsubj	4	7
4	7	rinovelli	ccomp	4	4
5	1	disperato	amod	5	2
5	2	dolor	obj	4	7
5	3	che	nsubj	5	7
5	4	'l	det	5	5
5	5	cor	obj	5	7
5	6	mi	iobj	5	7
5	7	preme	acl:relcl	5	2
6	1	già	advmod	6	3
6	2	pur	advmod	6	3
6	3	pensando	advcl	5	7
6	4	pria	advmod	6	8
6	5	ch'	mark	6	8
6	6	io	nsubj	6	8
6	7	ne	obl	6	8
6	8	favelli	advcl	4	7
7	1	Ma	cc	9	4
7	2	se	mark	7	7
7	3	le	det	7	5
7	4	mie	det:poss	7	5
7	5	parole	nsubj	7	7
7	6	esser	aux	7	7
7	7	dien	advcl	9	4
7	8	seme	obj	7	7
8	1	che	nsubj	8	2
8	2	frutti	acl:relcl	7	8
8	3	infamia	obj	8	2
8	4	al	case	8	5
8	5	traditor	obl	8	2
8	6	ch'	obj	8	8
8	7	i'	nsubj	8	8
8	8	rodo	acl:relcl	8	5
9	1	parlar	obj	9	4
9	2	e	cc	9	3
9	3	lagrimar	conj	9	1
9	4	vedrai	root	0	0
9	5	insieme	advmod	9	4
10	1	Io	nsubj	10	3
10	2	non	advmod	10	3
10	3	so	root	0	0
10	4	chi	ccomp	10	3
10	5	tu	nsubj	10	4
10	6	se'	cop	10	4
10	7	né	cc	11	1
10	8	per	case	10	10
10	9	che	det	10	10
10	10	modo	obl	11	1
11	1	venuto	conj	10	4
11	2	se'	aux	11	1
11	3	qua	advmod	11	1
11	4	giù	advmod	11	1
11	5	ma	cc	12	2
11	6	fiorentino	xcomp	12	2
12	1	mi	obl	12	2
12	2	sembri	conj	10	3
12	3	veramente	advmod	12	2
12	4	quand'	mark	12	7
12	5	io	nsubj	12	7
12	6	t'	obj	12	7
12	7	odo	advcl	12	2
13	1	Tu	nsubj	13	2
13	2	dei	root	0	0
13	3	saper	xcomp	13	2
13	4	ch'	mark	13	7
13	5	i'	nsubj	13	7
13	6	fui	cop	13	7
13	7	conte	ccomp	13	3
13	8	Ugolino	appos	13	7
14	1	e	cc	14	5
14	2	questi	nsubj	14	5
14	3	è	cop	14	5
14	4	l'	det	14	5
14	5	arcivescovo	conj	13	2
14	6	Ruggieri	appos	14	5
15	1	or	advmod	15	3
15	2	ti	iobj	15	3
15	3	dirò	conj	14	5
15	4	perché	mark	15	8
15	5	i	nsubj	15	8
15	6	son	cop	15	8
15	7	tal	advmod	15	8
15	8	vicino	ccomp	15	3
16	1	Che	mark	17	6
16	2	per	case	16	4
16	3	l'	det	16	4
16	4	effetto	obl	17	6
16	5	de'	case	16	8
16	6	suo'	det:poss	16	8
16	7	mai	amod	16	8
16	8	pensieri	nmod	16	4
17	1	fidandomi	advcl	17	6
17	2	di	case	17	3
17	3	lui	obl	17	1
17	4	io	nsubj	17	6
17	5	fossi	aux	17	6
17	6	preso	ccomp	18	4
18	1	e	cc	18	3
18	2	poscia	advmod	18	3
18	3	morto	conj	17	6
18	4	dir	nsubj	18	6
18	5	non	advmod	18	6
18	6	è	root	0	0
18	7	mestieri	attr	18	6
19	1	però	advmod	21	1
19	2	quel	obj	21	1
19	3	che	obj	19	7
19	4	non	advmod	19	7
19	5	puoi	aux	19	7
19	6	avere	aux	19	7
19	7	inteso	acl:relcl	19	2
20	1	cioè	mark	20	7
20	2	come	mark	20	7
20	3	la	det	20	4
20	4	morte	nsubj	20	6
