line	token	word	deprel	head_line	head_token
1	1	Di	case	1	3
1	2	nova	amod	1	3
1	3	pena	nmod	1	7
1	4	mi	iobj	1	5
1	5	conven	root	0	0
1	6	far	xcomp	1	5
1	7	versi	obj	1	6
2	1	e	cc	2	2
2	2	dar	conj	1	6
2	3	matera	obj	2	2
2	4	al	case	2	6
2	5	ventesimo	nummod	2	6
2	6	canto	obl	2	2
3	1	de	case	3	4
3	2	la	det	3	4
3	3	prima	amod	3	4
3	4	canzon	nmod	2	6
3	5	ch'	nsubj	3	6
3	6	è	acl:relcl	3	4
3	7	d'	case	3	9
3	8	i	det	3	9
3	9	sommersi	obl	3	6
4	1	Io	nsubj	4	4
4	2	era	cop	4	4
4	3	già	advmod	4	4
4	4	disposto	root	0	0
4	5	tutto	advmod	4	6
4	6	quanto	advmod	4	4
5	1	a	mark	5	2
5	2	riguardar	xcomp	4	4
5	3	ne	case	5	6
5	4	lo	det	5	6
5	5	scoperto	amod	5	6
5	6	fondo	obl	5	2
6	1	che	nsubj	6	3
6	2	si	expl	6	3
6	3	bagnava	acl:relcl	5	6
6	4	d'	case	6	6
6	5	angoscioso	amod	6	6
6	6	pianto	obl	6	3
7	1	e	cc	7	2
7	2	vidi	conj	4	4
7	3	gente	obj	7	2
7	4	per	case	7	6
7	5	lo	det	7	6
7	6	vallon	obl	8	1
7	7	tondo	amod	7	6
8	1	venir	xcomp	7	2
8	2	tacendo	advmod	8	1
8	3	e	cc	8	4
8	4	lagrimando	advmod	8	1
8	5	al	case	8	6
8	6	passo	obl	8	1
9	1	che	obj	9	2
9	2	fanno	acl:relcl	8	6
9	3	le	det	9	4
9	4	letane	nsubj	9	2
9	5	in	case	9	7
9	6	questo	det	9	7
9	7	mondo	obl	9	2
10	1	Come	mark	10	5
10	2	'l	det	10	3
10	3	viso	nsubj	10	5
10	4	mi	obl	10	5
10	5	scese	advcl	11	2
10	6	in	case	10	9
10	7	lor	nmod	10	9
10	8	più	advmod	10	9
10	9	basso	obl	10	5
11	1	mirabilmente	advmod	11	2
11	2	apparve	root	0	0
11	3	esser	aux	11	4
11	4	travolto	xcomp	11	2
12	1	ciascun	nsubj	11	4
12	2	tra	case	12	4
12	3	'l	det	12	4
12	4	mento	obl	11	4
12	5	e	cc	12	7
12	6	'l	det	12	7
12	7	principio	conj	12	4
12	8	del	case	12	9
12	9	casso	nmod	12	7
13	1	ché	mark	13	6
13	2	da	case	13	4
13	3	le	det	13	4
13	4	reni	obl	13	6
13	5	era	aux	13	6
13	6	tornato	advcl	11	2
13	7	'l	det	13	8
13	8	volto	nsubj	13	6
14	1	e	cc	14	6
14	2	in	case	14	3
14	3	dietro	obl	14	4
14	4	venir	nsubj	14	6
14	5	li	obl	14	6
14	6	convenia	conj	11	2
15	1	perché	mark	15	7
15	2	'l	det	15	3
15	3	veder	nsubj	15	7
15	4	dinanzi	advmod	15	3
15	5	era	aux	15	7
15	6	lor	obl	15	7
15	7	tolto	advcl	14	6
16	1	Forse	advmod	17	2
16	2	per	case	16	3
16	3	forza	obl	17	2
16	4	già	advmod	17	2
16	5	di	case	16	6
16	6	parlasia	nmod	16	3
17	1	si	expl	17	2
17	2	travolse	root	0	0
17	3	così	advmod	17	2
17	4	alcun	nsubj	17	2
17	5	del	case	17	6
17	6	tutto	obl	17	2
18	1	ma	cc	18	4
18	2	io	nsubj	18	4
18	3	nol	obj	18	4
18	4	vidi	conj	17	2
18	5	né	cc	18	6
18	6	credo	conj	18	4
18	7	che	mark	18	8
18	8	sia	ccomp	18	6
19	1	Se	mark	19	4
19	2	Dio	nsubj	19	4
19	3	ti	obj	19	4
19	4	lasci	advcl	20	5
19	5	lettor	vocative	20	5
19	6	prender	xcomp	19	4
19	7	frutto	obj	19	6
20	1	di	case	20	3
20	2	tua	det:poss	20	3
20	3	lezione	nmod	19	7
20	4	or	advmod	20	5
20	5	pensa	root	0	0
20	6	per	case	20	7
20	7	te	obl	20	5
