line	token	word	deprel	head_line	head_token
1	1	Poi	advmod	1	2
1	2	che	mark	2	2
1	3	la	det	1	4
1	4	carità	nsubj	2	2
1	5	del	case	1	7
1	6	natio	amod	1	7
1	7	loco	nmod	1	4
2	1	mi	obj	2	2
2	2	strinse	advcl	2	3
2	3	raunai	root	0	0
2	4	le	det	2	5
2	5	fronde	obj	2	3
2	6	sparte	amod	2	5
3	1	e	cc	3	2
3	2	rende'	conj	2	3
3	3	le	obj	3	2
3	4	a	case	3	5
3	5	colui	obl	3	2
3	6	ch'	nsubj	3	9
3	7	era	cop	3	9
3	8	già	advmod	3	9
3	9	fioco	acl:relcl	3	5
4	1	Indi	advmod	4	2
4	2	venimmo	root	0	0
4	3	al	case	4	4
4	4	fine	obl	4	2
4	5	ove	obl	4	7
4	6	si	expl	4	7
4	7	parte	acl:relcl	4	4
5	1	lo	det	5	3
5	2	secondo	amod	5	3
5	3	giron	nsubj	4	7
5	4	dal	case	5	5
5	5	terzo	obl	4	7
5	6	e	cc	6	2
5	7	dove	obl	6	2
6	1	si	expl	6	2
6	2	vede	acl:relcl	4	4
6	3	di	case	6	4
6	4	giustizia	nmod	6	6
6	5	orribil	amod	6	6
6	6	arte	nsubj	6	2
7	1	A	mark	7	3
7	2	ben	advmod	7	3
7	3	manifestar	advcl	8	1
7	4	le	det	7	5
7	5	cose	obj	7	3
7	6	nove	amod	7	5
8	1	dico	root	0	0
8	2	che	mark	8	3
8	3	arrivammo	ccomp	8	1
8	4	ad	case	8	6
8	5	una	det	8	6
8	6	landa	obl	8	3
9	1	che	nsubj	9	7
9	2	dal	case	9	4
9	3	suo	det:poss	9	4
9	4	letto	obl	9	7
9	5	ogne	det	9	6
9	6	pianta	obj	9	7
9	7	rimove	acl:relcl	8	6
10	1	La	det	10	3
10	2	dolorosa	amod	10	3
10	3	selva	nsubj	10	6
10	4	l'	expl	10	6
10	5	è	cop	10	6
10	6	ghirlanda	conj	12	2
11	1	intorno	advmod	10	6
11	2	come	mark	11	4
11	3	'l	det	11	4
11	4	fosso	advcl	10	6
11	5	tristo	amod	11	4
11	6	ad	case	11	7
11	7	essa	obl	11	4
12	1	quivi	advmod	12	2
12	2	fermammo	root	0	0
12	3	i	det	12	4
12	4	passi	obj	12	2
12	5	a	case	12	6
12	6	randa	obl	12	2
12	7	a	case	12	8
12	8	randa	conj	12	6
13	1	Lo	det	13	2
13	2	spazzo	nsubj	13	5
13	3	era	cop	13	5
13	4	una	det	13	5
13	5	rena	root	0	0
13	6	arida	amod	13	5
13	7	e	cc	13	8
13	8	spessa	amod	13	5
14	1	non	advmod	14	5
14	2	d'	case	14	4
14	3	altra	amod	14	4
14	4	foggia	obl	14	5
14	5	fatta	acl	13	5
14	6	che	mark	14	7
14	7	colei	obl	14	5
15	1	che	nsubj	15	8
15	2	fu	aux	15	8
15	3	da'	case	15	4
15	4	piè	obl	15	8
15	5	di	case	15	6
15	6	Caton	nmod	15	4
15	7	già	advmod	15	8
15	8	soppressa	acl:relcl	14	7
16	1	O	vocative	16	2
16	2	vendetta	vocative	16	7
16	3	di	case	16	4
16	4	Dio	nmod	16	2
16	5	quanto	advmod	16	7
16	6	tu	nsubj	16	7
16	7	dei	root	0	0
17	1	esser	aux	17	2
17	2	temuta	xcomp	16	7
17	3	da	case	17	4
17	4	ciascun	obl	17	2
17	5	che	nsubj	17	6
17	6	legge	acl:relcl	17	4
18	1	ciò	obj	17	6
18	2	che	nsubj	18	4
18	3	fu	cop	18	4
18	4	manifesto	acl:relcl	18	1
18	5	a	case	18	7
18	6	li	det	18	7
18	7	occhi	obl	18	4
18	8	mei	det:poss	18	7
19	1	D'	case	19	2
19	2	anime	nmod	19	6
19	3	nude	amod	19	2
19	4	vidi	root	0	0
19	5	molte	det	19	6
19	6	gregge	obj	19	4
20	1	che	nsubj	20	2
20	2	piangean	acl:relcl	19	6
20	3	tutte	det	20	1
20	4	assai	advmod	20	5
20	5	miseramente	advmod	20	2
21	1	e	cc	21	2
21	2	parea	conj	19	4
21	3	posta	xcomp	21	2
21	4	lor	obl	21	3
21	5	diversa	amod	21	6
21	6	legge	nsubj	21	2
22	1	Supin	advmod	22	2
22	2	giacea	root	0	0
22	3	in	case	22	4
22	4	terra	obl	22	2
22	5	alcuna	det	22	6
22	6	gente	nsubj	22	2
23	1	alcuna	nsubj	23	3
23	2	si	expl	23	3
23	3	sedea	conj	22	2
23	4	tutta	advmod	23	5
23	5	raccolta	advmod	23	3
24	1	e	cc	24	3
24	2	altra	nsubj	24	3
24	3	andava	conj	23	3
24	4	continüamente	advmod	24	3
25	1	Quella	nsubj	25	7
25	2	che	nsubj	25	3
25	3	giva	acl:relcl	25	1
25	4	'ntorno	advmod	25	3
25	5	era	cop	25	7
25	6	più	advmod	25	7
25	7	molta	root	0	0
