line	token	word	deprel	head_line	head_token
1	1	Nel	case	1	2
1	2	mezzo	obl	2	2
1	3	del	case	1	4
1	4	cammin	nmod	1	2
1	5	di	case	1	7
1	6	nostra	det:poss	1	7
1	7	vita	nmod	1	4
2	1	mi	expl	2	2
2	2	ritrovai	root	0	0
2	3	per	case	2	5
2	4	una	det	2	5
2	5	selva	obl	2	2
2	6	oscura	amod	2	5
3	1	ché	mark	3	6
3	2	la	det	3	4
3	3	diritta	amod	3	4
3	4	via	nsubj	3	6
3	5	era	aux	3	6
3	6	smarrita	advcl	2	2
4	1	Ahi	discourse	4	7
4	2	quanto	advmod	4	9
4	3	a	mark	4	4
4	4	dir	nsubj	4	7
4	5	qual	attr	4	6
4	6	era	ccomp	4	4
4	7	è	root	0	0
4	8	cosa	attr	4	7
4	9	dura	amod	4	8
5	1	esta	det	5	2
5	2	selva	nsubj	4	6
5	3	selvaggia	amod	5	2
5	4	e	cc	5	5
5	5	aspra	conj	5	3
5	6	e	cc	5	7
5	7	forte	conj	5	5
6	1	che	nsubj	6	4
6	2	nel	case	6	3
6	3	pensier	obl	6	4
6	4	rinova	acl:relcl	5	2
6	5	la	det	6	6
6	6	paura	obj	6	4
7	1	Tant'	advmod	7	3
7	2	è	cop	7	3
7	3	amara	conj	9	1
7	4	che	mark	7	8
7	5	poco	nsubj	7	8
7	6	è	cop	7	8
7	7	più	advmod	7	8
7	8	morte	advcl	7	3
8	1	ma	cc	9	1
8	2	per	mark	8	3
8	3	trattar	advcl	9	1
8	4	del	case	8	5
8	5	ben	obl	8	3
8	6	ch'	obj	8	9
8	7	i'	nsubj	8	9
8	8	vi	obl	8	9
8	9	trovai	acl:relcl	8	5
9	1	dirò	root	0	0
9	2	de	case	9	5
9	3	l'	det	9	5
9	4	altre	amod	9	5
9	5	cose	obl	9	1
9	6	ch'	obj	9	10
9	7	i'	nsubj	9	10
9	8	v'	obl	9	10
9	9	ho	aux	9	10
9	10	scorte	acl:relcl	9	5
10	1	Io	nsubj	10	3
10	2	non	advmod	10	3
10	3	so	root	0	0
10	4	ben	advmod	10	5
10	5	ridir	xcomp	10	3
10	6	com'	mark	10	9
10	7	i'	nsubj	10	9
10	8	v'	obl	10	9
10	9	intrai	ccomp	10	5
11	1	tant'	advmod	11	3
11	2	era	cop	11	3
11	3	pien	advcl	10	3
11	4	di	case	11	5
11	5	sonno	obl	11	3
11	6	a	case	11	8
11	7	quel	det	11	8
11	8	punto	obl	11	3
12	1	che	mark	12	5
12	2	la	det	12	4
12	3	verace	amod	12	4
12	4	via	obj	12	5
12	5	abbandonai	advcl	11	3
13	1	Ma	cc	16	1
13	2	poi	advmod	16	1
13	3	ch'	mark	13	11
13	4	i'	nsubj	13	11
13	5	fui	aux	13	11
13	6	al	case	13	7
13	7	piè	obl	13	11
13	8	d'	case	13	10
13	9	un	det	13	10
13	10	colle	nmod	13	7
13	11	giunto	advcl	16	1
14	1	là	advmod	14	3
14	2	dove	mark	14	3
14	3	terminava	advcl	13	11
14	4	quella	det	14	5
14	5	valle	nsubj	14	3
15	1	che	nsubj	15	8
15	2	m'	iobj	15	8
15	3	avea	aux	15	8
15	4	di	case	15	5
15	5	paura	obl	15	8
15	6	il	det	15	7
15	7	cor	obj	15	8
15	8	compunto	acl:relcl	14	5
16	1	guardai	root	0	0
16	2	in	case	16	3
16	3	alto	obl	16	1
16	4	e	cc	16	5
16	5	vidi	conj	16	1
16	6	le	det	16	8
16	7	sue	det:poss	16	8
16	8	spalle	obj	16	5
17	1	vestite	acl	16	8
17	2	già	advmod	17	1
17	3	de'	case	17	4
17	4	raggi	obl	17	1
17	5	del	case	17	6
17	6	pianeta	nmod	17	4
18	1	che	nsubj	18	2
18	2	mena	acl:relcl	17	6
18	3	dritto	advmod	18	2
18	4	altrui	obj	18	2
18	5	per	case	18	7
18	6	ogne	det	18	7
18	7	calle	obl	18	2
19	1	Allor	advmod	19	7
19	2	fu	cop	19	7
19	3	la	det	19	4
19	4	paura	nsubj	19	7
19	5	un	det	19	6
19	6	poco	advmod	19	7
19	7	queta	root	0	0
20	1	che	nsubj	20	8
20	2	nel	case	20	3
20	3	lago	obl	20	8
20	4	del	case	20	5
20	5	cor	nmod	20	3
20	6	m'	obl	20	8
20	7	era	aux	20	8
20	8	durata	acl:relcl	19	4
21	1	la	det	21	2
21	2	notte	obl	20	8
21	3	ch'	obj	21	5
21	4	i'	nsubj	21	5
21	5	passai	acl:relcl	21	2
21	6	con	case	21	8
21	7	tanta	amod	21	8
21	8	pieta	obl	21	5
22	1	E	cc	26	2
22	2	come	case	22	3
22	3	quei	obl	26	2
22	4	che	nsubj	24	2
22	5	con	case	22	6
22	6	lena	obl	23	1
22	7	affannata	amod	22	6
23	1	uscito	conj	24	2
23	2	fuor	advmod	23	1
23	3	del	case	23	4
23	4	pelago	obl	23	1
23	5	a	case	23	7
23	6	la	det	23	7
23	7	riva	obl	23	1
24	1	si	expl	24	2
24	2	volge	acl:relcl	22	3
24	3	a	case	24	5
24	4	l'	det	24	5
24	5	acqua	obl	24	2
24	6	perigliosa	amod	24	5
24	7	e	cc	24	8
24	8	guata	conj	24	2
25	1	così	advmod	26	2
25	2	l'	det	25	3
25	3	animo	nsubj	26	2
25	4	mio	amod	25	3
25	5	ch'	nsubj	25	7
25	6	ancor	advmod	25	7
25	7	fuggiva	acl:relcl	25	3
26	1	si	expl	26	2
26	2	volse	root	0	0
26	3	a	case	26	4
26	4	retro	obl	26	2
26	5	a	mark	26	6
26	6	rimirar	xcomp	26	2
26	7	lo	det	26	8
26	8	passo	obj	26	6
27	1	che	obj	27	3
27	2	non	advmod	27	3
27	3	lasciò	acl:relcl	26	8
27	4	già	advmod	27	3
27	5	mai	advmod	27	3
27	6	persona	nsubj	27	3
27	7	viva	amod	27	6
28	1	Poi	advmod	29	1
28	2	ch'	mark	28	4
28	3	èi	nsubj	28	4
28	4	posato	advcl	29	1
28	5	un	det	28	6
28	6	poco	advmod	28	4
28	7	il	det	28	8
28	8	corpo	obj	28	4
28	9	lasso	amod	28	8
29	1	ripresi	root	0	0
29	2	via	obj	29	1
29	3	per	case	29	5
29	4	la	det	29	5
29	5	piaggia	obl	29	1
29	6	diserta	amod	29	5
30	1	sì	advmod	30	10
30	2	che	mark	30	10
30	3	'l	det	30	4
30	4	piè	nsubj	30	10
30	5	fermo	amod	30	4
30	6	sempre	advmod	30	7
30	7	era	cop	30	10
30	8	'l	det	30	10
30	9	più	advmod	30	10
30	10	basso	advcl	29	1
31	1	Ed	cc	31	2
31	2	ecco	root	0	0
31	3	quasi	advmod	31	5
31	4	al	case	31	5
31	5	cominciar	obl	31	2
31	6	de	case	31	8
31	7	l'	det	31	8
31	8	erta	nmod	31	5
32	1	una	det	32	2
32	2	lonza	nsubj	31	2
32	3	leggera	amod	32	2
32	4	e	cc	32	5
32	5	presta	amod	32	2
32	6	molto	advmod	32	5
33	1	che	nsubj	33	6
33	2	di	case	33	3
33	3	pel	obl	33	6
33	4	macolato	amod	33	3
33	5	era	aux	33	6
33	6	coverta	acl:relcl	32	2
34	1	e	cc	34	5
34	2	non	advmod	34	5
34	3	mi	obl	34	5
34	4	si	expl	34	5
34	5	partia	conj	31	2
34	6	dinanzi	case	34	8
34	7	al	case	34	8
34	8	volto	obl	34	5
35	1	anzi	cc	35	2
35	2	'mpediva	conj	34	5
35	3	tanto	advmod	35	2
35	4	il	det	35	6
35	5	mio	det:poss	35	6
35	6	cammino	obj	35	2
36	1	ch'	mark	36	8
36	2	i'	nsubj	36	8
36	3	fui	aux	36	8
36	4	per	case	36	5
36	5	ritornar	obl	36	8
36	6	più	advmod	36	7
36	7	volte	obl	36	8
36	8	vòlto	advcl	35	2
37	1	Temp'	nsubj	37	2
37	2	era	root	0	0
37	3	dal	case	37	4
37	4	principio	obl	37	2
37	5	del	case	37	6
37	6	mattino	nmod	37	4
38	1	e	cc	38	4
38	2	'l	det	38	3
38	3	sol	nsubj	38	4
38	4	montava	conj	37	2
38	5	'n	case	38	6
38	6	sù	advmod	38	4
38	7	con	case	38	9
38	8	quelle	det	38	9
38	9	stelle	obl	38	4
39	1	ch'	nsubj	39	2
39	2	eran	acl:relcl	38	9
39	3	con	case	39	4
39	4	lui	obl	39	2
39	5	quando	mark	40	1
39	6	l'	det	39	7
39	7	amor	nsubj	40	1
39	8	divino	amod	39	7
40	1	mosse	advcl	39	2
40	2	di	case	40	3
40	3	prima	advmod	40	1
40	4	quelle	det	40	5
40	5	cose	obj	40	1
40	6	belle	amod	40	5
41	1	sì	advmod	41	8
41	2	ch'	mark	41	8
41	3	a	mark	41	5
41	4	bene	advmod	41	5
41	5	sperar	xcomp	41	8
41	6	m'	iobj	41	7
41	7	era	cop	41	8
41	8	cagione	root	0	0
42	1	di	case	42	3
42	2	quella	det	42	3
42	3	fiera	nmod	41	8
42	4	a	case	42	7
42	5	la	det	42	7
42	6	gaetta	amod	42	7
42	7	pelle	nmod	42	3
43	1	l'	det	43	2
43	2	ora	nsubj	41	8
43	3	del	case	43	4
43	4	tempo	nmod	43	2
43	5	e	cc	43	8
43	6	la	det	43	8
43	7	dolce	amod	43	8
43	8	stagione	conj	43	2
44	1	ma	cc	44	8
44	2	non	advmod	44	3
44	3	sì	advmod	44	8
