line	token	word	deprel	head_line	head_token
1	1	Così	advmod	1	2
1	2	discesi	root	0	0
1	3	del	case	1	4
1	4	cerchio	obl	1	2
1	5	primaio	amod	1	4
2	1	giù	advmod	1	2
2	2	nel	case	2	3
2	3	secondo	obl	1	2
2	4	che	nsubj	2	7
2	5	men	advmod	2	7
2	6	loco	obj	2	7
2	7	cinghia	acl:relcl	2	3
3	1	e	cc	3	4
3	2	tanto	advmod	3	3
3	3	più	amod	3	4
3	4	dolor	conj	2	6
3	5	che	nsubj	3	6
3	6	punge	acl:relcl	3	4
3	7	a	case	3	8
3	8	guaio	obl	3	6
4	1	Stavvi	root	0	0
4	2	Minòs	nsubj	4	1
4	3	orribilmente	advmod	4	1
4	4	e	cc	4	5
4	5	ringhia	conj	4	1
5	1	essamina	conj	4	5
5	2	le	det	5	3
5	3	colpe	obj	5	1
5	4	ne	case	5	6
5	5	l'	det	5	6
5	6	intrata	obl	5	1
6	1	giudica	conj	5	1
6	2	e	cc	6	3
6	3	manda	conj	6	1
6	4	secondo	mark	6	6
6	5	ch'	mark	6	6
6	6	avvinghia	advcl	6	3
7	1	Dico	root	0	0
7	2	che	mark	8	6
7	3	quando	mark	8	2
7	4	l'	det	7	5
7	5	anima	nsubj	8	2
7	6	mal	advmod	7	7
7	7	nata	amod	7	5
8	1	li	obl	8	2
8	2	vien	advcl	8	6
8	3	dinanzi	advmod	8	2
8	4	tutta	advmod	8	6
8	5	si	expl	8	6
8	6	confessa	ccomp	7	1
9	1	e	cc	10	1
9	2	quel	det	9	3
9	3	conoscitor	nsubj	10	1
9	4	de	case	9	6
9	5	le	det	9	6
9	6	peccata	nmod	9	3
10	1	vede	conj	8	6
10	2	qual	det	10	3
10	3	loco	nsubj	10	6
10	4	d'	case	10	5
10	5	inferno	nmod	10	3
10	6	è	ccomp	10	1
10	7	da	case	10	8
10	8	essa	obl	10	6
11	1	cignesi	conj	10	1
11	2	con	case	11	4
11	3	la	det	11	4
11	4	coda	obl	11	1
11	5	tante	det	11	6
11	6	volte	obl	11	1
12	1	quantunque	det	12	2
12	2	gradi	obj	12	3
12	3	vuol	advcl	11	1
12	4	che	mark	12	7
12	5	giù	advmod	12	7
12	6	sia	aux	12	7
12	7	messa	xcomp	12	3
13	1	Sempre	advmod	13	6
13	2	dinanzi	obl	13	6
13	3	a	case	13	4
13	4	lui	nmod	13	2
13	5	ne	obl	13	6
13	6	stanno	root	0	0
13	7	molte	nsubj	13	6
14	1	vanno	conj	13	6
14	2	a	case	14	3
14	3	vicenda	obl	14	1
14	4	ciascuna	nsubj	14	1
14	5	al	case	14	6
14	6	giudizio	obl	14	1
15	1	dicono	conj	14	1
15	2	e	cc	15	3
15	3	odono	conj	15	1
15	4	e	cc	15	8
15	5	poi	advmod	15	8
15	6	son	aux	15	8
15	7	giù	advmod	15	8
15	8	volte	conj	15	3
16	1	O	vocative	16	2
16	2	tu	vocative	17	1
16	3	che	nsubj	16	4
16	4	vieni	acl:relcl	16	2
16	5	al	case	16	7
16	6	doloroso	amod	16	7
16	7	ospizio	obl	16	4
17	1	disse	root	0	0
17	2	Minòs	nsubj	17	1
17	3	a	case	17	4
17	4	me	obl	17	1
17	5	quando	mark	17	7
17	6	mi	obj	17	7
17	7	vide	advcl	17	1
18	1	lasciando	advcl	17	1
18	2	l'	det	18	3
18	3	atto	obj	18	1
18	4	di	case	18	6
18	5	cotanto	amod	18	6
18	6	offizio	nmod	18	3
19	1	guarda	ccomp	17	1
19	2	com'	mark	19	3
19	3	entri	ccomp	19	1
19	4	e	cc	19	9
19	5	di	case	19	6
19	6	cui	obl	19	9
19	7	tu	nsubj	19	9
19	8	ti	obj	19	9
19	9	fide	ccomp	19	1
20	1	non	advmod	20	3
20	2	t'	obj	20	3
20	3	inganni	conj	19	1
20	4	l'	det	20	5
20	5	ampiezza	nsubj	20	3
20	6	de	case	20	8
20	7	l'	det	20	8
20	8	intrare	nmod	20	5
21	1	E	cc	21	3
21	2	'l	det	21	3
21	3	duca	root	0	0
21	4	mio	amod	21	3
21	5	a	case	21	6
21	6	lui	obl	21	3
21	7	Perché	advmod	21	9
21	8	pur	advmod	21	9
21	9	gride	ccomp	21	3
22	1	Non	advmod	22	2
22	2	impedir	root	0	0
22	3	lo	det	22	6
22	4	suo	det:poss	22	6
22	5	fatale	amod	22	6
22	6	andare	obj	22	2
23	1	vuolsi	advcl	22	2
23	2	così	advmod	23	1
23	3	colà	obl	23	1
23	4	dove	advmod	23	6
23	5	si	expl	23	6
23	6	puote	advcl	23	3
24	1	ciò	obj	23	6
24	2	che	nsubj	24	4
24	3	si	expl	24	4
24	4	vuole	acl:relcl	24	1
24	5	e	cc	24	8
24	6	più	advmod	24	8
24	7	non	advmod	24	8
24	8	dimandare	conj	22	2
25	1	Or	advmod	25	2
25	2	incomincian	root	0	0
25	3	le	det	25	5
25	4	dolenti	amod	25	5
25	5	note	nsubj	25	2
26	1	a	mark	26	2
26	2	farmisi	xcomp	25	2
26	3	sentire	xcomp	26	2
26	4	or	advmod	26	6
26	5	son	aux	26	6
26	6	venuto	conj	25	2
27	1	là	obl	26	6
27	2	dove	advmod	27	6
27	3	molto	amod	27	4
27	4	pianto	nsubj	27	6
27	5	mi	obj	27	6
27	6	percuote	advcl	27	1
28	1	Io	nsubj	28	2
28	2	venni	root	0	0
28	3	in	case	28	4
28	4	loco	obl	28	2
28	5	d'	case	28	7
28	6	ogne	det	28	7
28	7	luce	nmod	28	4
28	8	muto	amod	28	4
29	1	che	nsubj	29	2
29	2	mugghia	acl:relcl	28	4
29	3	come	advmod	29	4
29	4	fa	advcl	29	2
29	5	mar	nsubj	29	4
29	6	per	case	29	7
29	7	tempesta	obl	29	4
30	1	se	mark	30	6
30	2	da	case	30	4
30	3	contrari	amod	30	4
30	4	venti	obl	30	6
30	5	è	aux	30	6
30	6	combattuto	advcl	29	4
31	1	La	det	31	2
31	2	bufera	nsubj	32	1
31	3	infernal	amod	31	2
31	4	che	nsubj	31	7
31	5	mai	advmod	31	7
31	6	non	advmod	31	7
31	7	resta	acl:relcl	31	2
32	1	mena	root	0	0
32	2	li	det	32	3
32	3	spirti	obj	32	1
32	4	con	case	32	7
32	5	la	det	32	7
32	6	sua	det	32	7
32	7	rapina	obl	32	1
33	1	voltando	advcl	33	5
33	2	e	cc	33	3
33	3	percotendo	conj	33	1
33	4	li	obj	33	5
33	5	molesta	conj	32	1
34	1	Quando	mark	34	2
34	2	giungon	advcl	36	1
34	3	davanti	advmod	34	2
34	4	a	case	34	6
34	5	la	det	34	6
34	6	ruina	obl	34	2
35	1	quivi	advmod	35	3
35	2	le	det	35	3
35	3	strida	conj	36	1
35	4	il	det	35	5
35	5	compianto	conj	35	3
35	6	il	det	35	7
35	7	lamento	conj	35	5
36	1	bestemmian	root	0	0
36	2	quivi	advmod	36	1
36	3	la	det	36	4
36	4	virtù	obj	36	1
36	5	divina	amod	36	4
37	1	Intesi	root	0	0
37	2	ch'	mark	38	2
37	3	a	case	37	6
37	4	così	advmod	37	5
37	5	fatto	amod	37	6
37	6	tormento	obl	38	2
38	1	enno	cop	38	2
38	2	dannati	ccomp	37	1
38	3	i	det	38	4
38	4	peccator	nsubj	38	2
38	5	carnali	amod	38	4
39	1	che	nsubj	39	4
39	2	la	det	39	3
39	3	ragion	obj	39	4
39	4	sommettono	acl:relcl	38	4
39	5	al	case	39	6
39	6	talento	obl	39	4
40	1	E	cc	43	10
40	2	come	mark	40	6
40	3	li	det	40	4
40	4	stornei	nsubj	40	6
40	5	ne	advmod	40	6
40	6	portan	advcl	43	10
40	7	l'	det	40	8
40	8	ali	obj	40	6
41	1	nel	case	41	3
41	2	freddo	amod	41	3
41	3	tempo	obl	40	6
41	4	a	case	41	5
