line	token	word	deprel	head_line	head_token
1	1	Vexilla	nsubj	1	3
1	2	regis	nmod	1	1
1	3	prodeunt	ccomp	3	1
1	4	inferni	amod	1	2
2	1	verso	case	2	3
2	2	di	case	2	3
2	3	noi	obl	1	3
2	4	però	cc	2	6
2	5	dinanzi	advmod	2	6
2	6	mira	conj	1	3
3	1	disse	root	0	0
3	2	'l	det	3	3
3	3	maestro	nsubj	3	1
3	4	mio	amod	3	3
3	5	se	mark	3	8
3	6	tu	nsubj	3	8
3	7	'l	obj	3	8
3	8	discerni	advcl	2	6
4	1	Come	advmod	6	1
4	2	quando	mark	4	6
4	3	una	det	4	5
4	4	grossa	amod	4	5
4	5	nebbia	nsubj	4	6
4	6	spira	advcl	6	1
5	1	o	cc	5	6
5	2	quando	mark	5	6
5	3	l'	det	5	4
5	4	emisperio	nsubj	5	6
5	5	nostro	amod	5	4
5	6	annotta	advcl	6	1
6	1	par	advcl	7	3
6	2	di	case	6	3
6	3	lungi	obl	6	1
6	4	un	det	6	5
6	5	molin	nsubj	6	1
6	6	che	obj	6	9
6	7	'l	det	6	8
6	8	vento	nsubj	6	9
6	9	gira	acl:relcl	6	5
7	1	veder	csubj	7	3
7	2	mi	expl	7	3
7	3	parve	root	0	0
7	4	un	det	7	6
7	5	tal	amod	7	6
7	6	dificio	obj	7	1
7	7	allotta	acl:relcl	7	6
8	1	poi	advmod	8	6
8	2	per	case	8	4
8	3	lo	det	8	4
8	4	vento	obl	8	6
8	5	mi	expl	8	6
8	6	ristrinsi	conj	7	3
8	7	retro	advmod	8	6
9	1	al	case	9	2
9	2	duca	obl	8	6
9	3	mio	amod	9	2
9	4	ché	mark	9	7
9	5	non	advmod	9	7
9	6	lì	advmod	9	7
9	7	era	advcl	8	6
9	8	altra	amod	9	9
9	9	grotta	nsubj	9	7
10	1	Già	advmod	10	2
10	2	era	root	0	0
10	3	e	cc	10	7
10	4	con	case	10	5
10	5	paura	obl	10	7
10	6	il	obj	10	7
10	7	metto	conj	10	2
10	8	in	case	10	9
10	9	metro	obl	10	7
11	1	là	advmod	10	7
11	2	dove	obl	11	7
11	3	l'	det	11	4
11	4	ombre	nsubj	11	7
11	5	tutte	det	11	4
11	6	eran	cop	11	7
11	7	coperte	advcl	11	1
12	1	e	cc	12	2
12	2	trasparien	conj	11	7
12	3	come	case	12	4
12	4	festuca	obl	12	2
12	5	in	case	12	6
12	6	vetro	nmod	12	4
13	1	Altre	nsubj	13	2
13	2	sono	root	0	0
13	3	a	mark	13	4
13	4	giacere	xcomp	13	2
13	5	altre	nsubj	13	6
13	6	stanno	conj	13	2
13	7	erte	xcomp	13	6
14	1	quella	appos	13	5
14	2	col	case	14	3
14	3	capo	nmod	14	1
14	4	e	cc	14	5
14	5	quella	conj	14	1
14	6	con	case	14	8
14	7	le	det	14	8
14	8	piante	nmod	14	5
15	1	altra	nsubj	15	8
15	2	com'	case	15	3
15	3	arco	obl	15	8
15	4	il	det	15	5
15	5	volto	obj	15	8
15	6	a'	case	15	7
15	7	piè	obl	15	8
15	8	rinverte	conj	13	6
16	1	Quando	mark	16	4
16	2	noi	nsubj	16	4
16	3	fummo	aux	16	4
16	4	fatti	advcl	19	5
16	5	tanto	advmod	16	6
16	6	avante	advmod	16	4
17	1	ch'	mark	17	5
17	2	al	case	17	4
17	3	mio	det:poss	17	4
17	4	maestro	obl	17	5
17	5	piacque	advcl	16	4
17	6	di	mark	17	7
17	7	mostrarmi	xcomp	17	5
18	1	la	det	18	2
18	2	creatura	obj	17	7
18	3	ch'	nsubj	18	4
18	4	ebbe	acl:relcl	18	2
18	5	il	det	18	7
18	6	bel	amod	18	7
18	7	sembiante	obj	18	4
19	1	d'	case	19	2
19	2	innanzi	obl	19	5
19	3	mi	obj	19	5
19	4	si	obj	19	5
19	5	tolse	root	0	0
19	6	e	cc	19	7
19	7	fé	conj	19	5
19	8	restarmi	xcomp	19	7
20	1	Ecco	ccomp	20	3
20	2	Dite	obj	20	1
20	3	dicendo	advcl	19	5
20	4	ed	cc	20	5
20	5	ecco	conj	20	1
20	6	il	det	20	7
20	7	loco	obj	20	5
21	1	ove	advmod	21	2
21	2	convien	acl:relcl	20	7
21	3	che	mark	21	7
21	4	di	case	21	5
21	5	fortezza	obl	21	7
21	6	t'	nsubj	21	7
21	7	armi	ccomp	21	2
22	1	Com'	advmod	22	3
22	2	io	nsubj	22	3
22	3	divenni	appos	23	1
22	4	allor	advmod	22	3
22	5	gelato	xcomp	22	3
22	6	e	cc	22	7
22	7	fioco	conj	22	5
23	1	nol	obj	23	2
23	2	dimandar	root	0	0
23	3	lettor	vocative	23	2
23	4	ch'	mark	23	8
23	5	i'	nsubj	23	8
23	6	non	advmod	23	8
23	7	lo	obj	23	8
23	8	scrivo	advcl	23	2
24	1	però	advmod	24	5
24	2	ch'	mark	24	5
24	3	ogne	det	24	4
24	4	parlar	nsubj	24	5
24	5	sarebbe	advcl	23	8
24	6	poco	xcomp	24	5
25	1	Io	nsubj	25	3
25	2	non	advmod	25	3
25	3	mori'	root	0	0
25	4	e	cc	25	6
25	5	non	advmod	25	6
25	6	rimasi	conj	25	3
25	7	vivo	xcomp	25	6
26	1	pensa	conj	25	3
26	2	oggimai	advmod	26	1
26	3	per	case	26	4
26	4	te	obl	26	1
26	5	s'	mark	26	6
26	6	hai	advcl	26	1
26	7	fior	obj	26	6
26	8	d'	case	26	9
26	9	ingegno	nmod	26	7
