line	token	word	deprel	head_line	head_token
1	1	Chi	nsubj	1	2
1	2	poria	root	0	0
1	3	mai	advmod	1	2
1	4	pur	advmod	1	2
1	5	con	case	1	6
1	6	parole	obl	2	1
1	7	sciolte	amod	1	6
2	1	dicer	xcomp	1	2
2	2	del	case	2	3
2	3	sangue	obl	2	1
2	4	e	cc	2	7
2	5	de	case	2	7
2	6	le	det	2	7
2	7	piaghe	conj	2	3
2	8	a	case	2	9
2	9	pieno	obl	2	1
3	1	ch'	obj	3	4
3	2	i'	nsubj	3	4
3	3	ora	advmod	3	4
3	4	vidi	acl:relcl	2	3
3	5	per	mark	3	6
3	6	narrar	advcl	2	1
3	7	più	advmod	3	8
3	8	volte	obl	3	6
4	1	Ogne	det	4	2
4	2	lingua	nsubj	4	5
4	3	per	case	4	4
4	4	certo	advmod	4	5
4	5	verria	root	0	0
4	6	meno	advmod	4	5
5	1	per	case	5	4
5	2	lo	det	5	4
5	3	nostro	det:poss	5	4
5	4	sermone	obl	4	5
5	5	e	cc	5	8
5	6	per	case	5	8
5	7	la	det	5	8
5	8	mente	conj	5	4
6	1	c'	nsubj	6	2
6	2	hanno	acl:relcl	5	8
6	3	a	case	6	5
6	4	tanto	advmod	6	5
6	5	comprender	acl	6	7
6	6	poco	amod	6	7
6	7	seno	obj	6	2
7	1	S'	mark	7	4
7	2	el	expl	7	4
7	3	s'	obl	7	4
7	4	aunasse	root	0	0
7	5	ancor	advmod	7	4
7	6	tutta	det	7	8
7	7	la	det	7	8
7	8	gente	nsubj	7	4
8	1	che	nsubj	9	3
8	2	già	advmod	9	3
8	3	in	case	8	7
8	4	su	case	8	7
8	5	la	det	8	7
8	6	fortunata	amod	8	7
8	7	terra	obl	9	3
9	1	di	case	9	2
9	2	Puglia	nmod	8	7
9	3	fu	cop	9	7
9	4	del	case	9	6
9	5	suo	det:poss	9	6
9	6	sangue	obl	9	7
9	7	dolente	acl:relcl	7	8
10	1	per	case	10	3
10	2	li	det	10	3
10	3	Troiani	obl	9	7
10	4	e	cc	10	5
10	5	per	case	10	8
10	6	la	det	10	8
10	7	lunga	amod	10	8
10	8	guerra	obl	9	7
11	1	che	nsubj	11	5
11	2	de	case	11	4
11	3	l'	det	11	4
11	4	anella	obl	11	5
11	5	fé	acl:relcl	10	8
11	6	sì	advmod	11	7
11	7	alte	amod	11	8
11	8	spoglie	obj	11	5
12	1	come	mark	12	3
12	2	Livïo	nsubj	12	3
12	3	scrive	advcl	11	5
12	4	che	mark	12	6
12	5	non	advmod	12	6
12	6	erra	acl:relcl	12	2
13	1	con	case	13	2
13	2	quella	obl	11	5
13	3	che	nsubj	13	4
13	4	sentio	acl:relcl	13	2
13	5	di	case	13	6
13	6	colpi	nmod	13	7
13	7	doglie	obj	13	4
14	1	per	mark	14	2
14	2	contastare	advcl	13	4
14	3	a	case	14	4
14	4	Ruberto	obj	14	2
14	5	Guiscardo	appos	14	4
15	1	e	cc	15	9
15	2	l'	det	15	3
15	3	altra	nsubj	15	9
15	4	il	det	15	6
15	5	cui	nmod	15	6
15	6	ossame	nsubj	15	9
15	7	ancor	advmod	15	9
15	8	s'	expl	15	9
15	9	accoglie	conj	7	4
16	1	a	case	16	2
16	2	Ceperan	obl	15	9
16	3	là	advmod	16	5
16	4	dove	mark	16	5
16	5	fu	acl:relcl	16	2
16	6	bugiardo	cop	16	5
17	1	ciascun	det	17	2
17	2	Pugliese	nsubj	16	5
17	3	e	cc	17	4
17	4	là	obl	15	9
17	5	da	case	17	6
17	6	Tagliacozzo	obl	17	4
18	1	dove	mark	18	4
18	2	sanz'	case	18	3
18	3	arme	obl	18	4
18	4	vinse	acl:relcl	17	6
18	5	il	det	18	7
18	6	vecchio	amod	18	7
18	7	Alardo	nsubj	18	4
19	1	e	mark	20	1
19	2	qual	det	19	5
19	3	forato	amod	19	5
19	4	suo	det:poss	19	5
19	5	membro	obj	20	1
19	6	e	cc	19	8
19	7	qual	det	19	8
19	8	mozzo	conj	19	5
20	1	mostrasse	advcl	20	5
20	2	d'	case	20	3
20	3	aequar	xcomp	20	5
20	4	sarebbe	cop	20	5
20	5	nulla	root	0	0
21	1	il	det	21	2
21	2	modo	nsubj	20	5
21	3	de	case	21	6
21	4	la	det	21	6
21	5	nona	amod	21	6
21	6	bolgia	nmod	21	2
21	7	sozzo	amod	21	2
22	1	Già	advmod	22	2
22	2	veggia	root	0	0
22	3	per	case	22	4
22	4	mezzul	obl	22	2
22	5	perdere	nmod	22	4
22	6	o	cc	22	7
22	7	lulla	conj	22	5
23	1	com'	mark	23	8
23	2	io	nsubj	23	3
23	3	vidi	advcl	23	8
23	4	un	obj	23	3
23	5	così	advmod	23	8
23	6	non	advmod	23	8
23	7	si	expl	23	8
23	8	pertugia	advcl	22	2
24	1	rotto	acl	23	4
24	2	dal	case	24	3
24	3	mento	obl	24	1
24	4	infin	advmod	24	5
24	5	dove	mark	24	7
24	6	si	expl	24	7
24	7	trulla	advcl	24	1
25	1	Tra	case	25	3
25	2	le	det	25	3
25	3	gambe	obl	25	4
