line	token	word	deprel	head_line	head_token
1	1	S'	mark	1	3
1	2	ïo	nsubj	1	3
1	3	avessi	advcl	4	2
1	4	le	det	1	5
1	5	rime	obj	1	3
1	6	aspre	amod	1	5
1	7	e	cc	1	8
1	8	chiocce	amod	1	5
2	1	come	mark	2	3
2	2	si	expl	2	3
2	3	converrebbe	advcl	1	3
2	4	al	case	2	6
2	5	tristo	amod	2	6
2	6	buco	obl	2	3
3	1	sovra	case	3	3
3	2	'l	det	3	3
3	3	qual	obl	3	4
3	4	pontan	acl:relcl	2	6
3	5	tutte	det	3	8
3	6	l'	det	3	8
3	7	altre	amod	3	8
3	8	rocce	nsubj	3	4
4	1	io	nsubj	4	2
4	2	premerei	root	0	0
4	3	di	case	4	5
4	4	mio	det:poss	4	5
4	5	concetto	nmod	4	7
4	6	il	det	4	7
4	7	suco	obj	4	2
5	1	più	advmod	5	2
5	2	pienamente	advmod	4	2
5	3	ma	cc	6	7
5	4	perch'	mark	5	8
5	5	io	nsubj	5	8
5	6	non	advmod	5	8
5	7	l'	obj	5	8
5	8	abbo	advcl	6	7
6	1	non	advmod	6	7
6	2	sanza	case	6	3
6	3	tema	obl	6	7
6	4	a	mark	6	5
6	5	dicer	xcomp	6	7
6	6	mi	obj	6	7
6	7	conduco	conj	4	2
7	1	ché	mark	7	3
7	2	non	advmod	7	3
7	3	è	advcl	6	7
7	4	impresa	attr	7	3
7	5	da	case	7	6
7	6	pigliare	acl	7	4
7	7	a	case	7	8
7	8	gabbo	obl	7	6
8	1	discriver	nsubj	7	3
8	2	fondo	obj	8	1
8	3	a	case	8	6
8	4	tutto	det	8	6
8	5	l'	det	8	6
8	6	universo	obl	8	1
9	1	né	cc	9	3
9	2	da	case	9	3
9	3	lingua	nmod	7	4
9	4	che	nsubj	9	5
9	5	chiami	acl:relcl	9	3
9	6	mamma	obj	9	5
9	7	o	cc	9	8
9	8	babbo	obj	9	5
10	1	Ma	cc	10	4
10	2	quelle	det	10	3
10	3	donne	nsubj	10	4
10	4	aiutino	root	0	0
10	5	il	det	10	7
10	6	mio	det:poss	10	7
10	7	verso	obj	10	4
11	1	ch'	nsubj	11	2
11	2	aiutaro	acl:relcl	10	3
11	3	Anfïone	obj	11	2
11	4	a	mark	11	5
11	5	chiuder	xcomp	11	2
11	6	Tebe	obj	11	5
12	1	sì	advmod	12	9
12	2	che	mark	12	9
12	3	dal	case	12	4
12	4	fatto	obl	12	9
12	5	il	det	12	6
12	6	dir	nsubj	12	9
12	7	non	advmod	12	8
12	8	sia	cop	12	9
12	9	diverso	advcl	10	4
13	1	Oh	vocative	13	6
13	2	sovra	case	13	3
13	3	tutte	nmod	13	6
13	4	mal	advmod	13	5
13	5	creata	amod	13	6
13	6	plebe	vocative	15	3
14	1	che	nsubj	14	2
14	2	stai	acl:relcl	13	6
14	3	nel	case	14	4
14	4	loco	obl	14	2
14	5	onde	obl	14	8
14	6	parlare	nsubj	14	8
14	7	è	cop	14	8
14	8	duro	acl:relcl	14	4
15	1	mei	obl	15	3
15	2	foste	aux	15	3
15	3	state	root	0	0
15	4	qui	advmod	15	3
15	5	pecore	attr	15	3
15	6	o	cc	15	7
15	7	zebe	conj	15	5
16	1	Come	mark	16	3
16	2	noi	nsubj	16	3
16	3	fummo	advcl	19	2
16	4	giù	advmod	16	3
16	5	nel	case	16	6
16	6	pozzo	obl	16	3
16	7	scuro	amod	16	6
17	1	sotto	case	17	3
17	2	i	det	17	3
17	3	piè	obl	16	3
17	4	del	case	17	5
17	5	gigante	nmod	17	3
17	6	assai	advmod	17	7
17	7	più	advmod	17	8
17	8	bassi	amod	17	3
18	1	e	cc	18	3
18	2	io	nsubj	18	3
18	3	mirava	advcl	19	2
18	4	ancora	advmod	18	3
18	5	a	case	18	8
18	6	l'	det	18	8
18	7	alto	amod	18	8
18	8	muro	obl	18	3
19	1	dicere	xcomp	19	2
19	2	udi'	root	0	0
19	3	mi	iobj	19	2
19	4	Guarda	ccomp	19	1
19	5	come	mark	19	6
19	6	passi	ccomp	19	4
20	1	va	conj	19	4
20	2	sì	advmod	20	1
20	3	che	mark	20	6
20	4	tu	nsubj	20	6
20	5	non	advmod	20	6
20	6	calchi	advcl	20	1
20	7	con	case	20	9
20	8	le	det	20	9
20	9	piante	obl	20	6
21	1	le	det	21	2
21	2	teste	obj	20	6
21	3	de'	case	21	4
21	4	fratei	nmod	21	2
21	5	miseri	amod	21	4
21	6	lassi	amod	21	4
22	1	Per	mark	22	5
22	2	ch'	mark	22	5
22	3	io	nsubj	22	5
22	4	mi	obj	22	5
22	5	volsi	advcl	22	7
22	6	e	cc	22	7
22	7	vidimi	root	0	0
22	8	davante	advmod	22	7
23	1	e	cc	23	4
23	2	sotto	case	23	4
23	3	i	det	23	4
23	4	piedi	obl	22	7
23	5	un	det	23	6
23	6	lago	obj	22	7
23	7	che	nsubj	24	1
23	8	per	case	23	9
23	9	gelo	obl	24	1
24	1	avea	acl:relcl	23	6
24	2	di	case	24	3
24	3	vetro	nmod	24	8
24	4	e	cc	24	7
24	5	non	advmod	24	8
24	6	d'	case	24	7
24	7	acqua	nmod	24	8
24	8	sembiante	obj	24	1
25	1	Non	advmod	25	2
25	2	fece	root	0	0
25	3	al	case	25	4
25	4	corso	obl	25	2
25	5	suo	det:poss	25	4
25	6	sì	advmod	25	7
25	7	grosso	amod	25	8
25	8	velo	obj	25	2
26	1	di	case	26	2
26	2	verno	nmod	25	8
26	3	la	det	26	4
26	4	Danoia	nsubj	25	2
26	5	in	case	26	6
26	6	Osterlicchi	obl	25	2
27	1	né	cc	27	2
27	2	Tanaï	nsubj	25	2
27	3	là	advmod	27	4
27	4	sotto	case	27	7
27	5	'l	det	27	7
27	6	freddo	amod	27	7
27	7	cielo	obl	25	2
28	1	com'	mark	28	2
28	2	era	advcl	25	2
28	3	quivi	advmod	28	2
28	4	che	mark	30	7
28	5	se	mark	29	4
28	6	Tambernicchi	nsubj	29	4
29	1	vi	obl	29	4
29	2	fosse	aux	29	4
29	3	sù	advmod	29	4
29	4	caduto	advcl	30	7
29	5	o	cc	29	6
29	6	Pietrapana	nsubj	29	4
30	1	non	advmod	30	7
30	2	avria	aux	30	7
30	3	pur	advmod	30	7
30	4	da	case	30	6
30	5	l'	det	30	6
30	6	orlo	obl	30	7
30	7	fatto	advcl	25	2
30	8	cricchi	obj	30	7
31	1	E	cc	34	1
31	2	come	mark	31	6
31	3	a	mark	31	4
31	4	gracidar	xcomp	31	6
31	5	si	expl	31	6
31	6	sta	advcl	34	1
31	7	la	det	31	8
31	8	rana	nsubj	31	6
32	1	col	case	32	2
32	2	muso	obl	31	6
32	3	fuor	advmod	32	2
32	4	de	case	32	6
32	5	l'	det	32	6
32	6	acqua	obl	32	3
32	7	quando	mark	32	8
32	8	sogna	advcl	31	6
33	1	di	mark	33	2
33	2	spigolar	xcomp	32	8
