line	token	word	role	arg_line	arg_token
1	1	Affetto	subj	1	6
1	1	Affetto	obl:a	1	4
2	5	assunse	subj	1	6
2	5	assunse	obj	2	2
3	2	cominciò	subj	0	0
3	2	cominciò	obj	3	4
4	5	richiuse	subj	4	4
4	5	richiuse	obj	4	3
4	7	unse	subj	4	4
4	7	unse	obj	4	3
5	5	bella	subj	5	2
5	5	bella	obl:da	5	8
6	2	colei	subj	5	1
6	5	aperse	subj	6	3
6	5	aperse	obj	6	4
6	9	punse	subj	6	7
6	9	punse	obj	6	8
7	5	fanno	subj	7	8
7	5	fanno	obj	7	4
8	1	siede	subj	8	2
8	1	siede	obl:in	7	3
8	1	siede	obl:da	8	6
8	1	siede	obl:con	9	2
9	6	vedi	subj	9	5
10	0			0	0
11	3	bisava	subj	11	1
11	3	bisava	obl:a	11	5
12	3	disse	subj	11	6
12	3	disse	obj	12	4
12	3	disse	obl:per	11	8
12	4	Miserere	subj	0	0
12	4	Miserere	obj	12	5
13	1	puoi	subj	13	2
13	1	puoi	xcomp	13	3
13	3	veder	subj	13	2
13	3	veder	obj	10	1
13	3	veder	xcomp	14	2
14	2	digradar	subj	10	1
14	2	digradar	obl:di	13	6
14	2	digradar	obl:in	13	8
15	1	vo	subj	14	4
15	1	vo	obl:a	14	8
15	1	vo	obl:per	15	4
15	1	vo	obl:di	15	7
15	1	vo	obl:in	15	9
16	8	come		0	0
17	4	succedono	subj	17	5
17	4	succedono	obl:da	16	4
17	4	succedono	obl:a	17	3
18	1	dirimendo	subj	0	0
18	1	dirimendo	obj	18	6
18	1	dirimendo	obl:di	18	3
19	6	fée	subj	20	2
19	6	fée	obj	19	5
20	8	muro	subj	20	5
21	4	parton	subj	21	7
21	4	parton	obl:a	21	2
22	8	maturo	subj	22	6
22	8	maturo	obl:di	23	5
23	7	assisi	subj	24	1
23	7	assisi	obl:da	22	3
24	3	credettero	subj	24	2
24	3	credettero	obl:in	24	5
25	7	intercisi	subj	26	4
25	7	intercisi	obl:di	26	2
26	6	stanno	subj	27	1
26	6	stanno	obl:da	25	4
27	5	venuto	subj	27	2
27	5	venuto	obl:a	27	4
27	6	ebber	subj	27	2
27	6	ebber	obj	27	8
27	6	ebber	obl:a	27	4
28	0			0	0
29	0			0	0
30	6	fanno	subj	28	6
30	6	fanno	subj	29	9
30	6	fanno	obj	30	5
30	6	fanno	obl:sotto	30	3
31	0			0	0
32	0			0	0
33	1	sofferse	subj	32	1
33	1	sofferse	obj	32	5
33	1	sofferse	obj	32	8
33	1	sofferse	obj	33	5
33	1	sofferse	obl:da	33	8
34	5	cerner		0	0
34	5	cerner	subj	35	1
34	5	cerner	subj	35	2
34	5	cerner	subj	35	4
34	5	cerner	subj	36	2
34	6	sortiro	subj	35	1
34	6	sortiro	subj	35	2
