line	token	word	role	arg_line	arg_token
1	0			0	0
2	5	dir	subj	2	3
2	5	dir	obj	1	6
2	6	tolse	subj	2	3
2	6	tolse	obj	1	6
3	2	rotar	subj	3	6
3	3	cominciò	subj	3	6
3	3	cominciò	xcomp	3	2
4	8	volse	subj	0	0
4	8	volse	obj	4	7
4	8	volse	obl:in	4	4
5	8	chiuse	subj	5	4
5	8	chiuse	obj	5	7
6	9	colse	subj	0	0
6	9	colse	obj	6	2
6	9	colse	obj	6	6
7	4	vince	subj	7	2
7	4	vince	obj	7	6
7	4	vince	obj	8	2
7	4	vince	obl:in	8	6
8	0			0	0
9	6	e'	subj	9	5
9	6	e'	attr	9	7
9	7	refuse	subj	9	5
9	7	refuse	obj	9	3
10	3	volgon	subj	11	2
10	3	volgon	obl:per	10	6
11	0			0	0
12	6	iube	subj	12	2
12	6	iube	iobj	12	5
13	1	nascendo	subj	13	6
13	1	nascendo	obl:di	13	3
14	0			0	0
15	3	consunse	subj	15	2
15	3	consunse	obj	15	1
15	3	consunse	obl:come	15	6
16	2	fanno	subj	0	0
16	2	fanno	obj	16	5
16	2	fanno	xcomp	16	6
16	6	esser	subj	16	5
16	6	esser	attr	16	7
16	7	presaga	subj	16	5
17	8	puose	subj	17	5
17	8	puose	obj	17	4
17	8	puose	obl:con	17	7
18	9	allaga	subj	18	3
19	0			0	0
20	1	volgiensi	subj	20	6
20	1	volgiensi	obl:di	19	5
20	1	volgiensi	obl:circa	20	3
21	8	rispuose	subj	21	4
21	8	rispuose	obl:a	21	7
22	0			0	0
23	0			0	0
24	0			0	0
25	1	insieme		0	0
25	6	voler	subj	0	0
25	6	voler	xcomp	25	7
25	7	quetarsi	subj	0	0
26	10	move	subj	26	8
26	10	move	obj	26	9
27	1	conviene	subj	27	3
27	1	conviene	subj	27	5
27	3	chiudere	subj	0	0
27	3	chiudere	obj	26	4
27	5	levarsi	subj	26	4
28	0			0	0
29	2	mosse	subj	29	3
29	2	mosse	obl:di	28	2
30	1	parer	subj	29	6
30	1	parer	obl:a	29	9
30	3	fece	subj	29	4
30	3	fece	iobj	30	2
30	3	fece	xcomp	30	1
30	5	volgermi	subj	0	0
30	5	volgermi	obl:a	30	8
31	2	cominciò	subj	0	0
31	7	fa	subj	31	5
31	7	fa	obj	31	6
31	7	fa	attr	31	8
31	8	bella	subj	31	6
32	2	tragge	subj	31	4
32	2	tragge	obj	32	1
32	2	tragge	xcomp	32	4
32	4	ragionar	subj	0	0
32	4	ragionar	obl:di	32	8
33	9	favella	subj	0	0
33	9	favella	iobj	33	7
33	9	favella	obl:per	33	2
33	9	favella	obl:di	33	6
34	1	Degno	subj	34	3
34	2	è	subj	34	3
34	2	è	attr	34	1
34	5	è	subj	34	7
34	11	induca	subj	34	9
35	7	militaro	subj	35	4
36	6	luca	subj	36	3
37	0			0	0
38	1	costò	subj	37	5
38	1	costò	attr	37	7
38	1	costò	xcomp	38	3
38	3	rïarmar	subj	0	0
39	2	movea	subj	37	2
39	2	movea	attr	39	3
39	2	movea	attr	39	4
39	2	movea	attr	39	6
39	2	movea	obl:dietro	38	7
40	6	regna	subj	40	4
41	1	provide	subj	40	3
41	1	provide	iobj	41	4
41	1	provide	xcomp	42	6
41	1	provide	obl:per	42	3
41	6	era	subj	41	5
41	6	era	attr	41	8
42	6	esser	subj	0	0
42	6	esser	attr	42	7
42	7	degna	subj	0	0
43	4	detto	subj	0	0
43	8	soccorse	subj	40	3
43	8	soccorse	obj	43	7
43	8	soccorse	obl:con	44	3
44	0			0	0
45	5	raccorse	subj	45	2
45	5	raccorse	obl:a	44	6
45	5	raccorse	obl:a	44	9
46	5	surge	subj	47	1
46	5	surge	xcomp	46	7
46	7	aprire	subj	47	1
46	7	aprire	obj	47	5
47	0			0	0
48	4	vede	subj	48	5
48	4	vede	xcomp	48	6
48	6	rivestire	subj	48	5
48	6	rivestire	obj	48	2
49	3	lungi	subj	52	4
49	3	lungi	obl:a	49	5
50	0			0	0
51	8	nasconde	subj	51	2
51	8	nasconde	obl:a	51	6
52	1	siede	subj	52	4
52	1	siede	obl:in	46	3
53	0			0	0
54	3	soggiace	subj	54	5
54	3	soggiace	obl:in	54	2
54	7	soggioga	subj	54	5
55	3	nacque	subj	55	6
