line	token	word	role	arg_line	arg_token
1	4	siete	subj	1	3
1	4	siete	obl:in	1	7
2	1	desiderosi	subj	1	2
2	1	desiderosi	obl:di	2	3
2	3	ascoltar	subj	0	0
2	4	seguiti	subj	1	2
2	4	seguiti	obl:a	3	4
3	6	cantando	subj	3	5
3	7	varca	subj	3	5
4	1	tornate	subj	1	2
4	1	tornate	xcomp	4	3
4	3	riveder	subj	0	0
4	3	riveder	obj	4	6
5	3	mettete	subj	0	0
5	3	mettete	obj	5	2
5	3	mettete	obl:in	5	5
6	1	perdendo	subj	0	0
6	1	perdendo	obj	6	2
6	3	rimarreste	subj	0	0
6	3	rimarreste	attr	6	4
6	4	smarriti	subj	0	0
7	5	prendo	subj	7	4
7	5	prendo	obj	7	3
7	10	corse	subj	7	2
8	2	spira	subj	8	1
8	4	conducemi	subj	8	5
9	5	dimostran	subj	9	3
9	5	dimostran	obj	9	7
9	5	dimostran	iobj	9	4
10	4	drizzaste	subj	10	3
10	4	drizzaste	obj	10	6
10	4	drizzaste	obl:per	11	2
10	4	drizzaste	obl:a	11	4
11	0			0	0
12	1	vivesi	subj	0	0
12	1	vivesi	obl:di	11	9
12	6	vien	subj	0	0
12	6	vien	attr	12	7
12	6	vien	obl:di	12	5
12	7	satollo	subj	0	0
13	1	metter	subj	10	1
13	1	metter	obj	14	2
13	1	metter	obl:per	13	7
13	2	potete	subj	10	1
13	2	potete	xcomp	13	1
14	3	servando	subj	0	0
14	3	servando	obj	14	5
14	3	servando	obl:a	15	4
15	6	ritorna	subj	15	5
15	6	ritorna	attr	15	7
15	7	equale	subj	15	5
16	4	passaro	subj	16	3
16	4	passaro	obl:a	16	6
17	3	ammiraron	subj	16	2
17	3	ammiraron	obj	17	2
17	6	farete	subj	17	5
18	3	vider	subj	0	0
18	3	vider	obj	18	2
18	3	vider	xcomp	18	4
18	4	fatto	subj	18	2
18	4	fatto	attr	18	5
19	0			0	0
20	5	portava	subj	19	5
20	5	portava	obj	20	4
20	5	portava	attr	21	1
20	5	portava	obl:di	20	4
21	6	vedete	subj	0	0
21	6	vedete	obj	21	5
22	3	suso	subj	22	1
22	8	guardava	subj	22	5
22	8	guardava	obl:in	22	7
23	9	posa	subj	23	8
24	2	vola	subj	23	8
24	8	dischiava	subj	23	8
24	8	dischiava	obl:da	24	6
25	1	giunto	subj	0	0
