line	token	word	role	arg_line	arg_token
1	0			0	0
2	7	ciba	subj	2	5
2	7	ciba	iobj	2	6
3	8	piena	subj	3	5
4	7	preliba	subj	4	6
4	7	preliba	obl:per	4	3
4	7	preliba	obl:di	5	2
5	4	cade	subj	5	3
5	4	cade	obl:de	5	8
6	6	prescriba	subj	6	3
6	6	prescriba	obj	6	4
6	6	prescriba	iobj	6	5
7	1	ponete	subj	0	0
7	1	ponete	obj	7	2
7	1	ponete	obl:a	7	5
8	2	roratelo	subj	0	0
8	5	bevete	subj	8	4
8	5	bevete	obl:di	9	3
9	5	vien	subj	9	6
9	9	pensa	subj	9	8
9	9	pensa	obj	9	7
10	1	Così	subj	10	2
11	2	fero	subj	10	5
11	2	fero	attr	11	3
11	2	fero	obl:sopra	11	6
12	1	fiammando	subj	0	0
12	1	fiammando	obl:a	12	3
12	1	fiammando	obl:a	12	5
13	0			0	0
14	2	giran	subj	13	3
14	2	giran	obl:in	13	5
14	9	pon	subj	14	8
14	9	pon	obj	14	10
15	1	quïeto	subj	14	6
15	2	pare	subj	14	6
15	2	pare	attr	15	1
15	2	pare	obl:a	14	8
15	7	voli	subj	15	6
16	0			0	0
17	2	danzando	subj	16	3
18	2	facieno	subj	16	3
18	2	facieno	obj	18	1
18	2	facieno	xcomp	18	3
18	2	facieno	obl:di	17	6
18	3	stimar	subj	18	1
19	5	notai	subj	19	4
19	5	notai	obj	19	3
19	5	notai	obl:di	19	8
20	1	vid'	subj	20	2
20	1	vid'	obj	20	5
20	1	vid'	xcomp	20	3
20	1	vid'	obl:di	19	2
20	3	uscire	subj	20	5
21	4	lasciò	subj	21	2
21	4	lasciò	obj	21	7
21	4	lasciò	obl	21	3
22	0			0	0
23	2	volse	subj	0	0
23	2	volse	obl	22	3
23	2	volse	obl:di	22	6
23	2	volse	obl:con	23	5
24	7	ridice	subj	24	4
24	7	ridice	obj	24	5
24	7	ridice	iobj	24	6
25	2	salta	subj	25	4
25	8	scrivo	subj	0	0
25	8	scrivo	obj	25	7
26	0			0	0
27	7	color	subj	26	3
28	0			0	0
29	0			0	0
30	6	disleghe	subj	28	5
30	6	disleghe	obj	30	5
30	6	disleghe	obl:in	28	8
30	6	disleghe	obl:per	29	6
30	6	disleghe	obl:da	30	4
31	2	fermato	subj	31	4
32	5	dirizzò	subj	31	4
32	5	dirizzò	obj	32	7
32	5	dirizzò	obl:a	32	4
33	2	favellò	subj	33	1
33	7	detto	subj	33	5
34	2	ella	ccomp	37	1
35	5	lasciò	subj	35	4
35	5	lasciò	obj	35	7
35	5	lasciò	iobj	35	2
36	3	portò	subj	36	2
36	3	portò	obj	36	1
37	1	tenta	subj	0	0
37	1	tenta	obj	37	2
37	1	tenta	obl:di	37	4
37	1	tenta	obl:de	38	7
38	3	piace	subj	0	0
38	3	piace	iobj	38	2
39	9	andavi	subj	39	4
39	9	andavi	obl:per	39	3
39	9	andavi	obl:per	39	8
40	3	ama	subj	40	2
40	7	spera	subj	40	2
40	9	crede	subj	40	2
41	4	occulto	subj	0	0
41	4	occulto	iobj	41	2
41	8	hai	subj	0	0
41	8	hai	obj	41	7
42	6	vede	subj	42	3
43	6	fatto	subj	0	0
43	6	fatto	obj	43	4
43	6	fatto	attr	43	7
43	6	fatto	obl:per	44	4
44	6	glorïarla	subj	0	0
45	3	parlare	subj	0	0
45	3	parlare	obl:di	45	2
45	4	è	subj	45	3
45	5	ben	subj	45	3
45	9	arrivi	subj	45	3
45	9	arrivi	obl:a	45	8
46	6	arma	subj	46	4
46	9	parla	subj	46	4
47	7	propone	subj	47	4
47	7	propone	obj	47	6
48	2	approvarla		0	0
48	5	terminarla		0	0
49	3	armava	subj	49	4
49	3	armava	obl:di	49	7
50	4	dicea	subj	50	3
50	6	esser	subj	0	0
50	6	esser	attr	50	7
50	7	presto	obl:a	51	3
50	7	presto	obl:a	51	7
51	0			0	0
52	1	Dì	subj	0	0
52	4	fatti	subj	0	0
52	4	fatti	attr	52	5
52	5	manifesto	subj	0	0
53	2	che	subj	53	1
53	3	è	subj	53	1
53	3	è	attr	53	2
53	6	levai	subj	53	5
53	6	levai	obj	53	8
53	6	levai	obl:in	54	3
54	5	spirava	subj	54	6
54	5	spirava	obl	54	4
55	3	volsi	subj	0	0
55	3	volsi	obl:a	55	5
56	2	femmi	subj	55	7
56	2	femmi	obj	56	1
56	5	spandessi	subj	56	4
56	5	spandessi	obj	57	2
57	0			0	0
58	5	dà	subj	58	3
58	5	dà	iobj	58	4
58	5	dà	ccomp	58	9
58	9	confessi	subj	58	7
58	9	confessi	iobj	58	8
59	1	comincia'	subj	59	2
59	1	comincia'	ccomp	60	1
60	1	faccia	subj	58	2
60	1	faccia	obj	60	4
60	1	faccia	attr	60	6
60	1	faccia	obl:da	59	6
60	6	espressi	subj	60	4
61	2	seguitai	subj	0	0
62	2	scrisse	subj	61	6
62	2	scrisse	obj	62	1
62	2	scrisse	obl:di	62	7
63	2	mise	subj	63	1
63	2	mise	obj	63	4
63	2	mise	obl:cum	63	3
63	2	mise	obl:in	63	7
64	2	è	subj	64	1
64	2	è	attr	64	3
64	2	è	attr	65	2
64	3	sustanza	subj	64	1
65	2	argomento	subj	64	1
66	3	pare	subj	66	2
66	3	pare	attr	66	7
66	3	pare	obl:a	66	5
67	2	udi'	subj	0	0
67	2	udi'	ccomp	67	4
67	4	senti	subj	0	0
67	4	senti	ccomp	68	3
68	3	intendi	subj	0	0
68	3	intendi	ccomp	68	6
68	6	ripuose	subj	0	0
68	6	ripuose	obj	68	5
68	6	ripuose	obl:tra	69	3
68	6	ripuose	obl:tra	69	8
69	0			0	0
70	3	appresso	subj	70	2
71	3	largiscon	subj	71	1
71	3	largiscon	obj	71	7
71	3	largiscon	iobj	71	2
72	9	ascose	subj	70	6
72	9	ascose	obl:a	72	3
73	6	è	subj	73	3
73	6	è	obl:in	73	9
74	5	fonda	subj	74	8
74	5	fonda	obl:sopra	74	3
75	5	prende	subj	75	6
75	5	prende	obl:di	75	4
76	6	convene	subj	77	1
76	6	convene	iobj	76	5
76	6	convene	obl:da	76	4
77	1	silogizzar	subj	0	0
77	3	avere	subj	0	0
77	3	avere	obj	77	5
78	5	tene	subj	0	0
78	5	tene	obj	78	2
79	2	udi'	subj	0	0
79	6	acquista	subj	79	4
79	6	acquista	obl:per	80	3
80	6	'nteso	subj	79	4
81	3	avria	subj	81	5
81	3	avria	obj	81	4
82	2	spirò	subj	0	0
82	2	spirò	obl:di	82	5
83	2	soggiunse	subj	0	0
83	2	soggiunse	ccomp	83	6
83	6	trascorsa	subj	84	6
83	6	trascorsa	obl:di	84	3
84	0			0	0
85	2	dimmi	subj	0	0
85	2	dimmi	ccomp	85	6
85	6	hai	subj	85	4
85	6	hai	obj	85	5
85	6	hai	obl:in	85	10
86	4	ho	subj	86	2
86	6	lucida	subj	0	0
86	9	tonda	subj	0	0
87	8	inforsa	subj	87	5
87	8	inforsa	obj	87	7
87	8	inforsa	iobj	87	6
87	8	inforsa	obl:in	87	4
88	2	uscì	subj	0	0
88	2	uscì	obl:de	88	5
89	3	splendeva	subj	89	1
90	7	fonda	subj	90	5
90	7	fonda	obl:sopra	90	3
91	3	venne	subj	89	6
91	3	venne	iobj	91	2
91	3	venne	obl	91	1
91	5	io		0	0
92	7	diffusa	subj	92	5
92	7	diffusa	obl:in	93	4
92	7	diffusa	obl:in	93	10
93	0			0	0
94	1	è	subj	91	8
94	1	è	attr	94	2
94	2	silogismo	subj	91	8
94	7	conchiusa	subj	94	3
94	7	conchiusa	obj	94	4
94	7	conchiusa	iobj	94	5
95	0			0	0
96	4	pare	subj	96	2
96	4	pare	iobj	96	3
96	4	pare	attr	96	5
96	5	ottusa	subj	96	2
96	5	ottusa	iobj	96	3
96	5	ottusa	obl:'nverso	95	6
97	2	udi'	subj	97	1
98	5	conchiude	subj	98	2
98	5	conchiude	obj	98	4
99	3	hai	subj	99	4
99	3	hai	obj	99	2
99	3	hai	obl:per	99	7
100	9	dischiude	subj	100	5
100	9	dischiude	obj	100	7
100	9	dischiude	iobj	100	8
101	1	son	subj	101	3
101	1	son	attr	100	4
102	2	scalda	subj	101	7
102	2	scalda	obj	102	3
102	2	scalda	obl:a	101	6
102	6	batte	subj	101	7
102	6	batte	obj	102	7
102	6	batte	obl:a	101	6
103	1	Risposto	subj	0	0
103	3	Dì	subj	0	0
103	6	assicura	subj	103	4
103	6	assicura	iobj	103	5
103	6	assicura	ccomp	104	4
104	4	fosser	subj	104	3
105	2	vuol	subj	105	1
105	2	vuol	xcomp	105	3
105	3	provarsi	subj	105	1
105	8	giura	subj	104	6
105	8	giura	obj	105	6
105	8	giura	iobj	105	7
106	5	rivolse	subj	106	3
106	5	rivolse	obl:a	106	7
107	1	diss'	subj	107	2
107	1	diss'	ccomp	108	1
108	1	è	subj	107	6
108	1	è	attr	108	2
108	2	tal	subj	107	6
108	7	sono	subj	108	5
108	7	sono	attr	108	9
108	9	centesmo	subj	108	5
109	3	intrasti	subj	109	2
109	3	intrasti	xcomp	110	4
109	3	intrasti	obl:in	110	2
109	4	povero	subj	109	2
109	6	digiuno	subj	109	2
110	4	seminar	subj	0	0
110	4	seminar	obj	110	7
111	2	fu	subj	111	1
111	2	fu	attr	111	4
111	4	vite	subj	111	1
111	8	fatta	subj	111	1
111	8	fatta	attr	111	9
111	9	pruno	subj	111	1
112	1	Finito	subj	112	2
113	1	risonò	subj	112	5
113	1	risonò	obj	113	6
113	1	risonò	obl:per	113	4
113	1	risonò	obl:in	114	3
113	7	laudamo	subj	0	0
113	7	laudamo	obj	113	6
114	8	canta	subj	114	4
115	0			0	0
116	1	essaminando	subj	115	4
116	1	essaminando	obl:di	115	7
116	1	essaminando	obl:in	115	9
116	3	tratto	subj	115	4
116	3	tratto	obj	116	4
117	6	appressavamo	subj	0	0
117	6	appressavamo	obl:a	117	5
118	1	ricominciò	subj	115	3
118	5	donnea	subj	118	4
118	5	donnea	obl:con	119	4
119	8	aperse	subj	118	3
119	8	aperse	obj	119	6
119	8	aperse	iobj	119	7
120	5	aprir		0	0
120	7	dovea	subj	120	6
120	7	dovea	xcomp	120	5
121	4	approvo	subj	121	3
121	4	approvo	obj	121	5
121	8	emerse	subj	121	6
122	3	convien	subj	122	4
122	4	espremer	subj	0	0
122	4	espremer	obj	122	5
122	7	credi	subj	0	0
122	7	credi	obj	122	6
123	8	offerse	subj	123	7
123	8	offerse	obl:a	123	5
124	7	vedi	subj	124	6
124	7	vedi	obj	125	1
125	3	credesti	subj	0	0
125	3	credesti	obj	125	2
125	7	vincesti	subj	125	6
125	7	vincesti	obj	126	6
125	7	vincesti	obl:verso	126	3
126	0			0	0
127	1	comincia'	subj	127	2
127	1	comincia'	ccomp	127	4
127	4	vuo'	subj	127	3
127	4	vuo'	ccomp	127	7
127	7	manifesti	subj	127	6
127	7	manifesti	obj	128	2
128	0			0	0
129	7	chiedesti	subj	0	0
129	7	chiedesti	obj	129	4
130	3	rispondo	subj	130	2
130	5	credo	subj	130	4
130	5	credo	obl:in	130	8
131	8	move	subj	131	4
131	8	move	obj	131	7
131	8	move	obl	132	2
131	8	move	obl:con	132	4
131	8	move	obl:con	132	7
132	0			0	0
133	6	ho	subj	133	7
133	6	ho	obj	133	9
133	6	ho	obl:a	133	4
134	5	dalmi	subj	0	0
134	5	dalmi	obj	135	3
135	6	piove	subj	135	4
135	6	piove	obl:per	136	2
135	6	piove	obl:per	136	4
135	6	piove	obl:per	136	7
135	6	piove	obl:per	137	3
135	6	piove	obl:per	137	6
136	0			0	0
