line	token	word	role	arg_line	arg_token
1	0			0	0
2	0			0	0
3	0			0	0
4	3	colei	subj	4	1
5	1	nobilitasti	subj	4	4
5	1	nobilitasti	obj	4	7
6	2	disdegnò	subj	5	6
6	2	disdegnò	xcomp	6	4
6	4	farsi	subj	0	0
6	4	farsi	attr	6	6
7	5	raccese	subj	7	7
7	5	raccese	obl:in	7	2
8	0			0	0
9	3	germinato	subj	9	5
9	3	germinato	obl:per	8	4
9	3	germinato	obl:in	8	8
10	6	face	subj	0	0
10	6	face	iobj	10	4
10	6	face	obl:di	11	2
11	0			0	0
12	4	fontana	subj	0	0
12	4	fontana	obl:intra	11	6
12	4	fontana	obl:di	12	3
13	2	se'	subj	0	0
13	2	se'	attr	13	4
13	4	grande	subj	0	0
13	7	vali	subj	0	0
14	3	vuol	subj	14	2
14	3	vuol	obj	14	4
14	9	ricorre	subj	0	0
14	9	ricorre	obl:a	14	7
15	3	vuol	subj	15	2
15	3	vuol	xcomp	15	4
15	4	volar	subj	0	0
15	4	volar	obl:sanz	15	6
16	6	soccorre	subj	16	3
16	6	soccorre	obl:a	17	2
17	3	domanda	subj	17	2
18	4	precorre	subj	16	3
18	4	precorre	obl	17	6
18	4	precorre	obl:a	18	3
19	0			0	0
20	7	aduna	subj	19	3
20	7	aduna	subj	19	6
20	7	aduna	subj	20	3
20	7	aduna	subj	21	1
20	7	aduna	obl:in	19	2
20	7	aduna	obl:in	19	5
20	7	aduna	obl:in	20	2
20	7	aduna	obl:in	20	5
21	4	è	subj	21	1
21	4	è	attr	21	6
21	4	è	obl:in	21	3
22	0			0	0
23	7	vedute	subj	22	3
23	7	vedute	obj	24	2
23	7	vedute	obl:da	22	7
23	7	vedute	obl:di	23	3
24	0			0	0
25	1	supplica	subj	22	2
25	1	supplica	iobj	25	3
25	1	supplica	obl:per	25	5
25	1	supplica	obl:di	25	7
26	3	possa	subj	0	0
26	3	possa	xcomp	26	7
26	7	levarsi	subj	0	0
26	7	levarsi	obl:con	26	6
26	7	levarsi	obl:verso	27	6
27	0			0	0
28	9	arsi	subj	28	3
28	9	arsi	obl:per	28	7
