line	token	word	role	arg_line	arg_token
1	1	Guardando	subj	0	0
1	1	Guardando	obl:in	1	4
1	1	Guardando	obl:con	1	7
2	8	spira	subj	2	1
2	8	spira	obj	2	3
3	0			0	0
4	8	gira	subj	4	1
4	8	gira	obl:per	4	3
4	8	gira	obl:per	4	6
5	4	fé	subj	3	5
5	4	fé	obj	4	1
5	4	fé	obl:con	5	3
5	6	esser	subj	6	5
5	8	puote	subj	6	5
5	8	puote	xcomp	5	6
5	8	puote	obl:sanza	6	2
6	2	gustar	subj	6	5
6	2	gustar	obl:di	6	4
6	7	rimira	subj	6	5
6	7	rimira	obj	6	6
7	1	Leva	subj	7	3
7	1	Leva	obj	8	3
7	1	Leva	obl:a	7	7
7	1	Leva	obl:con	8	1
7	1	Leva	obl:a	8	7
8	0			0	0
9	9	percuote	subj	9	4
10	3	comincia	subj	0	0
10	3	comincia	xcomp	10	5
10	5	vagheggiar	subj	0	0
10	5	vagheggiar	obl:in	10	8
11	9	ama	subj	11	4
11	9	ama	obj	11	8
11	9	ama	obl:in	11	7
12	9	parte	subj	12	7
12	9	parte	obl:da	12	5
13	1	Vedi	subj	0	0
13	1	Vedi	ccomp	13	6
13	6	dirama	subj	14	3
13	6	dirama	obl:da	13	4
14	7	porta	subj	14	6
14	7	porta	obj	14	4
15	2	sodisfare	subj	0	0
15	2	sodisfare	iobj	15	4
15	7	chiama	subj	15	5
15	7	chiama	obj	15	6
16	8	torta	subj	16	4
17	7	vano	subj	17	2
18	7	morta	subj	18	4
19	8	lontano	subj	20	3
19	8	lontano	obl:da	19	4
20	6	manco	subj	0	0
20	6	manco	obl:di	21	7
21	2	giù	subj	0	0
21	2	giù	obl:di	21	7
21	4	sù	subj	0	0
21	4	sù	obl:di	21	7
22	3	riman	subj	0	0
22	3	riman	obl:sovra	22	8
23	2	pensando	subj	0	0
23	2	pensando	obl:a	23	4
23	7	preliba	subj	23	5
24	2	esser	subj	0	0
24	2	esser	attr	24	4
24	2	esser	attr	24	8
24	3	vuoi	subj	0	0
24	3	vuoi	xcomp	24	4
24	4	lieto	subj	0	0
24	8	stanco	subj	0	0
25	1	Messo	subj	0	0
25	1	Messo	obj	25	2
25	1	Messo	obl	25	4
25	9	ciba	subj	0	0
25	9	ciba	obj	25	8
25	9	ciba	obl:per	25	7
26	4	torce	subj	27	2
26	4	torce	obj	26	8
26	4	torce	obl:a	26	3
27	6	fatto	subj	27	4
27	6	fatto	attr	27	7
27	6	fatto	obl:da	27	3
28	0			0	0
29	8	imprenta	subj	29	1
29	8	imprenta	obj	29	7
29	8	imprenta	obl:di	29	3
30	8	misura	subj	29	1
30	8	misura	obj	30	6
30	8	misura	obl:con	30	4
30	8	misura	obl	30	7
31	7	rammenta	subj	31	4
31	7	rammenta	obj	31	6
32	1	congiunto	subj	28	2
32	3	girava	subj	28	2
32	3	girava	obj	32	2
32	3	girava	obl:con	31	3
32	3	girava	obl:per	32	6
33	7	appresenta	subj	0	0
33	7	appresenta	obj	33	6
33	7	appresenta	obl:in	33	2
34	3	era	subj	34	2
34	3	era	obl:con	34	5
35	3	accors'	subj	35	4
35	3	accors'	obj	35	2
35	3	accors'	obl:di	34	8
35	10	accorge	subj	35	8
35	10	accorge	obj	35	9
36	0			0	0
37	2	Bëatrice	subj	37	3
37	6	scorge	subj	37	4
37	6	scorge	obl:di	38	2
37	6	scorge	obl:in	38	4
38	0			0	0
39	9	sporge	subj	39	3
39	9	sporge	obj	39	8
39	9	sporge	obl:per	39	6
40	3	convenia	subj	41	1
40	3	convenia	xcomp	40	6
40	6	lucente	subj	41	1
40	6	lucente	obl:da	40	5
40	6	lucente	obl:per	42	3
40	6	lucente	obl:per	42	6
41	3	era	subj	41	2
41	3	era	obl:a	41	6
41	9	entra'	subj	41	8
41	9	entra'	obl	41	7
42	0			0	0
43	11	chiami	subj	43	2
43	11	chiami	obj	43	4
44	3	direi	subj	0	0
44	3	direi	obj	44	2
44	3	direi	ccomp	44	7
44	7	imaginasse	subj	44	6
45	2	creder		0	0
45	3	puossi	subj	0	0
45	3	puossi	xcomp	45	2
45	6	veder		0	0
45	8	brami	subj	45	7
45	8	brami	xcomp	45	6
46	7	basse	subj	46	4
46	7	basse	obl:a	47	3
47	5	è	subj	0	0
47	5	è	attr	47	6
47	6	maraviglia	subj	0	0
48	6	fu	subj	48	7
48	6	fu	obl:sopra	48	4
48	9	andasse	subj	48	8
49	1	Tal	subj	49	6
49	2	era	subj	49	6
49	2	era	attr	49	1
49	2	era	obl	49	3
50	8	sazia	subj	50	5
50	8	sazia	obj	50	7
51	1	mostrando	subj	0	0
51	1	mostrando	ccomp	51	3
51	1	mostrando	ccomp	51	6
51	3	spira	subj	0	0
51	6	figlia	subj	0	0
52	3	cominciò	subj	52	2
52	4	Ringrazia	subj	0	0
53	1	ringrazia	subj	0	0
53	1	ringrazia	obj	53	3
54	4	levato	subj	53	7
54	4	levato	obj	54	2
54	4	levato	obl:a	54	1
54	4	levato	obl:per	54	7
55	8	digesto	subj	55	1
55	8	digesto	obl:a	56	2
55	8	digesto	obl:a	56	5
55	8	digesto	obl:con	57	5
56	5	rendersi	obl:a	56	7
57	0			0	0
58	6	fec'	subj	58	7
58	6	fec'	obj	58	5
58	6	fec'	obl:a	58	4
59	10	mise	subj	59	6
59	10	mise	obj	59	9
59	10	mise	obl:in	59	8
60	3	eclissò	subj	0	0
60	3	eclissò	obj	60	2
60	3	eclissò	obl:ne	60	6
61	3	dispiacque	subj	0	0
61	3	dispiacque	iobj	61	2
61	8	rise	subj	0	0
61	8	rise	obj	61	6
61	8	rise	obl:di	61	7
62	0			0	0
63	7	divise	subj	62	3
63	7	divise	obj	63	2
63	7	divise	obl:in	63	6
64	2	vidi	subj	64	1
64	2	vidi	obj	64	4
64	2	vidi	xcomp	65	1
64	2	vidi	xcomp	65	8
65	1	far	subj	64	4
65	1	far	obj	65	4
65	1	far	obl:di	65	3
65	8	far	subj	64	4
65	8	far	obj	65	9
65	8	far	obl:di	65	7
66	2	dolci	subj	64	4
66	8	lucenti	subj	64	4
67	2	cinger	subj	67	4
68	1	vedem	subj	0	0
68	1	vedem	xcomp	67	2
68	7	pregno	subj	68	5
69	3	ritenga	subj	67	4
69	3	ritenga	obj	69	5
69	7	fa	subj	69	6
69	7	fa	obj	69	9
70	8	rivegno	subj	70	7
70	8	rivegno	obl:da	70	6
71	2	trovan	subj	71	4
71	2	trovan	obl:in	70	3
72	5	posson	subj	0	0
72	5	posson	xcomp	72	6
72	6	trar	subj	0	0
72	6	trar	obl:di	72	8
73	7	era	subj	73	3
73	7	era	obl:di	73	9
74	4	impenna	subj	74	1
74	9	voli	subj	74	1
75	3	aspetti	subj	74	1
75	3	aspetti	obj	75	6
75	3	aspetti	obl:da	75	2
76	3	cantando	subj	76	6
77	3	girati	subj	76	6
77	3	girati	obl:a	77	6
77	3	girati	obl	77	8
78	0			0	0
79	1	donne	subj	76	6
79	3	parver	subj	76	6
79	3	parver	iobj	79	2
79	3	parver	attr	79	1
79	7	sciolte	subj	79	1
79	7	sciolte	obl:da	79	6
80	4	arrestin	subj	80	2
80	4	arrestin	attr	80	5
80	6	ascoltando	subj	80	2
81	7	ricolte	subj	0	0
81	7	ricolte	obj	81	5
82	6	senti'	subj	0	0
82	6	senti'	obj	82	7
82	6	senti'	obl:a	82	5
82	7	cominciar	subj	0	0
83	8	accende	subj	84	2
83	8	accende	obl	83	6
84	6	cresce	subj	84	4
84	7	amando	subj	0	0
85	5	resplende	subj	83	2
85	5	resplende	obl:in	85	3
86	3	conduce	subj	86	1
86	3	conduce	obj	86	2
86	3	conduce	obl:per	86	7
87	3	risalir	subj	0	0
87	5	discende	subj	87	4
87	5	discende	obl	87	1
87	5	discende	obl:sanza	87	3
88	3	negasse	subj	88	1
88	3	negasse	obj	88	5
88	3	negasse	iobj	88	2
88	3	negasse	obl:per	89	4
89	8	fora	subj	88	1
89	8	fora	obl:in	89	6
90	10	cala	subj	90	5
90	10	cala	obl:a	90	7
91	2	vuo'	subj	91	1
91	2	vuo'	xcomp	91	3
91	3	saper	subj	0	0
91	8	infiora	subj	92	2
91	8	infiora	obl:di	91	6
92	5	vagheggia	subj	92	3
92	5	vagheggia	obj	93	3
93	8	avvalora	subj	93	4
93	8	avvalora	obj	93	7
93	8	avvalora	obl:a	93	6
94	2	fui	subj	94	1
94	2	fui	attr	94	5
95	3	mena	subj	95	2
95	3	mena	obj	95	1
95	3	mena	obl:per	95	5
96	4	impingua	subj	95	1
96	4	impingua	obj	96	3
96	8	vaneggia	subj	96	7
97	8	vicino	subj	97	2
97	8	vicino	iobj	97	3
97	8	vicino	obl:a	97	6
98	1	frate	subj	97	1
98	3	maestro	subj	97	1
98	4	fummi	subj	97	1
98	4	fummi	attr	98	1
98	4	fummi	attr	98	3
99	1	è	subj	98	7
99	1	è	obl:di	99	3
99	3	Cologna	subj	98	7
99	6	Thomas	subj	99	5
100	7	esser	subj	0	0
100	7	esser	attr	100	9
100	8	vuo'	subj	0	0
100	8	vuo'	xcomp	100	7
100	9	certo	subj	0	0
100	9	certo	obl:di	100	6
101	2	retro		0	0
101	6	ten	subj	0	0
101	6	ten	xcomp	101	7
101	7	vien	subj	0	0
101	7	vien	obl:di	101	2
101	7	vien	obl:a	101	5
101	7	vien	obl:col	101	9
102	1	girando	subj	0	0
102	1	girando	obl:per	102	6
103	4	esce	subj	103	3
103	4	esce	obl:di	103	6
104	0			0	0
105	1	aiutò	subj	104	3
105	1	aiutò	obj	104	9
105	4	piace	subj	0	0
105	4	piace	obl:in	105	6
106	5	addorna	subj	106	3
106	5	addorna	obj	106	8
107	3	fu	subj	107	2
107	3	fu	attr	107	4
108	1	offerse	subj	107	4
108	1	offerse	obj	108	6
108	1	offerse	obl:con	107	7
108	1	offerse	obl:a	108	4
109	9	bella	subj	109	4
109	9	bella	obl:tra	109	7
110	1	spira	subj	109	3
110	1	spira	ccomp	111	4
110	1	spira	obl:di	110	4
111	4	gola	subj	110	8
111	4	gola	obl:di	111	6
111	6	saper	subj	0	0
111	6	saper	obj	111	7
112	3	è	subj	112	6
112	3	è	obl:entro	112	1
112	3	è	obl	112	2
113	3	messo	subj	113	1
113	3	messo	obl	112	7
113	9	vero	subj	113	7
114	2	veder	subj	114	7
114	2	veder	obj	114	3
114	5	surse	subj	114	7
114	5	surse	xcomp	114	2
115	2	vedi	subj	0	0
115	2	vedi	obj	115	4
116	8	vide	subj	116	1
116	8	vide	obj	117	3
116	8	vide	obj	117	6
116	8	vide	obl:in	116	4
117	0			0	0
118	6	ride	subj	119	2
118	6	ride	obl:in	118	5
119	0			0	0
120	6	provide	subj	120	4
120	6	provide	obl:di	120	3
121	9	trani	subj	121	3
121	9	trani	obj	121	5
121	9	trani	obl:di	122	2
121	9	trani	obl:in	122	4
121	9	trani	obl:dietro	122	9
122	0			0	0
123	7	rimani	subj	0	0
123	7	rimani	obl:di	123	4
123	7	rimani	obl:con	123	6
124	2	vedere	subj	0	0
124	2	vedere	obj	124	4
