line	token	word	role	arg_line	arg_token
1	0			0	0
2	6	morria	subj	0	0
2	6	morria	obl:intra	1	3
2	6	morria	obl:di	2	3
2	6	morria	obl:di	2	8
3	6	recasse	subj	3	3
3	6	recasse	obj	3	5
3	6	recasse	obl:a	3	8
4	3	starebbe	subj	4	5
4	3	starebbe	obl:intra	4	8
5	5	temendo	subj	4	5
6	3	starebbe	subj	6	5
6	3	starebbe	obl:intra	6	8
7	6	tacea	subj	7	4
7	6	tacea	iobj	7	5
7	9	riprendo	subj	0	0
7	9	riprendo	obj	7	7
8	8	sospinto	subj	7	4
8	8	sospinto	obl:da	8	4
9	4	necessario	subj	0	0
9	6	commendo	subj	0	0
10	3	tacea	subj	10	1
11	2	era	subj	10	7
11	2	era	obl:in	11	4
12	2	caldo	subj	11	7
12	6	parlar	subj	0	0
13	1	Fé	subj	13	3
13	1	Fé	obj	13	4
13	5	fé	subj	13	6
14	2	levando	subj	14	1
14	2	levando	obl:di	14	4
15	4	fatto	subj	14	1
15	4	fatto	obj	15	2
15	4	fatto	attr	15	6
15	6	fello	subj	15	2
16	2	disse	subj	0	0
16	4	veggio	subj	16	3
16	8	tira	subj	17	4
16	8	tira	obj	16	7
17	0			0	0
18	3	lega	subj	17	8
18	3	lega	obj	18	1
18	8	spira	subj	17	8
19	2	argomenti	subj	19	1
19	2	argomenti	ccomp	21	4
19	7	dura	subj	19	6
20	0			0	0
21	2	meritar	subj	0	0
21	4	scema	subj	20	2
21	4	scema	obj	21	6
21	4	scema	iobj	21	3
21	4	scema	obl:per	20	6
22	3	dubitar	subj	0	0
22	5	dà	subj	23	1
22	5	dà	obj	22	6
22	5	dà	iobj	22	4
22	5	dà	obl:di	22	3
23	1	parer	subj	0	0
23	1	parer	ccomp	23	2
23	2	tornarsi	subj	23	4
23	2	tornarsi	obl:a	23	7
23	2	tornarsi	obl:secondo	24	3
24	0			0	0
25	2	son	subj	25	1
25	2	son	attr	25	4
25	4	question	subj	25	1
26	1	pontano	subj	25	5
26	1	pontano	obl:in	25	8
27	1	tratterò	subj	0	0
27	1	tratterò	obj	27	2
27	5	ha	subj	27	3
27	5	ha	obl:di	27	7
28	8	india	subj	28	5
28	8	india	obl:di	28	3
29	0			0	0
30	2	prender	subj	0	0
30	2	prender	obj	30	1
30	3	vuoli	subj	0	0
30	3	vuoli	xcomp	30	2
30	5	dico	subj	30	4
31	2	hanno	subj	29	5
31	2	hanno	obj	31	8
31	2	hanno	obl:in	31	5
32	7	appariro	subj	32	4
33	2	hanno	subj	0	0
33	2	hanno	obj	33	10
33	2	hanno	obl:a	33	5
34	3	fanno	subj	34	2
34	3	fanno	obj	34	7
34	3	fanno	attr	34	4
35	3	han	subj	0	0
35	3	han	obj	35	5
36	2	sentir	subj	0	0
36	2	sentir	obj	36	8
37	3	mostraro	subj	0	0
37	3	mostraro	obj	37	2
37	6	sortita	subj	38	3
38	7	far	subj	0	0
38	7	far	obj	38	8
38	7	far	obl:di	39	3
39	5	ha	subj	39	4
39	5	ha	obj	39	7
39	7	salita	subj	39	4
40	3	conviensi	subj	40	2
40	3	conviensi	obl:a	40	6
41	6	apprende	subj	0	0
41	6	apprende	obj	42	1
41	6	apprende	obl:da	41	5
42	3	fa	subj	0	0
42	3	fa	obj	42	2
42	3	fa	xcomp	42	7
42	7	degno	subj	42	2
42	7	degno	obl:di	42	6
43	5	condescende	subj	43	4
