line	token	word	role	arg_line	arg_token
1	0			0	0
2	1	coperti	subj	1	4
2	1	coperti	obl:di	2	3
2	1	coperti	obl:di	2	7
3	1	fanno	subj	1	4
3	1	fanno	obj	3	6
3	1	fanno	obl:di	3	4
4	2	è	subj	0	0
4	2	è	obl:da	4	4
4	8	inlibra	subj	4	7
4	8	inlibra	obj	4	5
5	0			0	0
6	1	cambiando	subj	5	4
6	1	cambiando	obj	6	3
6	5	dilibra	subj	5	4
6	5	dilibra	obl:da	5	10
7	0			0	0
8	2	tacque	subj	8	3
8	2	tacque	obl:con	7	3
8	4	riguardando	subj	8	3
8	4	riguardando	obl:in	9	3
9	7	vinto	subj	9	4
9	7	vinto	obj	9	5
10	2	cominciò	subj	0	0
10	2	cominciò	ccomp	10	4
10	4	dico	subj	10	3
10	4	dico	obj	11	1
10	7	dimando	subj	10	3
10	7	dimando	obj	11	1
11	4	vuoli	subj	11	3
11	4	vuoli	xcomp	11	5
11	5	udir	subj	11	3
11	5	udir	obj	11	2
11	10	visto	subj	11	7
11	10	visto	obj	11	8
12	4	appunta	subj	12	6
12	4	appunta	obj	12	3
13	3	aver	obj	13	8
13	3	aver	obl:a	13	5
14	2	esser		0	0
14	4	può	subj	0	0
14	4	può	xcomp	14	2
15	1	potesse	subj	14	8
15	1	potesse	xcomp	15	3
15	2	risplendendo		0	0
15	3	dir	ccomp	15	4
15	4	Subsisto	subj	0	0
16	0			0	0
17	5	comprender		0	0
17	8	piacque	subj	17	7
18	2	aperse	subj	18	8
18	2	aperse	obl:in	16	3
18	2	aperse	obl:di	17	5
18	2	aperse	obl:in	18	5
19	6	giacque	subj	0	0
19	6	giacque	attr	19	4
20	6	procedette	subj	21	2
21	0			0	0
22	4	congiunte	subj	22	1
22	6	purette	subj	22	1
23	1	usciro	subj	22	1
23	1	usciro	xcomp	23	3
23	1	usciro	obl:come	24	6
23	3	esser	subj	0	0
23	3	esser	ccomp	23	6
23	6	avia	subj	0	0
23	6	avia	obj	23	7
24	0			0	0
25	0			0	0
26	2	resplende	subj	26	1
26	2	resplende	obl:in	25	4
26	2	resplende	obl:in	25	6
26	2	resplende	obl:in	25	9
27	6	è	subj	27	7
27	6	è	obl:da	26	6
27	6	è	obl:a	27	3
28	0			0	0
29	5	raggiò	subj	28	4
29	5	raggiò	obj	29	7
29	5	raggiò	obl:in	29	3
