line	start	end	head	text
1	1	1	1	Io
2	2	2	2	noi
2	5	9	5	piè de l'alta torre
2	7	9	9	l'alta torre
3	1	3	2	li occhi nostri
3	8	9	9	la cima
4	2	7	3	due fiammette che i vedemmo porre
4	2	3	3	due fiammette
4	5	5	5	i
5	2	3	3	un'altra
5	7	7	7	cenno
6	4	4	4	pena
6	5	5	5	il
6	7	8	8	l'occhio
7	2	2	2	io
7	5	10	6	al mar di tutto 'l senno
7	6	10	6	mar di tutto 'l senno
7	8	10	10	tutto 'l senno
7	9	10	10	'l senno
8	2	2	2	Questo
8	3	3	3	che
8	3	3	3	che
9	1	3	3	quell' altro foco
9	2	3	3	altro foco
9	5	5	5	chi
9	7	10	7	quei che 'l fenno
9	7	7	7	quei
9	9	9	9	'l
10	2	2	2	elli
10	4	4	4	me
10	7	9	9	le sucide onde
11	4	7	4	quello che s'aspetta
11	4	4	4	quello
12	2	5	3	'l fummo del pantan
12	3	5	3	fummo del pantan
12	5	5	5	pantan
12	6	6	6	nol
13	1	1	1	Corda
13	6	6	6	sé
13	7	7	7	saetta
14	6	8	7	l'aere snella
14	6	7	7	l'aere
14	7	8	7	aere snella
15	2	2	2	io
15	4	6	5	una nave piccioletta
15	4	5	5	una nave
15	5	6	5	nave piccioletta
16	3	4	4	l'acqua
16	6	6	6	noi
16	8	8	8	quella
17	2	7	3	'l governo d'un sol galeoto
17	2	3	3	'l governo
17	5	7	7	un sol galeoto
18	1	1	1	che
18	6	7	6	anima fella
19	1	1	1	Flegïàs
19	1	1	1	Flegïàs
19	3	3	3	tu
19	6	6	6	vòto
20	2	4	4	lo mio segnore
20	6	7	7	questa volta
21	3	3	3	ci
21	8	9	9	il loto
22	1	1	1	Qual
22	3	7	3	colui che grande inganno ascolta
22	3	3	3	colui
22	5	6	6	grande inganno
23	2	2	2	li
23	8	8	8	ne
24	2	2	2	Flegïàs
24	4	6	5	l'ira accolta
24	5	6	5	ira accolta
25	1	3	2	Lo duca mio
25	6	7	7	la barca
26	7	7	7	lui
27	4	4	4	io
27	8	8	8	carca
28	3	6	4	'l duca e io
28	3	4	4	'l duca
28	4	4	4	duca
28	6	6	6	io
28	8	8	8	legno
29	5	7	7	l'antica prora
29	6	7	7	antica prora
29	7	7	7	prora
30	2	3	3	l'acqua
30	3	3	3	acqua
30	9	9	9	altrui
31	2	2	2	noi
31	4	6	6	la morta gora
32	2	2	2	mi
32	5	8	6	un pien di fango
32	8	8	8	fango
33	3	3	3	Chi
33	5	5	5	tu
34	2	2	2	io
34	4	4	4	lui
34	6	6	6	i'
35	2	2	2	tu
35	3	3	3	chi
36	5	7	5	un che piango
36	5	5	5	un
37	2	2	2	io
37	4	4	4	lui
37	6	6	6	piangere
37	9	9	9	lutto
38	1	2	1	spirito maladetto
38	1	1	1	spirito
38	3	3	3	ti
39	2	2	2	i'
39	3	3	3	ti
40	4	4	4	legno
40	5	7	7	ambo le mani
40	6	7	7	le mani
41	3	5	4	'l maestro accorto
41	3	4	4	'l maestro
41	4	5	4	maestro accorto
