line	start	end	head	text
1	1	1	1	Chi
1	6	7	6	parole sciolte
1	6	6	6	parole
2	2	7	3	del sangue e de le piaghe
2	2	3	3	del sangue
2	3	3	3	sangue
2	5	7	7	de le piaghe
2	6	7	7	le piaghe
2	7	7	7	piaghe
2	9	9	9	pieno
3	2	2	2	i'
3	7	8	8	più volte
3	8	8	8	volte
4	1	2	2	Ogne lingua
5	2	4	4	lo nostro sermone
5	7	8	8	la mente
6	1	1	1	c'
6	6	7	7	poco seno
7	2	2	2	el
7	6	8	8	tutta la gente
7	7	8	8	la gente
7	8	8	8	gente
8	5	7	7	la fortunata terra
8	6	7	7	fortunata terra
8	7	7	7	terra
9	2	2	2	Puglia
9	5	7	6	suo sangue dolente
9	5	6	6	suo sangue
9	6	7	6	sangue dolente
9	6	6	6	sangue
10	2	3	3	li Troiani
10	6	8	8	la lunga guerra
11	3	4	4	l'anella
11	6	8	8	sì alte spoglie
12	2	2	2	Livïo
13	2	7	2	quella che sentio di colpi doglie
13	2	2	2	quella
13	5	7	7	di colpi doglie
13	6	6	6	colpi
13	7	7	7	doglie
14	4	5	4	Ruberto Guiscardo
14	4	4	4	Ruberto
14	5	5	5	Guiscardo
15	2	9	3	l'altra il cui ossame ancor s'accoglie
15	2	3	3	l'altra
15	4	6	6	il cui ossame
15	6	6	6	ossame
16	2	2	2	Ceperan
17	1	2	2	ciascun Pugliese
17	2	2	2	Pugliese
17	6	6	6	Tagliacozzo
18	3	3	3	arme
18	5	7	7	il vecchio Alardo
18	6	7	7	vecchio Alardo
18	7	7	7	Alardo
19	2	5	5	qual forato suo membro
19	3	5	5	forato suo membro
19	4	5	5	suo membro
19	7	8	8	qual mozzo
20	5	5	5	nulla
21	1	7	2	il modo de la nona bolgia sozzo
21	4	6	6	la nona bolgia
21	5	6	6	nona bolgia
22	4	7	4	mezzul perdere o lulla
22	4	5	4	mezzul perdere
22	4	4	4	mezzul
22	5	7	5	perdere o lulla
22	5	5	5	perdere
22	7	7	7	lulla
23	2	2	2	io
23	4	4	4	un
24	3	3	3	mento
25	2	3	3	le gambe
25	5	6	6	le minugia
26	1	2	2	la corata
26	5	7	7	'l tristo sacco
27	1	1	1	che
27	2	2	2	merda
27	5	8	5	quel che si trangugia
27	6	6	6	che
28	3	5	3	tutto in lui
28	5	5	5	lui
29	1	1	1	+mi
29	4	5	5	le man
29	8	9	9	il petto
30	5	5	5	io
31	5	5	5	Mäometto
32	3	3	3	me
32	7	7	7	Alì
33	3	7	3	volto dal mento al ciuffetto
33	3	3	3	volto
33	5	5	5	mento
33	7	7	7	ciuffetto
34	2	8	4	tutti li altri che tu vedi qui
34	3	8	4	li altri che tu vedi qui
34	3	4	4	li altri
34	4	8	4	altri che tu vedi qui
34	4	4	4	altri
34	6	6	6	tu
35	1	6	1	seminator di scandalo e di scisma
35	3	3	3	scandalo
35	6	6	6	scisma
36	2	2	2	vivi
36	6	6	6	fessi
37	1	2	2	Un diavolo
38	3	7	4	al taglio de la spada
38	4	7	4	taglio de la spada
38	6	7	7	la spada
39	2	5	2	ciascun di questa risma
39	4	5	5	questa risma
40	4	6	6	la dolente strada
41	3	4	4	le ferite
42	3	3	3	altri
42	5	5	5	li
43	2	2	2	tu
43	3	3	3	chi
43	8	9	9	lo scoglio
44	7	8	8	la pena
45	6	8	8	le tue accuse
45	7	8	8	tue accuse
46	2	2	2	morte
46	7	7	7	colpa
47	2	4	4	'l mio maestro
47	3	4	4	mio maestro
47	4	4	4	maestro
47	6	6	6	+lo
48	4	4	4	lui
48	5	6	5	esperïenza piena
48	5	5	5	esperïenza
49	2	5	2	me, che morto son
49	2	2	2	me
49	7	7	7	+lo
50	2	5	3	lo 'nferno qua giù
50	2	3	3	lo 'nferno
50	7	7	7	giro
50	9	9	9	giro
51	2	2	2	quest'
51	4	4	4	ver
51	7	7	7	io
51	8	8	8	ti
52	1	4	4	Più fuor di cento
52	2	4	4	fuor di cento
52	4	4	4	cento
52	5	5	5	che
52	7	7	7	l'
53	4	4	4	fosso
53	6	6	6	+me
54	2	2	2	maraviglia
54	4	5	5	il martiro
54	5	5	5	martiro
55	4	5	5	fra Dolcin
56	1	8	1	tu che forse vedra' il sole in breve
56	1	1	1	tu
56	2	2	2	che
56	5	6	6	il sole
56	8	8	8	breve
57	2	2	2	ello
57	7	7	7	+mi
58	3	3	3	vivanda
58	5	7	5	stretta di neve
58	7	7	7	neve
59	3	4	4	la vittoria
59	5	6	6	al Noarese
59	6	6	6	Noarese
60	3	3	3	acquistar
61	3	5	5	l'un piè
62	1	1	1	Mäometto
62	4	5	5	esta parola
63	5	5	5	terra
64	1	2	2	Un altro
64	3	3	3	che
64	6	7	7	la gola
