line	start	end	head	text
1	4	5	4	cerchio primaio
2	3	3	3	secondo
2	5	6	6	men loco
3	2	4	4	tanto più dolor
3	3	4	4	più dolor
3	8	8	8	guaio
4	1	1	1	+vi
4	2	2	2	Minòs
5	2	3	3	le colpe
5	5	6	6	l'intrata
6	5	5	5	ch'
7	4	7	5	l'anima mal nata
7	4	5	5	l'anima
8	0	0	0	
9	2	6	3	quel conoscitor de le peccata
9	3	6	3	conoscitor de le peccata
9	5	6	6	le peccata
10	2	5	3	qual loco d'inferno
10	3	5	3	loco d'inferno
10	5	5	5	inferno
10	8	8	8	essa
11	3	4	4	la coda
11	5	6	6	tante volte
12	1	2	2	quantunque gradi
13	4	4	4	lui
13	7	7	7	molte
14	3	3	3	vicenda
14	4	4	4	ciascuna
14	6	6	6	giudizio
15	0	0	0	
16	2	7	2	tu che vieni al doloroso ospizio
16	2	2	2	tu
16	6	7	7	doloroso ospizio
17	2	2	2	Minòs
17	4	4	4	me
17	6	6	6	mi
18	2	6	3	l'atto di cotanto offizio
18	5	6	6	cotanto offizio
19	6	6	6	cui
20	4	8	5	l'ampiezza de l'intrare
20	4	5	5	l'ampiezza
20	7	8	8	l'intrare
21	2	4	3	'l duca mio
21	3	4	3	duca mio
21	6	6	6	lui
22	3	6	6	lo suo fatale andare
23	1	1	1	+si
24	1	4	1	ciò che si vuole
24	1	1	1	ciò
25	3	5	5	le dolenti note
26	2	2	2	+mi
26	2	2	2	+si
27	3	4	4	molto pianto
27	5	5	5	mi
28	1	1	1	Io
28	4	8	4	loco d'ogne luce muto
28	6	8	7	ogne luce muto
28	6	7	7	ogne luce
28	7	7	7	luce
29	5	7	5	mar per tempesta
29	5	5	5	mar
29	7	7	7	tempesta
30	3	4	4	contrari venti
30	4	4	4	venti
31	1	3	2	La bufera infernal
31	2	3	2	bufera infernal
32	2	3	3	li spirti
32	5	7	7	la sua rapina
32	6	7	7	sua rapina
33	4	4	4	li
34	5	6	6	la ruina
35	2	3	3	le strida
35	4	5	5	il compianto
35	6	7	7	il lamento
36	3	5	4	la virtù divina
37	4	6	6	così fatto tormento
37	6	6	6	tormento
38	3	5	4	i peccator carnali
38	4	5	4	peccator carnali
38	4	4	4	peccator
39	2	3	3	la ragion
39	3	3	3	ragion
39	6	6	6	talento
40	3	4	4	li stornei
40	7	8	8	l'ali
41	2	3	3	freddo tempo
41	5	8	5	schiera larga e piena
42	2	3	3	quel fiato
42	4	6	5	li spiriti mali
43	9	9	9	li
44	1	2	2	nulla speranza
44	3	3	3	li
45	4	4	4	posa
45	7	8	8	minor pena
46	3	4	4	i gru
46	7	8	8	lor lai
47	3	5	3	aere di sé
47	3	3	3	aere
47	4	7	7	di sé lunga riga
47	5	5	5	sé
47	6	7	7	lunga riga
48	3	3	3	io
48	6	6	6	guai
49	1	6	1	ombre portate da la detta briga
49	1	1	1	ombre
49	4	6	6	la detta briga
50	3	3	3	i'
50	5	5	5	Maestro
50	8	8	8	quelle
51	1	7	1	genti che l'aura nera sì gastiga
51	1	1	1	genti
51	3	5	4	l'aura nera
52	1	7	2	La prima di color di cui novelle
52	1	2	2	La prima
52	4	7	4	color di cui novelle
52	4	4	4	color
52	6	7	7	cui novelle
52	7	7	7	novelle
53	1	1	1	tu
53	4	4	4	mi
53	6	7	6	quelli allotta
53	6	6	6	quelli
54	2	5	2	imperadrice di molte favelle
54	2	2	2	imperadrice
54	4	5	5	molte favelle
54	5	5	5	favelle
55	2	4	2	vizio di lussuria
55	4	4	4	lussuria
56	2	2	2	libito
56	4	4	4	licito
56	6	7	7	sua legge
57	3	4	4	il biasmo
58	1	1	1	Ell'
58	3	3	3	Semiramìs
58	5	5	5	cui
59	4	4	4	Nino
59	7	8	8	sua sposa
60	2	7	3	la terra che 'l Soldan corregge
60	2	3	3	la terra
60	5	6	6	'l Soldan
61	1	2	2	L'altra
61	4	8	4	colei che s'ancise amorosa
61	4	4	4	colei
62	3	3	3	fede
62	4	7	5	al cener di Sicheo
62	5	7	5	cener di Sicheo
62	7	7	7	Sicheo
63	3	4	3	Cleopatràs lussurïosa
63	3	3	3	Cleopatràs
64	1	1	1	Elena
64	4	4	4	cui
65	1	1	1	tempo
65	6	8	8	'l grande Achille
65	8	8	8	Achille
