line	start	end	head	text
1	1	8	2	Quel color che viltà di fuor mi pinse
1	1	2	2	Quel color
1	4	6	4	viltà di fuor
1	6	6	6	fuor
2	2	4	3	il duca mio
2	2	3	3	il duca
2	3	4	3	duca mio
2	7	7	7	volta
3	4	6	6	il suo novo
3	5	6	6	suo novo
4	5	7	5	uom ch'ascolta
4	5	5	5	uom
5	2	3	3	l'occhio
5	4	4	4	+lo
5	8	8	8	lunga
6	2	4	3	l'aere nero
6	2	3	3	l'aere
6	7	9	8	la nebbia folta
6	7	8	8	la nebbia
7	3	3	3	noi
7	6	7	7	la punga
8	2	2	2	el
8	5	5	5	Tal
9	5	5	5	me
9	7	7	7	altri
10	1	1	1	I'
10	6	6	6	ei
11	1	8	2	lo cominciar con l'altro che poi venne
11	1	2	2	lo cominciar
11	4	8	5	l'altro che poi venne
11	4	5	5	l'altro
12	3	7	3	parole a le prime diverse
12	3	3	3	parole
12	5	7	7	le prime diverse
12	6	7	7	prime diverse
13	3	3	3	paura
13	4	6	6	il suo dir
13	6	6	6	dir
14	2	2	2	io
14	4	6	5	la parola tronca
14	5	6	5	parola tronca
14	5	5	5	parola
15	3	4	4	peggior sentenzia
15	4	4	4	sentenzia
16	2	7	3	questo fondo de la trista conca
16	2	3	3	questo fondo
16	3	7	3	fondo de la trista conca
16	5	7	7	la trista conca
16	6	7	7	trista conca
17	3	6	3	alcun del primo grado
17	3	3	3	alcun
17	5	6	6	primo grado
18	4	4	4	pena
18	6	8	7	la speranza cionca
18	7	8	7	speranza cionca
19	1	2	2	Questa question
19	4	4	4	io
19	6	6	6	quei
20	2	2	2	mi
20	6	6	6	noi
21	2	4	3	il cammino alcun
21	2	3	3	il cammino
21	6	6	6	qual
21	7	7	7	io
22	1	1	1	Ver
22	4	5	5	altra fïata
23	3	5	4	quella Eritón cruda
24	3	4	4	l'ombre
24	6	7	6	corpi sui
25	2	2	2	poco
25	5	5	5	me
25	6	8	7	la carne nuda
26	2	2	2	ella
26	3	3	3	mi
26	8	9	9	quel muro
27	2	2	2	+ne
27	3	8	4	un spirto del cerchio di Giuda
27	3	4	4	un spirto
27	4	8	4	spirto del cerchio di Giuda
27	6	8	6	cerchio di Giuda
27	8	8	8	Giuda
28	1	1	1	Quell'
28	3	6	6	'l più basso loco
28	8	10	10	'l più oscuro
29	2	9	4	'l più lontan dal ciel che tutto gira
29	6	9	6	ciel che tutto gira
29	6	6	6	ciel
